1787215526.777012, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 9334592615484893
1787215971.730839, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335037568909571
1787215971.730974, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335037569051923
1787215971.731782, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335037569855477
1787215971.732007, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335037570078966
1787215971.734178, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335037572252492
1787215972.092333, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335037930557830
1787215972.377341, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 253722165220607127646974023220226454140, 1787215972.376968, 1, 52, 9335038215429619
1787215972.377966, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335038216042948
1787215972.378731, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335038216802423
1787215972.378917, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335038216997447
1787215972.412004, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335038250091940
1787215972.412869, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335038250958310
1787215972.413724, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335038251800376
1787215972.413954, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335038252034937
1787215972.896924, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 19, 9335038735015152
1787215972.897017, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335038735093728
1787215972.897809, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335038735876002
1787215972.898278, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335038736362996
1787215972.939850, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335038777936248
1787215972.940438, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335038778519929
1787215972.940984, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335038779047419
1787215973.286146, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335039124261041
1787215973.411447, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335039249541919
1787215973.412342, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335039250404993
1787215973.412376, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335039250436162
1787215973.412807, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335039250890483
1787215973.413038, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335039251106339
1787215973.413171, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9335039251245732
1787215973.413597, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9335039251664821
1787215973.413707, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9335039251779365
1787215973.414829, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335039252894216
1787215973.415973, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9335039254038476
1787215974.328764, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9335040166953508
1787215974.430144, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335040268283344
1787215974.723354, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335040561438052
1787215974.723856, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335040561919845
1787215974.724252, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335040562331830
1787215974.725015, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335040563094360
1787215974.725580, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335040563659914
1787215974.726916, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335040564998110
1787215974.727062, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335040565135422
1787215974.729900, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335040567974646
1787215975.237634, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335041075738306
1787215975.373825, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 8, 9335041211914767
1787215975.374594, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9335041212657681
1787215975.374922, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9335041212998242
1787215975.375655, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9335041213729348
1787215975.376061, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9335041214174293
1787215975.379362, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9335041217444302
1787215975.813029, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9335041651179883
1787215976.121844, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9335041959955851
1787215976.122879, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9335041960941629
1787215976.123307, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9335041961394399
1787215976.123565, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9335041961632575
1787215976.123823, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335041961897200
1787215976.124255, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335041962328561
1787215976.124388, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 253722165220607127646974023220226454140, 1787215972.376968, 1, 52, 9335041962471394
1787215976.615991, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 19, 9335042454074881
1787215976.616579, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335042454645090
1787215976.616850, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335042454935011
1787215976.638186, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335042476272447
1787215976.638484, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335042476596272
1787215976.638987, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335042477048913
1787215976.639134, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335042477210161
1787215976.641790, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335042479863225
1787215977.141697, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335042979798927
1787215977.282530, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335043120614936
1787215977.282953, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335043121018041
1787215977.283239, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335043121322762
1787215977.283695, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335043121772636
1787215977.284023, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335043122096364
1787215977.284268, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335043122329837
1787215977.284420, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 212261115856338547675695006630032749628, 1787215971.163453, 1, 51, 9335043122501246
1787215989.816877, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 212711249982549230975869487432512008909, 1787215989.816673, 1, 53, 9335055654968332
1787215989.817209, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335055655284717
1787215989.817941, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335055656032559
1787215989.818378, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335055656452624
1787215989.840580, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335055678667470
1787215989.841119, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335055679227552
1787215989.841628, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335055679691345
1787215989.841884, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335055679958146
1787215989.844838, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335055682915306
1787215990.362878, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335056200999730
1787215990.519650, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335056357732184
1787215990.520568, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335056358644587
1787215990.520926, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335056359026300
1787215990.521257, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335056359326573
1787215990.521377, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335056359453949
1787215990.522004, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335056360077871
1787215990.522134, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335056360207455
1787215990.524951, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335056363018775
1787215990.891362, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335056729489735
1787215991.489496, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 15, 9335057327579119
1787215991.490200, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335057328265649
1787215991.490480, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335057328558130
1787215991.509478, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335057347563159
1787215991.510084, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335057348187337
1787215991.510658, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335057348720266
1787215991.510807, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335057348881739
1787215991.514064, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335057352140548
1787215992.099735, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335057937835257
1787215992.268179, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335058106267743
1787215992.269397, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335058107478227
1787215992.270089, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335058108177413
1787215992.270370, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335058108437045
1787215992.270498, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335058108574742
1787215992.271491, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335058109563977
1787215992.271625, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335058109696697
1787215992.274569, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335058112640561
1787215992.694959, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335058533187689
1787215993.295893, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 15, 9335059133978327
1787215993.296614, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335059134689097
1787215993.296956, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335059135041194
1787215993.317418, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335059155501764
1787215993.317954, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335059156036469
1787215993.318381, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335059156443366
1787215993.318543, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335059156616887
1787215993.321457, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335059159523919
1787215993.905604, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335059743760432
1787215994.068398, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335059906482343
1787215994.069522, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335059907599898
1787215994.069810, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335059907898395
1787215994.079774, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335059917856806
1787215994.080011, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335059918086727
1787215994.080694, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335059918770569
1787215994.081228, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 212711249982549230975869487432512008909, 1787215989.816673, 1, 53, 9335059919311194
1787215997.825061, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 226420390093452202187821634516028005430, 1787215997.824762, 1, 54, 9335063663153243
1787215997.825418, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335063663494492
1787215997.825967, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335063664036221
1787215997.827188, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335063665300577
1787215997.848686, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335063686766269
1787215997.848885, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335063686973965
1787215997.849877, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335063687955328
1787215997.850306, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335063688379953
1787215997.852400, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335063690475207
1787215998.139355, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335063977521961
1787215998.289665, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335064127749021
1787215998.290228, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335064128303838
1787215998.290348, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335064128427167
1787215998.290893, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335064128971584
1787215998.291219, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335064129298625
1787215998.291865, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335064129935907
1787215998.292056, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335064130131460
1787215998.295352, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335064133432221
1787215998.578915, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335064417068645
1787215999.190978, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 15, 9335065029061955
1787215999.191770, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335065029836101
1787215999.192098, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335065030183302
1787215999.223320, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335065061405166
1787215999.223719, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335065061802079
1787215999.224373, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335065062447649
1787215999.224490, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335065062565057
1787215999.226561, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335065064642135
1787215999.552351, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335065390523238
1787215999.681893, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335065519977359
1787215999.682683, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335065520747666
1787215999.682900, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335065520987154
1787215999.683327, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335065521400371
1787215999.683571, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335065521646612
1787215999.684376, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335065522446934
1787215999.684480, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335065522550774
1787215999.686583, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335065524659868
1787216000.015960, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335065854102485
1787216000.624659, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 14, 9335066462743226
1787216000.625214, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335066463292059
1787216000.625404, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335066463492412
1787216000.645403, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335066483488324
1787216000.645565, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335066483650324
1787216000.646207, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335066484269654
1787216000.646484, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335066484565943
1787216000.649023, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335066487106910
1787216001.036561, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335066874673449
1787216001.186773, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335067024857340
1787216001.187103, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335067025168125
1787216001.187761, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335067025852479
1787216001.188091, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335067026158048
1787216001.188236, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335067026308784
1787216001.188750, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335067026819138
1787216001.188890, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 226420390093452202187821634516028005430, 1787215997.824762, 1, 54, 9335067026968130
1787216005.998147, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 55208347928653488309880534929405580421, 1787216005.997845, 1, 55, 9335071836237070
1787216005.998519, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335071836594287
1787216005.999039, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335071837108625
1787216005.999298, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335071837371810
1787216006.021246, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335071859333023
1787216006.021474, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335071859559600
1787216006.022053, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335071860127969
1787216006.022659, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335071860737907
1787216006.025238, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335071863322666
1787216006.403972, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335072242169948
1787216006.550329, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335072388413557
1787216006.551887, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335072389967769
1787216006.552038, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335072390134394
1787216006.552710, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335072390779148
1787216006.552861, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9335072390936620
1787216006.553487, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9335072391559422
1787216006.553833, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9335072391903791
1787216006.556794, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9335072394868455
1787216006.939436, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9335072777669828
1787216007.651735, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 18, 9335073489818794
1787216007.652828, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9335073490904925
1787216007.652917, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9335073490990685
1787216007.653291, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9335073491353822
1787216007.653826, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9335073491913040
1787216007.655935, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9335073493998774
1787216008.033508, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9335073871637173
1787216008.196536, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9335074034621212
1787216008.197743, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9335074035823775
1787216008.198298, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9335074036409025
1787216008.198775, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9335074036841922
1787216008.198888, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335074036958435
1787216008.199088, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335074037149283
1787216008.199425, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 55208347928653488309880534929405580421, 1787216005.997845, 1, 55, 9335074037499012
1787216010.967544, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 57540585213313422191548277623747871322, 1787216010.966604, 1, 56, 9335076805658313
1787216010.968716, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335076806806556
1787216010.969329, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335076807398941
1787216010.969454, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335076807526958
1787216010.991929, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335076830025677
1787216010.992600, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335076830680990
1787216010.992987, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335076831049215
1787216010.993346, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335076831419856
1787216010.995490, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335076833556614
1787216011.363452, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335077201572234
1787216011.488168, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335077326245751
1787216011.489179, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335077327253001
1787216011.490027, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335077328121308
1787216011.490336, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335077328403629
1787216011.490482, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9335077328556285
1787216011.490929, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9335077328999118
1787216011.491324, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9335077329393743
1787216011.494340, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9335077332405272
1787216011.862708, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9335077700798508
1787216012.056065, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 5, 9335077894148745
1787216012.057014, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9335077895090411
1787216012.057334, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9335077895414204
1787216012.058019, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9335077896094510
1787216012.058186, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9335077896268094
1787216012.060743, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9335077898827654
1787216012.411304, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9335078249564489
1787216012.540054, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9335078378130289
1787216012.540609, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9335078378679586
1787216012.541444, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9335078379559605
1787216012.542929, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9335078381039513
1787216012.543181, Self-RAG Decomposed (multi-hop), End stage, run, start, 9335078381254825
1787216012.544604, Self-RAG Decomposed (multi-hop), End stage, run, end, 9335078382681869
1787216012.544767, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 57540585213313422191548277623747871322, 1787216010.966604, 1, 56, 9335078382852654
1787216014.696484, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 283879941677316294271833624554183877751, 1787216014.696194, 1, 57, 9335080534571926
1787216014.696935, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9335080535021480
1787216014.697450, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9335080535520361
1787216014.697578, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335080535652441
1787216014.720445, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335080558533305
1787216014.720601, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335080558687898
1787216014.721647, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335080559725005
1787216014.721919, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335080560009325
1787216014.725756, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335080563834904
1787216015.230407, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335081068525738
1787216015.378642, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335081216725704
1787216015.379004, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335081217069945
1787216015.379586, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335081217696378
1787216015.380051, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335081218126044
1787216015.380260, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335081218352268
1787216015.381048, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335081219118942
1787216015.381280, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335081219353407
1787216015.383277, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335081221341941
1787216015.684408, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335081522502398
1787216016.091928, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9335081930020256
1787216016.092240, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335081930306369
1787216016.093064, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335081931170499
1787216016.114546, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335081952633247
1787216016.114866, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335081952949648
1787216016.115366, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335081953429073
1787216016.115528, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335081953608178
1787216016.118967, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9335081957040571
1787216016.773956, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9335082612065281
1787216016.927518, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9335082765601166
1787216016.928377, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9335082766456945
1787216016.928799, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9335082766889250
1787216016.929093, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9335082767160867
1787216016.929202, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9335082767276819
1787216016.930067, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9335082768138693
1787216016.930259, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9335082768327622
1787216016.933655, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9335082771748559
1787216017.324168, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9335083162256482
1787216017.768810, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9335083606896219
1787216017.769172, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9335083607236476
1787216017.769428, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9335083607514669
1787216017.791421, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9335083629501658
1787216017.791903, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9335083629988284
1787216017.792552, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9335083630625534
1787216017.792785, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9335083630865278
