1787226289.615360, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9345355453682025
1787226564.418307, Self-RAG Decomposed-Shared, pipeline - val, run, start, 71717852564087097598258379305650784322, 1787226564.417889, 1, 44, 9345630256399106
1787226564.418622, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345630256697939
1787226564.419038, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345630257110292
1787226564.419373, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345630257447045
1787226564.438196, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345630276276798
1787226564.438556, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345630276660991
1787226564.439165, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345630277228096
1787226564.439420, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345630277496449
1787226564.441359, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345630279433079
1787226564.770921, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345630609107922
1787226564.905535, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345630743616356
1787226564.905832, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345630743897669
1787226564.906105, Self-RAG Decomposed-Shared, Grade router, run, start, 9345630744176261
1787226564.906295, Self-RAG Decomposed-Shared, Grade router, run, end, 9345630744358710
1787226564.906938, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9345630745059640
1787226564.907429, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9345630745492553
1787226564.908071, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9345630746163387
1787226564.910243, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9345630748322722
1787226565.211832, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9345631049938232
1787226565.910362, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 16, 9345631748447282
1787226565.910636, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9345631748700883
1787226565.911208, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345631749294869
1787226565.930607, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345631768690351
1787226565.931125, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345631769207424
1787226565.931800, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345631769873490
1787226565.932068, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345631770142355
1787226565.934681, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345631772748747
1787226566.433400, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345632271495375
1787226566.598722, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345632436807454
1787226566.599906, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345632437988305
1787226566.601068, Self-RAG Decomposed-Shared, Grade router, run, start, 9345632439179237
1787226566.601357, Self-RAG Decomposed-Shared, Grade router, run, end, 9345632439419334
1787226566.601736, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9345632439821447
1787226566.602617, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9345632440693913
1787226566.603450, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9345632441535020
1787226566.606232, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9345632444316580
1787226567.023443, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9345632861543124
1787226567.130771, Self-RAG Decomposed-Shared, pipeline - val, run, start, 174826863686072720825211386748876231681, 1787226567.130396, 1, 45, 9345632968862709
1787226567.132269, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345632970349098
1787226567.132677, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345632970746843
1787226567.132904, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345632970981052
1787226567.162491, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345633000573748
1787226567.163055, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345633001167942
1787226567.164135, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345633002209417
1787226567.164275, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345633002353833
1787226567.781795, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 17, 9345633619880464
1787226567.781881, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345633619956961
1787226567.782690, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9345633620756675
1787226567.783364, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345633621447317
1787226567.813455, Self-RAG Decomposed-Shared, pipeline - val, run, start, 338234103451687876063192447879759619800, 1787226567.812838, 1, 46, 9345633651540991
1787226567.813691, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345633651770960
1787226567.814399, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345633652476850
1787226567.814517, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345633652606418
1787226567.815336, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345633653399221
1787226567.815650, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345633653724598
1787226567.815739, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345633653812262
1787226567.833120, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345633671210682
1787226567.833521, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345633671604747
1787226567.833980, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345633672042444
1787226568.138432, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345633976556187
1787226568.280528, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345634118610948
1787226568.280824, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345634118890021
1787226568.280865, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345634118925685
1787226568.281420, Self-RAG Decomposed-Shared, Grade router, run, start, 9345634119490183
1787226568.281540, Self-RAG Decomposed-Shared, Grade router, run, end, 9345634119601495
1787226568.281964, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345634120043624
1787226568.282422, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345634120491274
1787226568.283644, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345634121720637
1787226568.284112, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345634122183167
1787226568.780443, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345634618542075
1787226568.932913, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345634770996467
1787226568.933092, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345634771172964
1787226568.933987, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345634772060518
1787226568.934058, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345634772119671
1787226568.934508, Self-RAG Decomposed-Shared, Grade router, run, start, 9345634772580824
1787226568.934896, Self-RAG Decomposed-Shared, Grade router, run, end, 9345634772965625
1787226568.936587, Self-RAG Decomposed-Shared, End stage, run, start, 9345634774669166
1787226568.937943, Self-RAG Decomposed-Shared, End stage, run, end, 9345634776025522
1787226568.938484, Self-RAG Decomposed-Shared, pipeline - val, run, end, 71717852564087097598258379305650784322, 1787226564.417889, 1, 44, 9345634776573508
1787226569.266513, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345635104622906
1787226569.417663, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345635255747326
1787226569.417834, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345635255907022
1787226569.418712, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345635256785377
1787226569.419433, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345635257541747
1787226569.429675, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345635267757329
1787226569.430002, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345635268088450
1787226569.675448, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345635513588049
1787226569.830838, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345635668921233
1787226569.830919, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345635668993906
1787226569.831725, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345635669797668
1787226569.831846, Self-RAG Decomposed-Shared, Grade router, run, start, 9345635669924324
1787226569.832001, Self-RAG Decomposed-Shared, Grade router, run, end, 9345635670063381
1787226569.832407, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345635670483894
1787226569.834800, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345635672876589
1787226569.835549, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345635673624671
1787226570.147037, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345635985173443
1787226570.296195, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345636134281905
1787226570.296336, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345636134407698
1787226570.297129, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345636135202932
1787226570.298455, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345636136537880
1787226570.299329, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345636137406491
1787226570.299974, Self-RAG Decomposed-Shared, End stage, run, start, 9345636138054956
1787226570.300623, Self-RAG Decomposed-Shared, End stage, run, end, 9345636138702894
1787226570.300775, Self-RAG Decomposed-Shared, pipeline - val, run, end, 174826863686072720825211386748876231681, 1787226567.130396, 1, 45, 9345636138858975
1787226570.560157, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345636398266615
1787226570.725236, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345636563323412
1787226570.725528, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345636563592949
1787226570.725976, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345636564065671
1787226570.726577, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345636564647048
1787226570.727103, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345636565185770
1787226570.729373, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345636567467185
1787226570.970874, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345636808978387
1787226571.103027, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345636941110590
1787226571.103307, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345636941371359
1787226571.103763, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345636941853888
1787226571.103987, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345636942048593
1787226571.104361, Self-RAG Decomposed-Shared, End stage, run, start, 9345636942444514
1787226571.104789, Self-RAG Decomposed-Shared, End stage, run, end, 9345636942867027
1787226571.105068, Self-RAG Decomposed-Shared, pipeline - val, run, end, 338234103451687876063192447879759619800, 1787226567.812838, 1, 46, 9345636943179652
1787226583.216683, Self-RAG Decomposed-Shared, pipeline - val, run, start, 187832809086037382803274151300665796581, 1787226583.216501, 1, 47, 9345649054779222
1787226583.217144, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345649055219831
1787226583.217503, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345649055574136
1787226583.217637, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345649055707385
1787226583.226906, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345649064974116
1787226583.227116, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345649065200053
1787226583.227653, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345649065727783
1787226583.227777, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345649065852519
1787226583.229345, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345649067424220
1787226583.448497, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345649286591018
1787226583.582448, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345649420533499
1787226583.582752, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345649420816108
1787226583.583159, Self-RAG Decomposed-Shared, Grade router, run, start, 9345649421242445
1787226583.583322, Self-RAG Decomposed-Shared, Grade router, run, end, 9345649421384125
1787226583.583423, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345649421502590
1787226583.584126, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345649422203488
1787226583.584503, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345649422580145
1787226583.586143, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345649424216342
1787226583.705298, Self-RAG Decomposed-Shared, pipeline - val, run, start, 45886731979741607173301295174532406451, 1787226583.704060, 1, 48, 9345649543406698
1787226583.706067, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345649544143484
1787226583.706820, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345649544895086
1787226583.706994, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345649545066479
1787226583.723002, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345649561089791
1787226583.723863, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345649561933873
1787226583.724178, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345649562240162
1787226583.724305, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345649562388595
1787226583.812847, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345649650955595
1787226583.950759, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345649788843863
1787226583.950849, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345649788933624
1787226583.951879, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345649789957739
1787226583.952842, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345649790930558
1787226583.953458, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345649791528271
1787226583.953634, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345649791710528
1787226584.149247, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345649987409449
1787226584.282740, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345650120824376
1787226584.283011, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345650121074712
1787226584.283895, Self-RAG Decomposed-Shared, Grade router, run, start, 9345650122016651
1787226584.284095, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345650122209900
1787226584.284617, Self-RAG Decomposed-Shared, Grade router, run, end, 9345650122693037
1787226584.285728, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345650123812977
1787226584.286133, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345650124195874
1787226584.286275, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345650124362370
1787226584.489826, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345650327939763
1787226584.612804, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345650450907746
1787226584.612959, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345650451057139
1787226584.613771, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345650451838341
1787226584.613917, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345650451998902
1787226584.614734, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345650452807784
1787226584.615019, Self-RAG Decomposed-Shared, End stage, run, start, 9345650453089689
1787226584.615665, Self-RAG Decomposed-Shared, End stage, run, end, 9345650453736779
1787226584.615924, Self-RAG Decomposed-Shared, pipeline - val, run, end, 187832809086037382803274151300665796581, 1787226583.216501, 1, 47, 9345650454016396
1787226584.810467, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345650648637329
1787226584.958976, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345650797061693
1787226584.959631, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345650797710703
1787226584.960336, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345650798445793
1787226584.961203, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345650799278964
1787226584.961293, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345650799363140
1787226584.963999, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345650802078076
1787226585.150295, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345650988435577
1787226585.323739, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345651161823279
1787226585.324026, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345651162093152
1787226585.324502, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345651162573281
1787226585.324620, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345651162681521
1787226585.324671, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345651162736002
1787226585.324909, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345651162970114
1787226585.325471, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345651163570340
1787226585.326915, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345651164978872
1787226585.529341, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345651367505094
1787226585.697072, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345651535155978
1787226585.697338, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345651535401019
1787226585.697843, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345651535934925
1787226585.698432, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345651536502478
1787226585.698495, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345651536563167
1787226585.700316, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345651538379252
1787226585.880598, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345651718699519
1787226586.009626, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345651847714544
1787226586.009900, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345651847961825
1787226586.010654, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345651848740995
1787226586.011040, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345651849117557
1787226586.011726, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345651849806839
1787226586.012032, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345651850095496
1787226586.012622, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345651850707465
1787226586.014106, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345651852180734
1787226586.209469, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345652047581542
1787226586.364865, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345652202953558
1787226586.365160, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345652203223591
1787226586.365609, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345652203727000
1787226586.366406, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345652204475610
1787226586.366514, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345652204582443
1787226586.368016, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345652206084575
1787226586.578539, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345652416668900
1787226586.711298, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345652549381681
1787226586.711602, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345652549666434
1787226586.712221, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345652550306628
1787226586.712606, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345652550683637
1787226586.713047, Self-RAG Decomposed-Shared, End stage, run, start, 9345652551127142
1787226586.713520, Self-RAG Decomposed-Shared, End stage, run, end, 9345652551595336
1787226586.713776, Self-RAG Decomposed-Shared, pipeline - val, run, end, 45886731979741607173301295174532406451, 1787226583.704060, 1, 48, 9345652551860856
1787226588.357021, Self-RAG Decomposed-Shared, pipeline - val, run, start, 295260506061222867676522830337656449766, 1787226588.356090, 1, 49, 9345654195116295
1787226588.357389, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345654195466872
1787226588.357750, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345654195819337
1787226588.358540, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345654196626827
1787226588.382364, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345654220451475
1787226588.383045, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345654221115653
1787226588.383522, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345654221590422
1787226588.383648, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345654221719414
1787226588.385689, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345654223758268
1787226588.724433, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345654562545697
1787226588.875124, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345654713209347
1787226588.875440, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345654713504788
1787226588.875736, Self-RAG Decomposed-Shared, Grade router, run, start, 9345654713823493
1787226588.875967, Self-RAG Decomposed-Shared, Grade router, run, end, 9345654714029141
1787226588.876128, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345654714193686
1787226588.876699, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345654714770967
1787226588.877000, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345654715090360
1787226588.879719, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345654717802257
1787226589.212307, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345655050500355
1787226589.457480, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9345655295564335
1787226589.458664, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345655296746355
1787226589.459483, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345655297576037
1787226589.460146, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345655298215655
1787226589.460584, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345655298691448
1787226589.463055, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345655301119040
1787226589.792467, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345655630583960
1787226589.948935, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345655787020651
1787226589.949629, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345655787693709
1787226589.950193, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345655788277711
1787226589.950428, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345655788491855
1787226589.950914, Self-RAG Decomposed-Shared, End stage, run, start, 9345655789061985
1787226589.951330, Self-RAG Decomposed-Shared, End stage, run, end, 9345655789397842
1787226589.951456, Self-RAG Decomposed-Shared, pipeline - val, run, end, 295260506061222867676522830337656449766, 1787226588.356090, 1, 49, 9345655789528162
1787226594.641111, Self-RAG Decomposed-Shared, pipeline - val, run, start, 182852481129949194304796721918121548575, 1787226594.640271, 1, 50, 9345660479205741
1787226594.641858, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345660479949663
1787226594.642279, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345660480349136
1787226594.643383, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345660481484212
1787226594.663476, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345660501562624
1787226594.663849, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345660501920753
1787226594.664284, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345660502352834
1787226594.664540, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345660502613379
1787226594.665900, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345660503971079
1787226594.864931, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345660703106697
1787226595.006741, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345660844830161
1787226595.008241, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345660846340421
1787226595.009177, Self-RAG Decomposed-Shared, Grade router, run, start, 9345660847287832
1787226595.010240, Self-RAG Decomposed-Shared, Grade router, run, end, 9345660848335371
1787226595.010745, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345660848830541
1787226595.011080, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345660849142638
1787226595.011624, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345660849712207
1787226595.013138, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345660851202292
1787226595.208656, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345661046798572
1787226595.432255, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9345661270338568
1787226595.432777, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345661270842233
1787226595.433315, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345661271412347
1787226595.433940, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345661272029965
1787226595.434548, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345661272634911
1787226595.436013, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345661274091891
1787226595.618765, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345661456883861
1787226595.764883, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345661602966329
1787226595.765375, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345661603452907
1787226595.766110, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345661604195885
1787226595.766282, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345661604343405
1787226595.766415, Self-RAG Decomposed-Shared, End stage, run, start, 9345661604502142
1787226595.766739, Self-RAG Decomposed-Shared, End stage, run, end, 9345661604808927
1787226595.766835, Self-RAG Decomposed-Shared, pipeline - val, run, end, 182852481129949194304796721918121548575, 1787226594.640271, 1, 50, 9345661604908655
1787226597.506988, Self-RAG Decomposed-Shared, pipeline - val, run, start, 253254924650627897545089730499826085296, 1787226597.505930, 1, 51, 9345663345118076
1787226597.507590, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345663345667886
1787226597.507979, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345663346050143
1787226597.509043, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345663347141538
1787226597.532661, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345663370748265
1787226597.533210, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345663371281514
1787226597.533515, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345663371578123
1787226597.533652, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345663371724012
1787226597.534748, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345663372812879
