1787477740.072422, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 9596805910759073
1787477861.302171, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596927140250304
1787477861.302281, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596927140360912
1787477861.303205, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596927141279504
1787477861.303508, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596927141584528
1787477861.307034, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1600, 9596927145118847
1787477861.307115, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596927145175582
1787477862.024321, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596927862416118
1787477863.018106, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596928856191543
1787477863.018547, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596928856612919
1787477863.018848, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596928856930839
1787477863.019218, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596928857294262
1787477863.019351, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596928857426118
1787477863.019836, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596928857913302
1787477863.019958, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 151123662825267870269812019196049541553, 1787477855.668554, 1, 17, 9596928858040358
1787477863.021017, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 86113986214723847678230165041475320348, 1787477863.020832, 1, 18, 9596928859092486
1787477863.021256, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596928859332134
1787477863.021682, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596928859745430
1787477863.021841, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596928859920230
1787477863.032967, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596928871042817
1787477863.033263, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596928871342817
1787477863.033912, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596928871990209
1787477863.034028, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596928872102577
1787477863.036784, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 920, 9596928874864336
1787477863.036845, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596928874906208
1787477863.469657, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596929307771840
1787477864.587362, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 26, 9596930425448708
1787477864.588353, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596930426427443
1787477864.588640, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596930426721011
1787477864.588849, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596930426910275
1787477864.589106, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596930427179187
1787477864.589490, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596930427563107
1787477864.589615, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 86113986214723847678230165041475320348, 1787477863.020832, 1, 18, 9596930427698003
1787477864.590612, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 195231663604201809543070352876479096267, 1787477864.590500, 1, 19, 9596930428674786
1787477864.590803, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596930428878338
1787477864.591367, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596930429440594
1787477864.591505, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596930429586706
1787477864.604670, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596930442748749
1787477864.604867, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596930442946477
1787477864.605401, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596930443477821
1787477864.605483, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596930443547533
1787477864.608310, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1170, 9596930446379964
1787477864.608350, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596930446410764
1787477865.151168, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596930989262259
1787477866.640928, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 34, 9596932479027149
1787477866.641582, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596932479648317
1787477866.642084, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596932480164653
1787477866.651700, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596932489787241
1787477866.652190, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596932490270169
1787477866.652631, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596932490707657
1787477866.652741, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 195231663604201809543070352876479096267, 1787477864.590500, 1, 19, 9596932490826041
1787477866.653754, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 84344718136700396123241845738979431970, 1787477866.653581, 1, 20, 9596932491827464
1787477866.653978, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596932492051832
1787477866.654322, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596932492384232
1787477866.654469, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596932492544024
1787477866.667465, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596932505537347
1787477866.667588, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596932505668195
1787477866.668082, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596932506154979
1787477866.668370, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596932506442259
1787477866.670841, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 905, 9596932508915570
1787477866.670892, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596932508952466
1787477867.099640, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596932937731076
1787477868.503469, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 31, 9596934341556829
1787477868.503804, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596934341869485
1787477868.504555, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596934342639005
1787477868.504713, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596934342775085
1787477868.505377, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596934343460556
1787477868.505608, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596934343670780
1787477868.505972, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 84344718136700396123241845738979431970, 1787477866.653581, 1, 20, 9596934344055724
1787477868.507126, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 10780468143573225553054403452785421046, 1787477868.506865, 1, 21, 9596934345211132
1787477868.507786, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596934345860380
1787477868.508495, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596934346572795
1787477868.508626, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596934346699563
1787477868.519122, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596934357190007
1787477868.519207, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596934357288215
1787477868.519851, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596934357922647
1787477868.519970, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596934358045639
1787477868.522505, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 946, 9596934360577990
1787477868.522552, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596934360612294
1787477868.961317, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596934799407428
1787477869.931869, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596935769973198
1787477869.932547, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596935770612446
1787477869.932847, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596935770926349
1787477869.933002, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596935771064589
1787477869.933316, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596935771397485
1787477869.933723, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596935771787405
1787477869.933848, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596935771924669
1787477869.936033, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 638, 9596935774099676
1787477869.936067, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596935774127340
1787477870.265211, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596936103330354
1787477870.728228, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9596936566313896
1787477870.728961, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596936567027736
1787477870.729465, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596936567539975
1787477870.741626, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596936579705667
1787477870.741734, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596936579813299
1787477870.742297, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596936580371955
1787477870.742396, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596936580459731
1787477870.744987, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1118, 9596936583057522
1787477870.745028, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596936583088882
1787477871.282859, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596937120952266
1787477872.234754, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596938072840603
1787477872.235142, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596938073206651
1787477872.235544, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596938073626331
1787477872.235916, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596938073992795
1787477872.236194, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596938074280075
1787477872.236782, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596938074857610
1787477872.237028, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596938075108682
1787477872.239058, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 749, 9596938077124186
1787477872.239087, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596938077147962
1787477872.617615, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596938455709630
1787477873.347809, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 9596939185896880
1787477873.348622, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596939186698000
1787477873.348939, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596939187026256
1787477873.361306, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596939199392683
1787477873.361428, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596939199509515
1787477873.362112, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596939200182587
1787477873.362322, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596939200408346
1787477873.365265, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1118, 9596939203346329
1787477873.365340, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596939203400713
1787477873.894544, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596939732641157
1787477874.872396, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596940710485052
1787477874.873592, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596940711674124
1787477874.874052, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596940712147084
1787477874.874228, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596940712289692
1787477874.874432, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596940712519932
1787477874.875048, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596940713128091
1787477874.875359, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 10780468143573225553054403452785421046, 1787477868.506865, 1, 21, 9596940713445819
1787477874.876375, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 335928794191065220426317960575590665823, 1787477874.876273, 1, 22, 9596940714446923
1787477874.876584, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596940714655467
1787477874.877135, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596940715205451
1787477874.877281, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596940715356187
1787477874.889217, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596940727293206
1787477874.889400, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596940727479190
1787477874.889930, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596940728012198
1787477874.890251, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596940728338150
1787477874.892727, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 939, 9596940730797701
1787477874.892772, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596940730832693
1787477875.338356, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596941176448736
1787477876.363383, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596942201470022
1787477876.365058, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596942203140357
1787477876.365867, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596942203970869
1787477876.366078, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596942204140181
1787477876.366240, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596942204327173
1787477876.367251, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596942205328724
1787477876.367703, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596942205777172
1787477876.369673, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 645, 9596942207752931
1787477876.369740, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596942207801059
1787477876.718175, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596942556294403
1787477877.197330, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9596943035418402
1787477877.197655, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596943035720786
1787477877.198176, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596943036249153
1787477877.210707, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596943048788765
1787477877.210815, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596943048895165
1787477877.211591, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596943049670349
1787477877.211797, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596943049882284
1787477877.214684, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1169, 9596943052748939
1787477877.214725, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596943052785595
1787477877.771803, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596943609896461
1787477878.831962, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 9596944670045718
1787477878.832285, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596944670349590
1787477878.832749, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596944670840502
1787477878.832928, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596944670989366
1787477878.833327, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596944671411733
1787477878.833578, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596944671639925
1787477878.833869, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 335928794191065220426317960575590665823, 1787477874.876273, 1, 22, 9596944671953909
1787477878.834520, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 126673786152310347396524622082014687240, 1787477878.834389, 1, 23, 9596944672591205
1787477878.834703, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596944672773893
1787477878.835138, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596944673200181
1787477878.835278, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596944673351413
1787477878.846441, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596944684518673
1787477878.846716, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596944684796688
1787477878.847356, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596944685435120
1787477878.847469, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596944685549584
1787477878.850295, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 919, 9596944688371727
1787477878.850349, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596944688410239
1787477879.299709, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596945137801752
1787477880.579525, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 9596946417613664
1787477880.579883, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596946417948672
1787477880.580175, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596946418257120
1787477880.580342, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596946418403087
1787477880.580506, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596946418584255
1787477880.580927, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596946419014495
1787477880.581234, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 126673786152310347396524622082014687240, 1787477878.834389, 1, 23, 9596946419319279
1787477880.582124, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 72045670275541998731265615113266003495, 1787477880.581974, 1, 24, 9596946420195855
1787477880.582337, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596946420411007
1787477880.582712, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596946420774959
1787477880.582852, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596946420926911
1787477880.593369, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596946431442107
1787477880.593557, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596946431636827
1787477880.594146, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596946432219339
1787477880.594523, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596946432599690
1787477880.596951, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 901, 9596946435027466
1787477880.597006, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596946435066506
1787477881.026892, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596946864982267
1787477882.027054, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596947865143306
1787477882.027513, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596947865578153
1787477882.027985, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596947866068489
1787477882.028361, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596947866437177
1787477882.028610, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596947866696329
1787477882.029279, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596947867355705
1787477882.029391, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596947867465817
1787477882.031244, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 557, 9596947869318824
1787477882.031290, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596947869351448
1787477882.337335, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596948175426855
1787477882.555609, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 9596948393697174
1787477882.555934, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596948393999830
1787477882.556383, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596948394460406
1787477882.566525, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596948404596722
1787477882.566617, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596948404698802
1787477882.567389, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596948405466418
1787477882.567528, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596948405607186
1787477882.571207, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1546, 9596948409284561
1787477882.571265, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596948409325937
1787477883.281260, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596949119354698
1787477884.276803, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596950114891323
1787477884.277432, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596950115506859
1787477884.277726, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596950115810251
1787477884.287124, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596950125200151
1787477884.287248, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9596950125331255
1787477884.287709, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9596950125772759
1787477884.288226, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9596950126307095
1787477884.290941, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 992, 9596950129027238
1787477884.291017, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9596950129078006
1787477884.764942, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9596950603044183
1787477885.016376, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 9596950854461818
1787477885.017328, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9596950855407241
1787477885.017656, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596950855739353
1787477885.027988, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596950866069429
1787477885.028415, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596950866496773
1787477885.028935, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596950867029109
1787477885.029046, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596950867120629
1787477885.032410, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1546, 9596950870480484
1787477885.032449, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596950870510052
1787477885.748572, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596951586665163
1787477886.826448, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9596952664536541
1787477886.827415, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596952665480828
1787477886.827887, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596952665959196
1787477886.828012, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596952666073196
1787477886.828343, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596952666417628
1787477886.828567, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596952666628796
1787477886.829070, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 72045670275541998731265615113266003495, 1787477880.581974, 1, 24, 9596952667152284
1787477886.829925, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 170420375860602355429443620399156372249, 1787477886.829814, 1, 25, 9596952667997548
1787477886.830091, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596952668162604
1787477886.830472, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596952668534331
1787477886.830611, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596952668684283
1787477886.848253, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596952686333781
1787477886.848362, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596952686441717
1787477886.849087, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596952687166405
1787477886.849262, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596952687336885
1787477886.851707, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 810, 9596952689779620
1787477886.851757, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596952689817748
1787477887.247100, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596953085218722
1787477888.562423, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 30, 9596954400510556
1787477888.563821, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596954401899852
1787477888.564311, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596954402391019
1787477888.564460, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596954402521259
1787477888.564619, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9596954402703499
1787477888.564980, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9596954403041723
1787477888.565116, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 170420375860602355429443620399156372249, 1787477886.829814, 1, 25, 9596954403197099
1787477888.566053, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 134999336943835305283222726132591615612, 1787477888.565879, 1, 26, 9596954404129739
1787477888.566294, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9596954404372187
1787477888.566881, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9596954404955930
1787477888.567201, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9596954405278538
1787477888.578264, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9596954416345190
1787477888.578378, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9596954416459526
1787477888.579148, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9596954417228934
1787477888.579329, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9596954417405462
1787477888.581665, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 724, 9596954419743925
1787477888.581723, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9596954419783877
1787477888.951336, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9596954789453277
1787477890.234219, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 29, 9596956072307363
1787477890.234550, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9596956072615859
1787477890.234935, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9596956073020114
1787477890.244721, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9596956082796159
