1787222859.309254, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9341925147700191
1787223300.128007, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342365966081239
1787223300.128598, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342365966668056
1787223300.128746, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342365966829352
1787223300.131901, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342365969967440
1787223300.613229, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342366451338878
1787223301.249081, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 14, 9342367087167293
1787223301.250120, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342367088206864
1787223301.250801, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342367088916177
1787223301.262162, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342367100250987
1787223301.263250, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342367101338222
1787223301.266356, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342367104426821
1787223301.729992, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342367568106522
1787223301.863442, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342367701530011
1787223301.863827, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342367701893500
1787223301.864455, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342367702563102
1787223301.864991, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342367703073119
1787223301.865314, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342367703387776
1787223301.865863, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342367703934225
1787223301.866128, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 220457013109189537485129218509577894944, 1787223295.943996, 1, 61, 9342367704208322
1787223308.912255, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 90947649706108848081856145899514732567, 1787223308.911850, 1, 62, 9342374750370899
1787223308.912589, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342374750659524
1787223308.912937, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342374751011541
1787223308.913507, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342374751601382
1787223308.938751, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342374776837872
1787223308.939156, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342374777242129
1787223308.939842, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342374777913474
1787223308.939977, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342374778046451
1787223308.942444, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342374780515064
1787223309.318683, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342375156804649
1787223309.472821, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342375310909291
1787223309.473355, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342375311419468
1787223309.474061, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342375312152286
1787223309.475099, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342375313186592
1787223309.475607, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342375313692353
1787223309.476042, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342375314106514
1787223309.476808, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342375314921844
1787223309.479974, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342375318082283
1787223309.798306, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342375636464535
1787223310.267214, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9342376105298012
1787223310.267517, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342376105581196
1787223310.268096, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342376106173774
1787223310.291716, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342376129804452
1787223310.292053, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342376130141733
1787223310.292887, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342376130958951
1787223310.293189, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342376131257144
1787223310.296031, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342376134103022
1787223310.716800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342376554984229
1787223310.858676, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342376696762603
1787223310.860156, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342376698241407
1787223310.860784, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342376698896032
1787223310.861181, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342376699247633
1787223310.861327, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342376699410721
1787223310.861737, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342376699799042
1787223310.862084, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342376700176179
1787223310.864475, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342376702544169
1787223311.229987, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342377068106273
1787223311.679467, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9342377517552266
1787223311.679791, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342377517855883
1787223311.680452, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342377518543117
1787223311.701266, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342377539348604
1787223311.701412, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342377539502173
1787223311.702511, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342377540589327
1787223311.702719, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342377540790592
1787223311.705146, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342377543211093
1787223312.121895, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342377959988787
1787223312.266923, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342378105020193
1787223312.267610, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342378105687555
1787223312.268228, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342378106336308
1787223312.268659, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342378106727045
1787223312.268796, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342378106870310
1787223312.269651, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342378107735111
1787223312.269758, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 90947649706108848081856145899514732567, 1787223308.911850, 1, 62, 9342378107839272
1787223319.731880, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 115352497554436353514430261511546868488, 1787223319.731592, 1, 63, 9342385569970007
1787223319.732257, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342385570328296
1787223319.732598, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342385570660857
1787223319.733750, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342385571844267
1787223319.754679, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342385592763644
1787223319.754826, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342385592916748
1787223319.755751, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342385593830254
1787223319.755853, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342385593926942
1787223319.758559, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342385596634917
1787223320.125117, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342385963209138
1787223320.282703, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342386120789501
1787223320.283878, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342386121961856
1787223320.285062, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342386123174867
1787223320.285567, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342386123635540
1787223320.285825, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342386123910036
1787223320.286554, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342386124633830
1787223320.287122, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342386125231207
1787223320.290024, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342386128113022
1787223320.607907, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342386446058107
1787223320.887171, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 7, 9342386725255151
1787223320.887470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342386725533504
1787223320.888285, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342386726394402
1787223320.910301, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342386748387765
1787223320.910533, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342386748622837
1787223320.911433, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342386749503767
1787223320.911659, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342386749731096
1787223320.915130, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342386753196400
1787223321.552998, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342387391106191
1787223321.698627, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342387536712111
1787223321.699015, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342387537080719
1787223321.699481, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342387537578545
1787223321.699828, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342387537895297
1787223321.699904, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342387537970129
1787223321.700337, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342387538398898
1787223321.700910, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342387539036740
1787223321.704740, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342387542850605
1787223322.199660, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342388037814723
1787223322.486377, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 7, 9342388324478345
1787223322.486784, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342388324847353
1787223322.487374, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342388325464971
1787223322.508200, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342388346287051
1787223322.508617, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342388346703884
1787223322.509550, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342388347628030
1787223322.509642, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342388347716030
1787223322.513191, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342388351270119
1787223323.151544, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342388989640568
1787223323.317768, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342389155853720
1787223323.318889, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342389156971770
1787223323.319380, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342389157470027
1787223323.319696, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342389157763132
1787223323.320938, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342389159047087
1787223323.322289, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342389160375154
1787223323.322405, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 115352497554436353514430261511546868488, 1787223319.731592, 1, 63, 9342389160496178
1787223325.655180, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 259004066254419002380862955572219640906, 1787223325.654969, 1, 64, 9342391493270255
1787223325.655479, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342391493551215
1787223325.655817, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342391493879344
1787223325.656390, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342391494499825
1787223325.677095, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342391515176241
1787223325.677245, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342391515328321
1787223325.678070, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342391516143939
1787223325.678312, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342391516382644
1787223325.680394, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342391518463320
1787223325.973942, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342391812107119
1787223326.124566, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342391962653483
1787223326.125476, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342391963554349
1787223326.126100, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342391964212782
1787223326.126560, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342391964626991
1787223326.127070, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342391965155489
1787223326.128558, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342391966633204
1787223326.128711, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342391966799348
1787223326.131193, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342391969283546
1787223326.437876, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342392275981055
1787223327.491499, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 24, 9342393329585091
1787223327.491802, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342393329865700
1787223327.492239, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342393330328453
1787223327.514869, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342393352956233
1787223327.515316, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342393353401850
1787223327.515929, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342393353999371
1787223327.516132, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342393354200700
1787223327.518169, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342393356238033
1787223327.831822, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342393669930342
1787223327.988490, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342393826575920
1787223327.988789, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342393826853153
1787223327.989177, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342393827266930
1787223327.989458, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342393827525282
1787223327.989725, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342393827802947
1787223327.990139, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342393828202532
1787223327.990271, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342393828343332
1787223327.992012, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342393830079368
1787223328.293418, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342394131560242
1787223329.409998, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 24, 9342395248081833
1787223329.410306, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342395248371657
1787223329.411143, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342395249253883
1787223329.431653, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342395269725547
1787223329.431972, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342395270056028
1787223329.432703, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342395270774845
1787223329.432805, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342395270876845
1787223329.434821, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342395272894866
1787223329.749266, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342395587382250
1787223329.889056, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342395727141309
1787223329.889360, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342395727423630
1787223329.889601, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342395727691119
1787223329.889920, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342395727988575
1787223329.890757, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342395728847217
1787223329.891191, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342395729260530
1787223329.891338, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 259004066254419002380862955572219640906, 1787223325.654969, 1, 64, 9342395729420387
1787223332.337708, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 17592475096941869295700572385902430224, 1787223332.337425, 1, 65, 9342398175796882
1787223332.338141, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342398176213251
1787223332.338485, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342398176547603
1787223332.339325, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342398177410086
1787223332.363939, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342398202034750
1787223332.364179, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342398202268047
1787223332.365017, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342398203087393
1787223332.365169, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342398203238097
1787223332.367490, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342398205559287
1787223332.731254, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342398569393585
1787223332.886541, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342398724626201
1787223332.887474, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342398725552843
1787223332.888099, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342398726198284
1787223332.888644, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342398726721790
1787223332.888800, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342398726878398
1787223332.889355, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342398727418767
1787223332.889423, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342398727493007
1787223332.891372, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342398729439508
1787223333.203421, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342399041546375
1787223333.674182, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9342399512270234
1787223333.674869, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342399512932635
1787223333.675721, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342399513821453
1787223333.697185, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342399535271007
1787223333.697681, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342399535767232
1787223333.698550, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342399536621858
1787223333.698644, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342399536713074
1787223333.701927, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342399539995946
1787223334.218525, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342400056632359
1787223334.374347, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342400212436272
1787223334.375852, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342400213936420
1787223334.376800, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342400214911302
1787223334.377157, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342400215224151
1787223334.377472, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342400215547191
1787223334.378199, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342400216271097
1787223334.378832, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342400216914827
1787223334.382134, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342400220201330
1787223334.897396, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342400735495356
1787223335.090095, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9342400928180106
1787223335.091139, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342400929232541
1787223335.091784, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342400929897374
1787223335.092755, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342400930826625
1787223335.092902, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342400930986545
1787223335.097237, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342400935323851
1787223335.595443, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342401433545134
1787223335.782691, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342401620777825
1787223335.784655, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342401622738773
1787223335.785597, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342401623707799
1787223335.785913, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342401623979992
1787223335.786058, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342401624134584
1787223335.787086, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342401625173867
1787223335.787638, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 17592475096941869295700572385902430224, 1787223332.337425, 1, 65, 9342401625721820
1787223342.154826, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 100054850685881616257691699833842457031, 1787223342.154515, 1, 66, 9342407992915931
1787223342.155321, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342407993392108
1787223342.155661, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342407993724013
1787223342.156177, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342407994283887
1787223342.178112, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342408016197570
1787223342.178262, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342408016352818
1787223342.179149, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342408017222116
1787223342.179286, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342408017355636
1787223342.182104, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342408020169323
1787223342.651894, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342408490013150
1787223342.847393, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342408685478069
1787223342.848215, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342408686279366
1787223342.848796, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342408686889944
1787223342.849258, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342408687335801
1787223342.849608, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342408687686762
1787223342.850130, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342408688200507
1787223342.850560, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342408688638252
1787223342.853579, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342408691651619
1787223343.304868, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342409143016748
1787223343.504239, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9342409342323404
1787223343.505165, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342409343241614
1787223343.505756, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342409343867967
1787223343.506622, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342409344692593
1787223343.506757, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342409344838610
1787223343.510786, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342409348896379
1787223343.955672, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342409793807685
1787223344.125974, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342409964057953
1787223344.127309, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342409965386260
1787223344.128105, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342409966222422
1787223344.138203, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342409976306093
1787223344.139005, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342409977094079
1787223344.139457, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342409977526768
