1787485330.932950, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 9604396771280618
1787485516.474434, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 292560101539585458346518552243145453250, 1787485516.474298, 1, 18, 9604582312518867
1787485516.474868, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604582312945859
1787485516.476154, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604582314244018
1787485516.476515, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604582314594082
1787485516.487113, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604582325190110
1787485516.487219, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604582325298702
1787485516.487670, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604582325733086
1787485516.487890, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604582325962270
1787485516.490792, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 920, 9604582328863245
1787485516.490838, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604582328898733
1787485517.071451, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604582909547463
1787485518.840765, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 32, 9604584678851668
1787485518.842303, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604584680398275
1787485518.842478, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604584680562515
1787485518.852272, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604584690353488
1787485518.852410, Self-RAG Monolith (multi-hop), End stage, run, start, 9604584690494736
1787485518.852659, Self-RAG Monolith (multi-hop), End stage, run, end, 9604584690721120
1787485518.853296, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 292560101539585458346518552243145453250, 1787485516.474298, 1, 18, 9604584691406303
1787485518.854205, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 23946068744509503861318849101734995831, 1787485518.854110, 1, 19, 9604584692290479
1787485518.854484, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604584692560655
1787485518.855057, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604584693127967
1787485518.855589, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604584693670175
1787485518.868079, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604584706157226
1787485518.868182, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604584706258426
1787485518.868526, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604584706588954
1787485518.868642, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604584706712650
1787485518.872378, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1170, 9604584710489784
1787485518.872504, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604584710565272
1787485519.593731, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604585431825991
1787485521.751147, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 40, 9604587589233761
1787485521.751932, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604587589998897
1787485521.752266, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604587590350497
1787485521.752425, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604587590486977
1787485521.752883, Self-RAG Monolith (multi-hop), End stage, run, start, 9604587590965472
1787485521.753140, Self-RAG Monolith (multi-hop), End stage, run, end, 9604587591202896
1787485521.753591, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 23946068744509503861318849101734995831, 1787485518.854110, 1, 19, 9604587591675680
1787485521.754626, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 321756173298643770128836532884416496882, 1787485521.754484, 1, 20, 9604587592717008
1787485521.755353, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604587593463344
1787485521.756195, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604587594272799
1787485521.756389, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604587594472479
1787485521.769015, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604587607095483
1787485521.769161, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604587607252315
1787485521.769651, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604587607714347
1787485521.769805, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604587607881659
1787485521.772516, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 905, 9604587610584170
1787485521.772557, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604587610617498
1787485522.355044, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604588193140752
1787485524.373808, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 37, 9604590211895107
1787485524.374199, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604590212265427
1787485524.374471, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604590212554083
1787485524.374836, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604590212913331
1787485524.375239, Self-RAG Monolith (multi-hop), End stage, run, start, 9604590213321363
1787485524.375744, Self-RAG Monolith (multi-hop), End stage, run, end, 9604590213821811
1787485524.376511, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 321756173298643770128836532884416496882, 1787485521.754484, 1, 20, 9604590214628706
1787485524.377121, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 100158766016493307771451174332942623528, 1787485524.376910, 1, 21, 9604590215209538
1787485524.377434, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604590215512242
1787485524.378003, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604590216076530
1787485524.378614, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604590216721730
1787485524.392956, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604590231038461
1787485524.393177, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604590231266221
1787485524.393626, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604590231689245
1787485524.393757, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604590231831645
1787485524.396589, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 9604590234658588
1787485524.396627, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604590234687804
1787485524.984251, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604590822351671
1787485526.638116, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604592476202425
1787485526.638568, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604592476633353
1787485526.638815, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604592476898265
1787485526.638973, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604592477034793
1787485526.639493, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604592477568520
1787485526.639892, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604592477955816
1787485526.639956, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604592478031576
1787485526.642119, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 638, 9604592480185528
1787485526.642154, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604592480215512
1787485527.095971, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604592934064548
1787485528.344400, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 9604594182487093
1787485528.344808, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604594182875173
1787485528.345369, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604594183464756
1787485528.358473, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604594196552832
1787485528.358812, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604594196893456
1787485528.359165, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604594197227888
1787485528.359299, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604594197378224
1787485528.362243, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 9604594200319039
1787485528.362288, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604594200348623
1787485528.947655, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604594785750101
1787485530.519308, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604596357394044
1787485530.520030, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604596358108492
1787485530.520133, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604596358209724
1787485530.520941, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604596359028332
1787485530.521471, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604596359554476
1787485530.521982, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604596360046587
1787485530.522102, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604596360177355
1787485530.524397, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 638, 9604596362472907
1787485530.524451, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604596362511579
1787485530.980985, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604596819107311
1787485532.228803, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 9604598066890148
1787485532.229117, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604598067183588
1787485532.229870, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604598067979332
1787485532.241160, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604598079239073
1787485532.241449, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604598079531585
1787485532.241931, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604598080009649
1787485532.242235, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604598080313312
1787485532.245163, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 9604598083247503
1787485532.245228, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604598083289151
1787485532.832042, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604598670134704
1787485534.431829, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604600269915641
1787485534.432503, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604600270568793
1787485534.432765, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604600270850200
1787485534.432919, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604600270980168
1787485534.433189, Self-RAG Monolith (multi-hop), End stage, run, start, 9604600271269016
1787485534.433484, Self-RAG Monolith (multi-hop), End stage, run, end, 9604600271546648
1787485534.433875, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 100158766016493307771451174332942623528, 1787485524.376910, 1, 21, 9604600271959112
1787485534.434433, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 288015989528634460244943046896969226481, 1787485534.434183, 1, 22, 9604600272509576
1787485534.434603, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604600272684856
1787485534.435191, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604600273262936
1787485534.435747, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604600273832168
1787485534.450061, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604600288142163
1787485534.450413, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604600288504739
1787485534.450777, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604600288839619
1787485534.451138, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604600289212755
1787485534.454019, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 939, 9604600292094754
1787485534.454075, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604600292135602
1787485535.044923, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604600883026966
1787485536.663200, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604602501287834
1787485536.663997, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604602502063977
1787485536.664283, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604602502365657
1787485536.664495, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604602502556937
1787485536.664607, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604602502681721
1787485536.665106, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604602503170025
1787485536.665368, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604602503442425
1787485536.667642, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 645, 9604602505716152
1787485536.667692, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604602505753304
1787485537.141554, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604602979650068
1787485537.377248, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 5, 9604603215329810
1787485537.377548, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604603215613570
1787485537.378368, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604603216459874
1787485537.389601, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604603227684543
1787485537.389753, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604603227848751
1787485537.390471, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604603228548415
1787485537.390740, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604603228826895
1787485537.393866, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1444, 9604603231932222
1787485537.393900, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604603231960862
1787485538.321048, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604604159139437
1787485539.948953, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604605787038244
1787485539.949527, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604605787593076
1787485539.949839, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604605787914244
1787485539.950304, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604605788381300
1787485539.950410, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604605788493300
1787485539.951929, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604605790010307
1787485539.952092, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604605790170339
1787485539.954392, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 993, 9604605792460994
1787485539.954429, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604605792490050
1787485540.568882, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604606407031167
1787485541.776184, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 22, 9604607614273298
1787485541.777011, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604607615076754
1787485541.777842, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604607615953938
1787485541.796563, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604607634644141
1787485541.796717, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604607634790205
1787485541.797086, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604607635150381
1787485541.797236, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604607635301021
1787485541.801258, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1841, 9604607639329115
1787485541.801300, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604607639360443
1787485542.928741, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604608766835401
1787485544.577938, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604610416041643
1787485544.578514, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604610416579979
1787485544.579544, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604610417632235
1787485544.579730, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604610417791531
1787485544.579921, Self-RAG Monolith (multi-hop), End stage, run, start, 9604610418019419
1787485544.580215, Self-RAG Monolith (multi-hop), End stage, run, end, 9604610418277499
1787485544.580385, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 288015989528634460244943046896969226481, 1787485534.434183, 1, 22, 9604610418476171
1787485544.581967, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 299990627033063458304444412642243727366, 1787485544.581885, 1, 23, 9604610420059418
1787485544.582405, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604610420481258
1787485544.583000, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604610421071418
1787485544.583226, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604610421297530
1787485544.593584, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604610431657719
1787485544.594135, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604610432207335
1787485544.594586, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604610432656727
1787485544.594959, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604610433034519
1787485544.597914, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 919, 9604610435991030
1787485544.597963, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604610436023814
1787485545.179502, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604611017622006
1787485547.126538, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9604612964622609
1787485547.128030, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604612966125552
1787485547.128573, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604612966657504
1787485547.137509, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604612975588926
1787485547.137691, Self-RAG Monolith (multi-hop), End stage, run, start, 9604612975773534
1787485547.137920, Self-RAG Monolith (multi-hop), End stage, run, end, 9604612975982638
1787485547.138319, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 299990627033063458304444412642243727366, 1787485544.581885, 1, 23, 9604612976406974
1787485547.139055, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 119619562346172752196320560446907784249, 1787485547.138609, 1, 24, 9604612977135454
1787485547.139643, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604612977721870
1787485547.140257, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604612978331821
1787485547.140511, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604612978582877
1787485547.153118, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604612991197451
1787485547.153615, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604612991691050
1787485547.154089, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604612992161770
1787485547.154320, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604612992400010
1787485547.156932, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 901, 9604612995013338
1787485547.156986, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604612995047514
1787485547.735987, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604613574082097
1787485549.518492, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604615356582038
1787485549.520001, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604615358081205
1787485549.520515, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604615358598725
1787485549.520902, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604615358980693
1787485549.521425, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604615359506901
1787485549.521786, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604615359849461
1787485549.521950, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604615360031973
1787485549.524150, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 557, 9604615362238932
1787485549.524236, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604615362297284
1787485549.967336, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604615805459520
1787485550.448397, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9604616286507765
1787485550.448749, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604616286813620
1787485550.448918, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604616286998644
1787485550.462016, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604616300099010
1787485550.462534, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604616300607457
1787485550.462825, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604616300888673
1787485550.462968, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604616301049489
1787485550.467420, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1663, 9604616305503568
1787485550.467499, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604616305559728
1787485551.504821, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604617342915547
1787485553.152218, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604618990308935
1787485553.152953, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604618991017479
1787485553.153247, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604618991325847
1787485553.153611, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604618991684903
1787485553.154156, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604618992228887
1787485553.154580, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604618992643783
1787485553.155149, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604618993223095
1787485553.157720, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1016, 9604618995792998
1787485553.157766, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604618995826726
1787485553.785894, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604619623995250
1787485554.242082, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9604620080167795
1787485554.242402, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604620080467475
1787485554.242660, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604620080732259
1787485554.254891, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604620092970016
1787485554.255298, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604620093372608
1787485554.255588, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604620093651968
1787485554.255725, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604620093807520
1787485554.260214, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1939, 9604620098291487
1787485554.260272, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604620098333295
1787485555.446750, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604621284866156
1787485557.102368, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604622940454739
1787485557.102987, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604622941068450
1787485557.103321, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604622941408866
1787485557.103491, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604622941553122
1787485557.103655, Self-RAG Monolith (multi-hop), End stage, run, start, 9604622941740306
1787485557.104151, Self-RAG Monolith (multi-hop), End stage, run, end, 9604622942228530
1787485557.104273, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 119619562346172752196320560446907784249, 1787485547.138609, 1, 24, 9604622942355250
1787485557.104781, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 33324854396237599109525753437168894420, 1787485557.104719, 1, 25, 9604622942844082
1787485557.104984, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604622943064514
1787485557.105792, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604622943875794
1787485557.105919, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604622943998914
1787485557.116735, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604622954810848
1787485557.116828, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604622954904464
1787485557.117153, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604622955217216
1787485557.117307, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604622955386640
1787485557.119758, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 810, 9604622957827727
1787485557.119801, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604622957861983
1787485557.704929, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604623543070750
1787485559.727679, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 9604625565793663
1787485559.728121, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604625566184527
1787485559.728552, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604625566643647
1787485559.728755, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604625566817215
1787485559.728903, Self-RAG Monolith (multi-hop), End stage, run, start, 9604625566984335
1787485559.729135, Self-RAG Monolith (multi-hop), End stage, run, end, 9604625567197583
1787485559.729369, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 33324854396237599109525753437168894420, 1787485557.104719, 1, 25, 9604625567457727
1787485559.729750, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 101275039682124939748927156890239552649, 1787485559.729593, 1, 26, 9604625567822175
1787485559.730190, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604625568266975
1787485559.730755, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604625568825759
1787485559.730892, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604625568965231
1787485559.741855, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604625579932781
1787485559.742033, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604625580106237
1787485559.742304, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604625580367132
1787485559.742423, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604625580509900
1787485559.744498, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 724, 9604625582562876
1787485559.744529, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604625582589292
1787485560.258143, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604626096238285
1787485562.292552, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9604628130662658
1787485562.292983, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604628131047858
1787485562.293718, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604628131803266
1787485562.293880, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604628131942338
1787485562.294059, Self-RAG Monolith (multi-hop), End stage, run, start, 9604628132148050
1787485562.294868, Self-RAG Monolith (multi-hop), End stage, run, end, 9604628132946802
1787485562.295112, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 101275039682124939748927156890239552649, 1787485559.729593, 1, 26, 9604628133200962
1787485562.295578, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 129696607506981126682958990486870819765, 1787485562.295441, 1, 27, 9604628133650018
1787485562.295834, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604628133912466
1787485562.296567, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604628134640098
1787485562.296697, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604628134766770
1787485562.310148, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604628148224639
1787485562.310918, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604628148991407
1787485562.311203, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604628149265647
1787485562.311276, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604628149353295
