1787477451.763366, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9596517601663088
1787477545.188360, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596611026471070
1787477545.208587, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596611046671399
1787477545.208794, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596611046884087
1787477545.209487, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596611047549927
1787477545.209644, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596611047721095
1787477545.213509, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1721, 9596611051585669
1787477545.213567, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596611051627653
1787477546.005954, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596611844041841
1787477546.142685, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596611980770768
1787477546.143030, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596611981096511
1787477546.143779, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596611981863983
1787477546.144011, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596611982073263
1787477546.144356, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9596611982439919
1787477546.145087, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9596611983163695
1787477546.145466, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9596611983558223
1787477546.147800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 895, 9596611985873278
1787477546.147849, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9596611985909806
1787477546.567331, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9596612405424324
1787477546.927593, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 8, 9596612765697184
1787477546.929174, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9596612767257727
1787477546.929769, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596612767868559
1787477546.949176, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596612787256776
1787477546.949315, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596612787402360
1787477546.950201, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596612788279832
1787477546.950500, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596612788575415
1787477546.954049, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1721, 9596612792124326
1787477546.954104, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596612792165126
1787477547.739848, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596613577972710
1787477547.871409, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596613709495893
1787477547.871736, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596613709801957
1787477547.872278, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596613710359701
1787477547.872467, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596613710529045
1787477547.873024, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596613711138981
1787477547.873514, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596613711581380
1787477547.873879, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 236278082925350216688708549471653602872, 1787477543.883683, 1, 11, 9596613711960612
1787477547.874921, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 302581482809650677587570332127396442460, 1787477547.874808, 1, 12, 9596613713014532
1787477547.875228, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596613713301204
1787477547.875601, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596613713663956
1787477547.875773, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596613713855060
1787477547.897554, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596613735637692
1787477547.897695, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596613735783916
1787477547.898803, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596613736885451
1787477547.898983, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596613737060763
1787477547.901144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 668, 9596613739210922
1787477547.901176, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596613739236474
1787477548.242646, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596614080769261
1787477548.396083, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596614234167845
1787477548.396377, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596614234441957
1787477548.396644, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596614234730133
1787477548.396806, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596614234867269
1787477548.397288, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596614235372804
1787477548.397791, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596614235861924
1787477548.398345, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596614236452004
1787477548.400733, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 679, 9596614238803827
1787477548.400772, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596614238832707
1787477548.743670, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596614581785317
1787477548.942987, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 9596614781072108
1787477548.943289, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596614781354396
1787477548.943477, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596614781565852
1787477548.945331, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596614783421291
1787477548.946598, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596614784685947
1787477548.948913, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 634, 9596614786986922
1787477548.948967, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596614787027482
1787477549.269494, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596615107585235
1787477549.392173, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596615230257959
1787477549.392881, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596615230945991
1787477549.393144, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596615231227847
1787477549.393316, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596615231377463
1787477549.393783, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596615231864102
1787477549.394531, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596615232609030
1787477549.394799, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 302581482809650677587570332127396442460, 1787477547.874808, 1, 12, 9596615232886246
1787477549.395564, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 101303092889193404434999963592253004293, 1787477549.395391, 1, 13, 9596615233647654
1787477549.395859, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596615233935878
1787477549.396242, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596615234307206
1787477549.396691, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596615234774757
1787477549.417457, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596615255545630
1787477549.417989, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596615256076573
1787477549.418872, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596615256951581
1787477549.419008, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596615257086285
1787477549.421864, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 999, 9596615259939084
1787477549.421916, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596615259976316
1787477549.893303, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596615731407263
1787477550.031849, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596615869934557
1787477550.032390, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596615870469372
1787477550.032754, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596615870838556
1787477550.032971, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596615871032572
1787477550.033137, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596615871210828
1787477550.033441, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596615871504540
1787477550.033840, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596615871933148
1787477550.037590, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1010, 9596615875686474
1787477550.037693, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596615875753754
1787477550.522652, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596616360741640
1787477550.826468, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 9596616664552217
1787477550.826791, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596616664856505
1787477550.827377, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596616665471065
1787477550.828826, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596616666911320
1787477550.829820, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596616667911784
1787477550.833828, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 965, 9596616671911814
1787477550.833887, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596616671947606
1787477551.303251, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596617141339514
1787477551.429591, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596617267676475
1787477551.430176, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596617268250939
1787477551.430676, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596617268758907
1787477551.430871, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596617268932267
1787477551.431033, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596617269112283
1787477551.431261, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596617269323131
1787477551.431398, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 101303092889193404434999963592253004293, 1787477549.395391, 1, 13, 9596617269479675
1787477551.432031, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 290551772881868645648496870382221142104, 1787477551.431705, 1, 14, 9596617270115931
1787477551.432337, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596617270409387
1787477551.432741, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596617270804138
1787477551.432925, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596617271018666
1787477551.455720, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596617293804018
1787477551.456099, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596617294186050
1787477551.456894, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596617294974465
1787477551.457008, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596617295083249
1787477551.459447, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 654, 9596617297528529
1787477551.459507, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596617297568129
1787477551.800183, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596617638280164
1787477551.939291, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596617777376016
1787477551.939568, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596617777633072
1787477551.939831, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596617777913536
1787477551.940202, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596617778281520
1787477551.940305, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596617778384432
1787477551.940930, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596617778994640
1787477551.941404, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596617779491472
1787477551.944289, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 665, 9596617782378047
1787477551.944376, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596617782437567
1787477552.298157, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596618136278653
1787477552.436583, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 9596618274666858
1787477552.436884, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596618274948362
1787477552.437041, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596618275127738
1787477552.437809, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596618275880634
1787477552.437977, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596618276061497
1787477552.439932, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 623, 9596618277996633
1787477552.439964, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596618278024761
1787477552.766886, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596618604975505
1787477552.906094, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596618744177902
1787477552.906388, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596618744452286
1787477552.907054, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596618745138797
1787477552.907231, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596618745293181
1787477552.907770, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596618745843485
1787477552.907976, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596618746038685
1787477552.908404, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 290551772881868645648496870382221142104, 1787477551.431705, 1, 14, 9596618746467389
1787477552.909446, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 53675343189572144221128838792471876695, 1787477552.909363, 1, 15, 9596618747525388
1787477552.910082, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596618748160892
1787477552.910681, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596618748754732
1787477552.910938, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596618749026444
1787477552.933467, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596618771552916
1787477552.933865, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596618771949651
1787477552.934319, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596618772381907
1787477552.934464, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596618772540899
1787477552.936791, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 691, 9596618774864562
1787477552.936839, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596618774900370
1787477553.290219, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596619128311217
1787477553.425480, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596619263565791
1787477553.426064, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596619264144335
1787477553.426435, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596619264519119
1787477553.426641, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596619264703311
1787477553.427078, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596619265166286
1787477553.427420, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596619265482206
1787477553.428034, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596619266119486
1787477553.431079, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 702, 9596619269170333
1787477553.431169, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596619269230189
1787477553.790133, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596619628250089
1787477554.342634, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 13, 9596620180741278
1787477554.343910, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596620181976798
1787477554.344496, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596620182590942
1787477554.345179, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596620183249165
1787477554.345327, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596620183415709
1787477554.348610, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 674, 9596620186692684
1787477554.348681, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596620186742508
1787477554.698393, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596620536480620
1787477554.835039, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596620673126698
1787477554.835354, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596620673419242
1787477554.836556, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596620674657849
1787477554.837033, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596620675112985
1787477554.837162, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596620675244121
1787477554.837674, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596620675750313
1787477554.837795, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 53675343189572144221128838792471876695, 1787477552.909363, 1, 15, 9596620675883705
1787477554.838618, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 232132321175425082920340758632287524424, 1787477554.838475, 1, 16, 9596620676697432
1787477554.838896, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596620676966984
1787477554.839281, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596620677343896
1787477554.839471, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596620677548168
1787477554.862269, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596620700347392
1787477554.862629, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596620700718112
1787477554.863037, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596620701099520
1787477554.863413, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596620701492015
1787477554.865855, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 834, 9596620703929647
1787477554.865907, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596620703967726
1787477555.269864, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596621107956906
1787477555.403997, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596621242084329
1787477555.404369, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596621242434041
1787477555.404611, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596621242685145
1787477555.405184, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596621243267785
1787477555.405504, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596621243593609
1787477555.406150, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596621244228296
1787477555.406466, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596621244570616
1787477555.409208, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 845, 9596621247291159
1787477555.409279, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596621247339335
1787477555.834472, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596621672571307
1787477556.153144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 8, 9596621991228390
1787477556.153445, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596621991510470
1787477556.154239, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596621992339094
1787477556.154876, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596621992945942
1787477556.155171, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596621993255606
1787477556.158511, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 809, 9596621996589669
1787477556.158561, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596621996621684
1787477556.560470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596622398561137
1787477556.699011, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596622537118622
1787477556.699352, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596622537416382
1787477556.699870, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596622537944254
1787477556.700051, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596622538113422
1787477556.700325, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596622538400974
1787477556.700701, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596622538773662
1787477556.700870, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 232132321175425082920340758632287524424, 1787477554.838475, 1, 16, 9596622538951310
1787477556.701839, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 15673698441649794189418841292509226076, 1787477556.701685, 1, 17, 9596622539920365
1787477556.702132, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596622540205293
1787477556.702515, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596622540577885
1787477556.702674, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596622540753981
1787477556.723630, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596622561708389
1787477556.724003, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596622562087477
1787477556.724609, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596622562684325
1787477556.724854, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596622562928965
1787477556.727128, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 826, 9596622565194916
1787477556.727160, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596622565220820
1787477557.121279, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596622959376388
1787477557.256302, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596623094387890
1787477557.256629, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596623094693346
1787477557.256997, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596623095079682
1787477557.257416, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596623095489650
1787477557.257876, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596623095954273
1787477557.258431, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596623096505537
1787477557.258667, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596623096743249
1787477557.261208, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 837, 9596623099284096
1787477557.261255, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596623099315728
1787477557.674391, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596623512485080
1787477557.902584, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 9596623740668773
1787477557.903537, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596623741616725
1787477557.904098, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596623742214836
1787477557.904821, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596623742891732
1787477557.905164, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596623743242356
1787477557.907891, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 782, 9596623745975955
1787477557.907971, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596623746032243
1787477558.296260, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596624134347845
1787477558.421993, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596624260075222
1787477558.422652, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596624260732406
1787477558.422759, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596624260833446
1787477558.423531, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596624261610678
1787477558.423785, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596624261866838
1787477558.424226, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596624262304086
1787477558.424490, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 15673698441649794189418841292509226076, 1787477556.701685, 1, 17, 9596624262577302
1787477558.425613, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 9926109358833570981808209669381510604, 1787477558.425461, 1, 18, 9596624263694181
1787477558.425917, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596624263991125
1787477558.426324, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596624264387045
1787477558.426420, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596624264500005
1787477558.447296, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596624285383901
