1787213991.215119, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 61940420400708
1787216890.225522, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 64839407502625
1787216890.266140, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 64839448109875
1787216890.266271, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 64839448232041
1787216890.266399, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 64839448361041
1787216890.266549, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 64839448510000
1787216890.266697, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 64839448660541
1787216890.268325, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 64839450284791
1787216890.268387, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 14635248319799351889491502042687987539, 1787216884.283820, 1, 60, 64839450348083
1787216892.636349, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 117748932918700812824272194506767568296, 1787216892.636180, 1, 61, 64841818339958
1787216892.636704, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 64841818667791
1787216892.638119, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 64841820079250
1787216892.638286, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64841820245708
1787216892.684051, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64841866021333
1787216892.684224, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64841866181625
1787216892.684644, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64841866600916
1787216892.684743, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64841866698708
1787216892.684816, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64841866773291
1787216895.695009, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64844876972583
1787216895.735133, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64844917093875
1787216895.735281, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64844917229583
1787216895.735432, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64844917382125
1787216895.735616, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64844917564666
1787216895.735912, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 64844917871458
1787216895.736249, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 64844918202708
1787216895.736381, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 64844918329000
1787216895.736445, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 64844918390375
1787216898.689362, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 64847871321500
1787216898.942241, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 12, 64848124197125
1787216898.942387, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 64848124328041
1787216898.942548, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 64848124490625
1787216898.943166, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 64848125106458
1787216898.943259, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 64848125200333
1787216898.943335, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 64848125272833
1787216901.740973, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 64850922921000
1787216901.781840, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 64850963787083
1787216901.781993, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 64850963927166
1787216901.782151, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 64850964086583
1787216901.782333, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 64850964267208
1787216901.782477, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 64850964411750
1787216901.783303, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 64850965235958
1787216901.783349, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 117748932918700812824272194506767568296, 1787216892.636180, 1, 61, 64850965280666
1787216926.274656, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 196988777316413966816525109797715460417, 1787216926.274330, 1, 62, 64875456602166
1787216926.275268, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 64875457155458
1787216926.276265, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 64875458148125
1787216926.276517, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64875458400250
1787216926.625946, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64875807832666
1787216926.626112, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64875807991041
1787216926.626469, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64875808343041
1787216926.626547, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64875808420375
1787216926.626630, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64875808502083
1787216928.892800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64878074687875
1787216928.933384, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64878115262416
1787216928.933520, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64878115387833
1787216928.933645, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64878115514750
1787216928.933909, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64878115777208
1787216928.933950, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 64878115820208
1787216928.934372, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 64878116240791
1787216928.934446, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 64878116314541
1787216928.934529, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 64878116395833
1787216930.745026, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 64879926909541
1787216930.848474, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 5, 64880030347291
1787216930.848604, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 64880030468208
1787216930.848709, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64880030575958
1787216930.877525, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64880059399291
1787216930.877624, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64880059490166
1787216930.878100, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64880059964583
1787216930.878183, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64880060049375
1787216930.878272, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64880060136833
1787216934.300171, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64883482049958
1787216934.340468, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64883522332166
1787216934.340595, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64883522450416
1787216934.340735, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64883522594416
1787216934.340899, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64883522754708
1787216934.341022, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 64883522877666
1787216934.341390, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 64883523245291
1787216934.341454, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 64883523309208
1787216934.341535, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 64883523388458
1787216937.115517, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 64886297383500
1787216937.264540, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 7, 64886446407416
1787216937.264760, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 64886446612666
1787216937.264920, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64886446771958
1787216937.302637, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64886484496416
1787216937.302814, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64886484665208
1787216937.303342, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64886485193208
1787216937.303430, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64886485280541
1787216937.303560, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64886485411708
1787216941.149816, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64890331681083
1787216941.190040, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64890371889125
1787216941.190163, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64890372002375
1787216941.190239, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64890372077625
1787216941.190444, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64890372283291
1787216941.190547, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 64890372389583
1787216941.192275, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 64890374114541
1787216941.192323, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 196988777316413966816525109797715460417, 1787216926.274330, 1, 62, 64890374161583
1787216986.259498, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 77040945566195747851513107418730655116, 1787216986.259092, 1, 63, 64935441314416
1787216986.260357, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 64935442121583
1787216986.261912, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 64935443669208
1787216986.262338, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64935444092458
1787216986.312999, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64935494742541
1787216986.313199, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64935494935541
1787216986.313638, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64935495374375
1787216986.313726, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64935495460458
1787216986.313834, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64935495567041
1787216988.502789, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64937684533708
1787216988.543188, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64937724923916
1787216988.543309, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64937725035791
1787216988.543398, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64937725124208
1787216988.543634, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64937725360875
1787216988.543709, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 64937725434208
1787216988.544065, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 64937725794666
1787216988.544133, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 64937725859833
1787216988.544210, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 64937725937166
1787216990.354290, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 64939536029958
1787216990.459097, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 5, 64939640835750
1787216990.459276, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 64939641001458
1787216990.459422, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64939641160583
1787216990.496388, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64939678123000
1787216990.496582, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64939678308833
1787216990.497250, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64939678976125
1787216990.497341, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64939679064833
1787216990.497473, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64939679198125
1787216994.509059, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64943690795166
1787216994.549251, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64943730978708
1787216994.549382, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64943731093291
1787216994.549488, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64943731203375
1787216994.549691, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64943731405583
1787216994.549832, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 64943731545041
1787216994.550100, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 64943731813416
1787216994.550186, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 64943731897708
1787216994.550270, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 64943731981500
1787216998.635446, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 64947817161916
1787216998.718421, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 64947900138708
1787216998.718577, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 64947900280583
1787216998.718710, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 64947900413041
1787216998.719601, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 64947901305833
1787216998.719683, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 64947901386083
1787216998.719807, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 64947901511541
1787217002.736653, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 64951918362875
1787217002.777134, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 64951958837083
1787217002.777272, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 64951958964875
1787217002.777421, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 64951959118583
1787217002.777632, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 64951959325333
1787217002.777735, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 64951959427625
1787217002.779824, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 64951961516208
1787217002.779867, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 77040945566195747851513107418730655116, 1787216986.259092, 1, 63, 64951961557875
1787217038.128821, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 80770732134694697036423878987195373394, 1787217038.128458, 1, 64, 64987310513208
1787217038.129698, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 64987311337041
1787217038.130945, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 64987312564875
1787217038.131156, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64987312779375
1787217038.182586, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64987364209708
1787217038.182716, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64987364325958
1787217038.183228, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64987364840041
1787217038.183317, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64987364926958
1787217038.183450, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64987365062666
1787217039.895637, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64989077274750
1787217039.936059, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64989117673916
1787217039.936176, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64989117780291
1787217039.936281, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64989117887208
1787217039.936452, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64989118056958
1787217039.936583, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 64989118188958
1787217039.936900, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 64989118504166
1787217039.936966, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 64989118570666
1787217039.937051, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 64989118654875
1787217041.504706, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 64990686322916
1787217041.957008, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 22, 64991138627833
1787217041.957214, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 64991138816041
1787217041.957358, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64991138962583
1787217041.996287, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64991177906666
1787217041.996480, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64991178082625
1787217041.996961, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64991178560708
1787217041.997100, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64991178708666
1787217041.997219, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64991178817458
1787217043.735496, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64992917113375
1787217043.776618, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64992958222333
1787217043.776752, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64992958347333
1787217043.776864, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64992958462666
1787217043.777074, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64992958670333
1787217043.777215, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 64992958810375
1787217043.777714, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 64992959309083
1787217043.777786, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 64992959381291
1787217043.777844, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 64992959436958
1787217045.500040, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 64994681649916
1787217045.892059, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 19, 64995073668750
1787217045.892269, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 64995073865291
1787217045.892486, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 64995074080500
1787217045.931157, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 64995112768166
1787217045.931367, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 64995112960958
1787217045.931839, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 64995113430875
1787217045.931966, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 64995113557125
1787217045.932042, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 64995113634375
1787217048.149882, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 64997331489375
1787217048.190716, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 64997372313458
1787217048.190853, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 64997372437833
1787217048.190920, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 64997372503250
1787217048.191155, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 64997372741041
1787217048.191263, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 64997372847208
1787217048.192080, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 64997373663875
1787217048.192118, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 80770732134694697036423878987195373394, 1787217038.128458, 1, 64, 64997373703791
1787217150.509550, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 281128457321899224746785036137348637048, 1787217150.509120, 1, 65, 65099690975500
1787217150.510433, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 65099691805458
1787217150.513907, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 65099695256708
1787217150.514143, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 65099695493791
1787217150.591868, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 65099773220583
1787217150.591968, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 65099773309916
1787217150.592401, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 65099773748208
1787217150.592557, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 65099773899416
1787217150.592624, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 65099773964291
1787217152.782577, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 65101963932250
1787217152.823125, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 65102004470000
1787217152.823258, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 65102004593916
1787217152.823401, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 65102004737833
1787217152.823612, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 65102004947875
1787217152.823672, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 65102005006333
1787217152.823868, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 65102005203250
1787217152.823911, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 65102005245291
1787217152.824018, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 65102005351500
1787217154.950336, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 65104131685791
1787217155.011232, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 3, 65104192571708
1787217155.011347, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 65104192677666
1787217155.011480, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 65104192816625
1787217155.011810, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 65104193142375
1787217155.011904, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 65104193234208
1787217155.012004, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 65104193334916
1787217156.988519, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 65106169864791
1787217157.028845, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 65106210178375
1787217157.028961, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 65106210286541
1787217157.029095, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 65106210422125
1787217157.029350, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 65106210676750
1787217157.029429, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 65106210755041
1787217157.030404, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 65106211730083
1787217157.030448, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 281128457321899224746785036137348637048, 1787217150.509120, 1, 65, 65106211772291
1787217158.071193, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 311075177973443732814532972778611743928, 1787217158.070770, 1, 66, 65107252611041
1787217158.072152, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 65107253507583
1787217158.074349, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 65107255680958
1787217158.074640, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 65107255992916
1787217158.124259, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 65107305595750
1787217158.124443, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 65107305770708
1787217158.124925, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 65107306252041
1787217158.125057, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 65107306382041
1787217158.125130, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 65107306454291
1787217160.982698, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 65110164032708
1787217161.023160, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 65110204484625
1787217161.023272, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 65110204588500
1787217161.023365, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 65110204681041
1787217161.023528, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 65110204843000
1787217161.023653, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 65110204972416
1787217161.023886, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 65110205202708
1787217161.023991, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 65110205306333
1787217161.024052, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 65110205369083
1787217163.798215, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 65112979542750
1787217163.859601, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 3, 65113040919333
1787217163.859767, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 65113041075833
1787217163.859842, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 65113041154958
1787217163.860576, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 65113041884791
1787217163.860615, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 65113041923000
1787217163.860682, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 65113041989958
1787217166.549673, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 65115730993375
1787217166.590481, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 65115771793875
1787217166.590654, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 65115771960125
1787217166.590749, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 65115772051916
1787217166.590921, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 65115772223500
1787217166.591062, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 65115772368166
1787217166.591955, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 65115773257750
1787217166.592020, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 311075177973443732814532972778611743928, 1787217158.070770, 1, 66, 65115773321958
