1787224723.034357, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 72672206837000
1787227519.326120, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75468516149416
1787227519.326281, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75468516301083
1787227519.326559, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75468516577833
1787227519.326651, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75468516670708
1787227519.326745, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75468516761041
1787227525.267068, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75474457133500
1787227526.362122, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75475552189041
1787227526.362316, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75475552368583
1787227526.362477, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75475552535333
1787227526.362699, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75475552752750
1787227526.362805, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75475552865750
1787227526.364795, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75475554848708
1787227526.364872, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75475554925625
1787227526.364956, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75475555009500
1787227530.511377, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75479701470708
1787227531.066487, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 75480256578541
1787227531.066632, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75480256713000
1787227531.066842, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75480256929291
1787227531.317952, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75480508040833
1787227531.318104, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75480508186791
1787227531.318347, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75480508425375
1787227531.318431, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75480508509041
1787227531.318539, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75480508618166
1787227537.248839, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75486438967333
1787227538.353562, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75487543719041
1787227538.353969, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75487544092791
1787227538.354131, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75487544249458
1787227538.354440, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75487544557541
1787227538.354656, Self-RAG Monolith (multi-hop), End stage, run, start, 75487544772416
1787227538.357703, Self-RAG Monolith (multi-hop), End stage, run, end, 75487547819875
1787227538.357800, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 151458233405275560367746952451731068463, 1787227509.168514, 1, 62, 75487547915791
1787227623.674651, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 180843749208426454921129575463464304604, 1787227623.674141, 1, 63, 75572865294416
1787227623.675658, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75572866228041
1787227623.679530, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75572870102000
1787227623.679795, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75572870345916
1787227623.732703, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75572923257333
1787227623.732868, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75572923416125
1787227623.733153, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75572923701416
1787227623.733302, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75572923847458
1787227623.733384, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75572923931666
1787227628.436153, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75577626738500
1787227629.525939, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75578716524875
1787227629.526077, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75578716649791
1787227629.526203, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75578716778666
1787227629.526338, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75578716912500
1787227629.526474, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75578717047166
1787227629.526767, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75578717339833
1787227629.526893, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75578717467416
1787227629.526952, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75578717523958
1787227632.757942, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75581948650875
1787227633.214689, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 75582405692083
1787227633.215009, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75582405974541
1787227633.215394, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75582406381791
1787227633.249717, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75582440712166
1787227633.249897, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75582440884291
1787227633.250230, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75582441215291
1787227633.250359, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75582441342375
1787227633.250451, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75582441436125
1787227637.833795, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75587027129833
1787227638.926665, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75588120425333
1787227638.926846, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75588120589541
1787227638.926990, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75588120734541
1787227638.927156, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75588120899083
1787227638.927292, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75588121035833
1787227638.928433, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75588122176375
1787227638.928509, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75588122253500
1787227638.928599, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75588122341500
1787227642.154993, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75591349932458
1787227642.606472, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 75591801559041
1787227642.606636, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75591801706875
1787227642.606798, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75591801870916
1787227642.638503, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75591833597125
1787227642.638702, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75591833791125
1787227642.638958, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75591834039416
1787227642.639054, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75591834134541
1787227642.639149, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75591834229833
1787227647.215425, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75596411793000
1787227648.308870, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75597505486583
1787227648.309013, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75597505615625
1787227648.309119, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75597505723958
1787227648.309279, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75597505881458
1787227648.309460, Self-RAG Monolith (multi-hop), End stage, run, start, 75597506064791
1787227648.310448, Self-RAG Monolith (multi-hop), End stage, run, end, 75597507049333
1787227648.310490, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 180843749208426454921129575463464304604, 1787227623.674141, 1, 63, 75597507090416
1787227654.569940, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 29207836967007548382251371493052626586, 1787227654.569561, 1, 64, 75603767790708
1787227654.570864, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75603768656125
1787227654.572459, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75603770246416
1787227654.572801, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75603770580250
1787227654.640410, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75603838197083
1787227654.640602, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75603838380500
1787227654.640915, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75603838689500
1787227654.641056, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75603838834416
1787227654.641160, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75603838935333
1787227658.582949, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75607781272625
1787227659.353381, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 22, 75608551785375
1787227659.353528, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75608551920458
1787227659.353602, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75608551995500
1787227659.353780, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75608552172750
1787227659.353919, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75608552312750
1787227659.354452, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75608552844083
1787227659.354517, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75608552912291
1787227659.354611, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75608553002958
1787227662.136738, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75611335440875
1787227662.633682, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 14, 75611832442541
1787227662.633939, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75611832675083
1787227662.634203, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75611832945375
1787227662.673655, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75611872403250
1787227662.673860, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75611872598291
1787227662.674170, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75611872904875
1787227662.674284, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75611873020291
1787227662.674400, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75611873136833
1787227667.109039, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75616308154541
1787227668.210694, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75617409910125
1787227668.211018, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75617410196083
1787227668.211123, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75617410306250
1787227668.211447, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75617410628625
1787227668.211640, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75617410817291
1787227668.213368, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75617412544833
1787227668.213524, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75617412700708
1787227668.213610, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75617412784125
1787227671.763798, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75620963202416
1787227672.254603, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 14, 75621454033250
1787227672.254766, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75621454182375
1787227672.254911, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75621454333000
1787227672.501707, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75621701147583
1787227672.501807, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75621701239916
1787227672.502076, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75621701506666
1787227672.502211, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75621701641375
1787227672.502264, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75621701692625
1787227676.937300, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75626137066000
1787227678.029144, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75627228839500
1787227678.029350, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75627229031583
1787227678.029556, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75627229239458
1787227678.029829, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75627229509958
1787227678.030116, Self-RAG Monolith (multi-hop), End stage, run, start, 75627229804000
1787227678.031545, Self-RAG Monolith (multi-hop), End stage, run, end, 75627231225666
1787227678.031595, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 29207836967007548382251371493052626586, 1787227654.569561, 1, 64, 75627231275208
1787227690.100164, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 123395937913261823088391827593402943063, 1787227690.099662, 1, 65, 75639300299583
1787227690.101178, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75639301244000
1787227690.106611, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75639306681625
1787227690.106844, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75639306886791
1787227690.210265, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75639410325000
1787227690.210447, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75639410490333
1787227690.210743, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75639410783541
1787227690.210882, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75639410923833
1787227690.210955, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75639410994833
1787227694.921355, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75644121511625
1787227696.013448, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75645213617541
1787227696.013636, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75645213792500
1787227696.013754, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75645213908958
1787227696.013877, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75645214031250
1787227696.014017, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75645214172291
1787227696.015266, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75645215419166
1787227696.015346, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75645215502458
1787227696.015432, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75645215584583
1787227699.254018, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75648454244208
1787227699.631397, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 75648831621500
1787227699.631538, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75648831750875
1787227699.631675, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75648831888458
1787227699.665571, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75648865793000
1787227699.665655, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75648865869875
1787227699.665977, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75648866193000
1787227699.666066, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75648866280333
1787227699.666167, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75648866381000
1787227707.121949, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75656322283041
1787227708.224726, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75657425070458
1787227708.224862, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75657425191083
1787227708.224942, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75657425270041
1787227708.225166, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75657425496833
1787227708.225261, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75657425592500
1787227708.226128, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75657426455916
1787227708.226193, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75657426524125
1787227708.226296, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75657426624125
1787227713.130823, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75662331531083
1787227713.518078, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 75662718482875
1787227713.518220, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75662718610125
1787227713.518386, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75662718776375
1787227713.775380, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75662975783208
1787227713.775543, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75662975936083
1787227713.775826, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75662976218541
1787227713.775969, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75662976362458
1787227713.776042, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75662976432208
1787227721.230307, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75670430797833
1787227722.327349, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75671527841750
1787227722.327534, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75671528009625
1787227722.327665, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75671528146666
1787227722.327910, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75671528388083
1787227722.328077, Self-RAG Monolith (multi-hop), End stage, run, start, 75671528554000
1787227722.329789, Self-RAG Monolith (multi-hop), End stage, run, end, 75671530264500
1787227722.329856, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 123395937913261823088391827593402943063, 1787227690.099662, 1, 65, 75671530332375
1787227725.364797, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 223905217633896286784760547651772496179, 1787227725.364274, 1, 66, 75674565394625
1787227725.365736, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75674566274625
1787227725.368224, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75674568738166
1787227725.368444, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75674568955166
1787227725.722541, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75674923060125
1787227725.722686, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75674923195125
1787227725.722948, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75674923460500
1787227725.723042, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75674923547958
1787227725.723158, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75674923665291
1787227731.763266, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75680963843083
1787227732.857761, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75682058341666
1787227732.857905, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75682058473791
1787227732.858024, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75682058596041
1787227732.858169, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75682058737333
1787227732.858263, Self-RAG Monolith (multi-hop), End stage, run, start, 75682058831833
1787227732.858934, Self-RAG Monolith (multi-hop), End stage, run, end, 75682059501500
1787227732.858992, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 223905217633896286784760547651772496179, 1787227725.364274, 1, 66, 75682059560041
1787227784.055701, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 260045903889156555064760835716777720651, 1787227784.055432, 1, 67, 75733256740458
1787227784.056391, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75733257371625
1787227784.059541, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75733260513041
1787227784.059764, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75733260735250
1787227784.186919, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75733387895125
1787227784.187070, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75733388037000
1787227784.187312, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75733388278375
1787227784.187404, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75733388370458
1787227784.187520, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75733388484875
1787227791.450886, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75740651934958
1787227792.552337, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75741753399750
1787227792.552558, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75741753585583
1787227792.552716, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75741753745625
1787227792.552913, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75741753940875
1787227792.553054, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75741754087666
1787227792.554810, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75741755839000
1787227792.554914, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75741755948500
1787227792.554961, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75741755986000
1787227795.954607, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75745155679333
1787227796.404539, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 75745605606833
1787227796.404686, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75745605741416
1787227796.404898, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75745605954458
1787227796.674183, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75745875251333
1787227796.674341, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75745875401791
1787227796.674624, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75745875683500
1787227796.674721, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75745875781208
1787227796.674825, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75745875883458
1787227805.041636, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75754242785333
1787227806.143852, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75755345033416
1787227806.144190, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75755345323208
1787227806.144433, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75755345573833
1787227806.144769, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75755345905000
1787227806.144979, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75755346113333
1787227806.146913, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75755348045208
1787227806.147067, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75755348198000
1787227806.147179, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75755348308375
1787227810.298298, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 75759499473750
1787227810.818058, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 15, 75760019238000
1787227810.818209, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 75760019371791
1787227810.818323, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75760019489916
1787227811.064128, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75760265304208
1787227811.064249, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75760265418041
1787227811.064532, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75760265697916
1787227811.064623, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75760265797833
1787227811.064722, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75760265886833
1787227815.234773, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 193809298744087831030660823038135101457, 1787227815.234659, 1, 68, 75764435985958
1787227815.235317, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75764436517625
1787227815.236087, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75764437284875
1787227815.236209, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75764437406083
1787227815.354913, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75764556126125
1787227815.355122, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75764556326750
1787227815.355503, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75764556703791
1787227816.458371, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 168084834891936163288954419061372335120, 1787227816.458305, 1, 69, 75765659590000
1787227816.458530, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75765659737250
1787227816.458796, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75765660002375
1787227816.458878, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75765660083541
1787227816.554084, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75765755295000
1787227816.554168, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75765755374250
1787227816.554409, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75765755615041
1787227820.358191, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75769559445750
1787227821.461413, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75770662669708
1787227821.461548, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75770662791666
1787227821.461669, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75770662915333
1787227821.461719, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75770662965208
1787227821.461809, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75770663051333
1787227821.461945, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75770663188333
1787227821.462152, Self-RAG Monolith (multi-hop), End stage, run, start, 75770663397208
1787227821.463540, Self-RAG Monolith (multi-hop), End stage, run, end, 75770664782541
1787227821.463603, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 260045903889156555064760835716777720651, 1787227784.055432, 1, 67, 75770664845541
1787227825.583482, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 183879824697582093716411629899793006671, 1787227825.583391, 1, 70, 75774784768333
1787227825.584026, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 75774785303166
1787227825.585317, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 75774786592291
1787227825.585433, Self-RAG Monolith (multi-hop), Document retriever, run, start, 75774786707583
1787227825.783562, Self-RAG Monolith (multi-hop), Document retriever, run, end, 75774984861833
1787227825.783861, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 75774985143375
1787227825.784358, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 75774985635416
1787227828.481458, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75777682886875
1787227829.582592, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75778783908458
1787227829.582844, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75778784147791
1787227829.582963, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75778784265375
1787227829.583130, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75778784442333
1787227829.583193, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 75778784497000
1787227829.583494, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75778784798333
1787227829.583783, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75778785085791
1787227829.585059, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75778786362750
1787227829.585132, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 75778786439625
1787227834.325111, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 75783526469916
1787227835.419198, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 75784620559125
1787227835.419344, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 75784620690541
1787227835.419375, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 75784620724291
1787227835.419473, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 75784620820041
1787227835.419496, Self-RAG Monolith (multi-hop), Monolith router, run, start, 75784620842291
1787227835.419736, Self-RAG Monolith (multi-hop), Monolith router, run, end, 75784621084000
1787227835.419862, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 75784621208000
1787227835.420207, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 75784621556750
