1787219581.528694, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 67530700645791
1787223050.562226, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 25, 70999685969125
1787223050.562434, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 70999686157708
1787223050.562573, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 70999686299041
1787223050.562624, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 70999686345291
1787223050.562640, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 70999686360375
1787223050.562910, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 70999686634958
1787223050.563227, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 70999686949708
1787223050.564960, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 70999688685000
1787223050.565071, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 58421904665489576971557162303114026607, 1787223043.847670, 1, 65, 70999688795500
1787223052.157863, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71001281591000
1787223052.614227, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 22, 71001737946666
1787223052.614413, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71001738117833
1787223052.614566, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71001738280625
1787223052.614686, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71001738390083
1787223052.837608, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71001961322083
1787223052.837787, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71001961492125
1787223052.838067, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71001961768625
1787223055.306855, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 300824574202209370373733329151379450725, 1787223055.306712, 1, 66, 71004430548333
1787223055.307428, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71004431109833
1787223055.308489, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71004432168958
1787223055.308615, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71004432294208
1787223055.406846, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71004530534625
1787223055.407025, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71004530706500
1787223055.407327, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71004531005750
1787223057.172950, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71006296627083
1787223057.638320, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71006762005666
1787223057.638538, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71006762195125
1787223057.638655, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71006762313083
1787223057.638748, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71006762405375
1787223057.638866, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71006762523500
1787223057.639031, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71006762687125
1787223057.639191, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71006762847500
1787223057.640109, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71006763765750
1787223057.640188, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71006763843291
1787223059.876656, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71009000311833
1787223060.344635, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71009468285875
1787223060.344825, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71009468456416
1787223060.344861, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71009468496541
1787223060.344982, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71009468614416
1787223060.345008, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71009468639083
1787223060.345317, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71009468948041
1787223060.345378, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71009469010000
1787223060.345774, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71009469405666
1787223063.376386, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71012500006541
1787223063.480598, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 5, 71012604215916
1787223063.480826, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71012604435458
1787223063.480873, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71012604479125
1787223063.480976, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71012604580916
1787223063.481019, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71012604622083
1787223063.692088, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71012815708250
1787223063.692318, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71012815922041
1787223063.692584, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71012816185000
1787223066.763137, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71015886724708
1787223067.282167, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 25, 71016405757000
1787223067.282471, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71016406046916
1787223067.282525, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71016406097708
1787223067.282651, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71016406224916
1787223067.282688, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71016406256875
1787223067.283098, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71016406668666
1787223067.283285, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71016406854291
1787223067.284453, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71016408023916
1787223067.284567, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 300824574202209370373733329151379450725, 1787223055.306712, 1, 66, 71016408136083
1787223069.029756, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71018153333666
1787223069.421788, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 19, 71018545363208
1787223069.422047, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71018545597708
1787223069.422094, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71018545649333
1787223069.422297, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71018545848250
1787223069.633752, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71018757311375
1787223069.633906, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71018757456250
1787223069.634146, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71018757692791
1787223073.952921, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71023076450541
1787223074.410966, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71023534488333
1787223074.411154, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71023534657750
1787223074.411281, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71023534788833
1787223074.411334, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71023534837166
1787223074.411456, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71023534959500
1787223074.411626, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71023535129291
1787223074.411762, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71023535265583
1787223074.412880, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71023536385208
1787223074.412966, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 242336239904573160159155653819114201112, 1787223039.787365, 1, 63, 71023536469166
1787223077.126220, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71026249721750
1787223077.581466, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71026704962541
1787223077.581678, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71026705154583
1787223077.581896, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71026705378000
1787223077.582080, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71026705555125
1787223077.582257, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71026705736833
1787223077.583183, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71026706662791
1787223077.583284, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 87932772422531128086561291151767660623, 1787223041.572515, 1, 64, 71026706761166
1787223129.414055, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 331856263161358527674067996955940140750, 1787223129.413743, 1, 67, 71078537136041
1787223129.414867, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71078537885416
1787223129.417295, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71078540304125
1787223129.417556, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71078540567125
1787223129.475281, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71078598292541
1787223129.475490, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71078598494375
1787223129.475784, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71078598784250
1787223129.475935, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71078598938208
1787223129.476041, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71078599042000
1787223133.468015, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71082591022208
1787223133.926101, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71083049080375
1787223133.926322, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71083049281541
1787223133.926497, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71083049461958
1787223133.927689, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71083050649791
1787223133.927810, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71083050771125
1787223133.928443, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71083051406375
1787223133.928541, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71083051500416
1787223133.928658, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71083051616250
1787223135.837812, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71084960773666
1787223136.005631, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 71085128588625
1787223136.005837, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71085128780125
1787223136.006094, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71085129051958
1787223136.047706, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71085170662083
1787223136.047866, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71085170810083
1787223136.048291, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71085171231875
1787223136.048412, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71085171351916
1787223136.048564, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71085171503333
1787223141.138860, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71090261779041
1787223141.599938, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71090722849166
1787223141.600125, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71090723015416
1787223141.600312, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71090723205958
1787223141.600511, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71090723401041
1787223141.600689, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71090723578541
1787223141.602036, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71090724926375
1787223141.602197, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71090725088166
1787223141.602287, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71090725175750
1787223143.876882, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 200382577076458562809575112281864356784, 1787223143.876793, 1, 68, 71092999761041
1787223143.877079, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71092999948333
1787223143.877508, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71093000376708
1787223143.877628, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71093000494916
1787223143.945940, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71093068819833
1787223143.946062, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71093068929916
1787223143.946429, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71093069297916
1787223143.946558, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71093069425333
1787223144.168371, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71093291247625
1787223144.337834, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 71093460716833
1787223144.338023, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71093460890375
1787223144.338075, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71093460947041
1787223144.338183, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71093461050000
1787223144.512038, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71093634919166
1787223144.512155, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71093635018458
1787223144.512610, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71093635472916
1787223148.205596, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71097328441250
1787223148.750351, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 26, 71097873208208
1787223148.750613, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71097873437750
1787223148.750767, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71097873594166
1787223148.750829, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71097873657458
1787223148.750979, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71097873803083
1787223148.751153, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71097873977708
1787223148.751315, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71097874138666
1787223148.753662, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71097876487958
1787223148.753817, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 200382577076458562809575112281864356784, 1787223143.876793, 1, 68, 71097876642708
1787223153.856110, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71102978913583
1787223154.316242, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71103439035541
1787223154.316431, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71103439205375
1787223154.316599, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71103439372750
1787223154.316772, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71103439545541
1787223154.316928, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71103439701250
1787223154.317747, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71103440524583
1787223154.317893, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 331856263161358527674067996955940140750, 1787223129.413743, 1, 67, 71103440666583
1787223158.726154, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 54126702096901595163096726185165111901, 1787223158.725561, 1, 69, 71107848975500
1787223158.727214, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71107849980958
1787223158.729397, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71107852163666
1787223158.729745, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71107852485458
1787223159.088487, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71108211228666
1787223159.088635, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71108211365375
1787223159.088878, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71108211607750
1787223159.089015, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71108211746375
1787223159.089094, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71108211823750
1787223161.754246, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71110876966166
1787223162.209300, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71111332019375
1787223162.209510, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71111332212333
1787223162.209580, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71111332280625
1787223162.209868, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71111332568083
1787223162.210033, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71111332739041
1787223162.210523, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71111333224583
1787223162.210636, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71111333337375
1787223162.210800, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71111333504666
1787223164.121671, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71113244373833
1787223164.248264, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 71113370962166
1787223164.248439, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71113371123416
1787223164.248623, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71113371305916
1787223164.287094, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71113409786875
1787223164.287217, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71113409901416
1787223164.287585, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71113410268250
1787223164.287702, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71113410384333
1787223164.287826, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71113410507416
1787223167.804649, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71116927328250
1787223168.261255, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71117383924500
1787223168.261469, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71117384115583
1787223168.261633, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71117384279083
1787223168.261853, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71117384498833
1787223168.261997, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71117384641916
1787223168.262938, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71117385584625
1787223168.263068, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71117385717291
1787223168.263188, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71117385836541
1787223171.056121, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71120178759333
1787223171.183269, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 71120305909708
1787223171.183501, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71120306125291
1787223171.183869, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71120306510666
1787223171.226423, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71120349055750
1787223171.226619, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71120349240958
1787223171.226950, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71120349568583
1787223171.227107, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71120349727125
1787223171.227201, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71120349819166
1787223174.755349, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71123877952208
1787223175.214173, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71124336784500
1787223175.214512, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71124337095166
1787223175.214663, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71124337249125
1787223175.214845, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71124337426208
1787223175.215049, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71124337630750
1787223175.217587, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71124340168083
1787223175.217667, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 54126702096901595163096726185165111901, 1787223158.725561, 1, 69, 71124340249375
1787223187.110581, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 138952786907164068467111229785783763228, 1787223187.110190, 1, 70, 71136233147666
1787223187.111698, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71136234203291
1787223187.114566, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71136237048625
1787223187.114807, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71136237287750
1787223187.170595, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71136293084625
1787223187.170781, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71136293255916
1787223187.171103, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71136293575708
1787223187.171224, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71136293695041
1787223187.171300, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71136293771291
1787223189.769242, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71138891708416
1787223190.224118, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71139346581875
1787223190.224370, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71139346816250
1787223190.224514, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71139346963125
1787223190.224745, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71139347191041
1787223190.224898, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71139347342708
1787223190.225352, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71139347797125
1787223190.225467, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71139347911500
1787223190.225627, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71139348073291
1787223191.814909, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71140937358791
1787223192.184949, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 18, 71141307395041
1787223192.185153, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71141307580250
1787223192.185332, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71141307759333
1787223192.222874, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71141345309791
1787223192.223010, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71141345438500
1787223192.223373, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71141345798458
1787223192.223523, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71141345949625
1787223192.223594, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71141346018041
1787223194.928117, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71144050535041
1787223195.382455, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71144504871708
1787223195.382648, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71144505045833
1787223195.382806, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71144505202791
1787223195.382975, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71144505371125
1787223195.383107, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 71144505503291
1787223195.383581, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 71144505977875
1787223195.383668, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 71144506065666
1787223195.383813, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 71144506212583
1787223197.126586, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 71146248985250
1787223197.476489, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 17, 71146598884791
1787223197.476686, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 71146599065458
1787223197.477007, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71146599398083
1787223197.514403, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71146636793041
1787223197.514624, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71146637005583
1787223197.514965, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71146637343791
1787223197.515092, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71146637473875
1787223197.515299, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71146637682166
1787223200.220154, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71149342524791
1787223200.674747, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 71149797117208
1787223200.674944, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71149797293250
1787223200.675064, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71149797412458
1787223200.675292, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71149797643291
1787223200.675451, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71149797800041
1787223200.676485, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71149798833916
1787223200.676598, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 138952786907164068467111229785783763228, 1787223187.110190, 1, 70, 71149798945791
1787223248.971808, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 55596508638558222194707661952200366501, 1787223248.971271, 1, 71, 71198093807541
1787223248.972763, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 71198094697041
1787223248.974542, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 71198096465250
1787223248.974858, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 71198096778125
1787223249.021231, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 71198143150875
1787223249.021420, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 71198143327125
1787223249.021727, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 71198143632791
1787223249.021877, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 71198143786041
1787223249.021989, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 71198143895958
1787223251.941536, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 71201063439250
1787223252.644007, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 34, 71201765900833
1787223252.644187, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 71201766059500
1787223252.644334, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 71201766208041
1787223252.644475, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 71201766347333
1787223252.644621, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 71201766496250
1787223252.646238, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 71201768113958
1787223252.646368, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 55596508638558222194707661952200366501, 1787223248.971271, 1, 71, 71201768244166
1787223278.559733, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 158089816572769557960150072297423899157, 1787223278.559349, 1, 72, 71227681458250
