1787221218.090971, Self-RAG Monolith, pipeline, prepare, start, 9340283929285306
1787221528.163918, Self-RAG Monolith, Monolith LLM, first_token, start, 9340594001994236
1787221528.164889, Self-RAG Monolith, Query rewrite LLM, run, end, 9340594002967135
1787221528.165643, Self-RAG Monolith, Document retriever, run, start, 9340594003724289
1787221528.185900, Self-RAG Monolith, Document retriever, run, end, 9340594023981289
1787221528.186155, Self-RAG Monolith, Monolith formatter, run, start, 9340594024239850
1787221528.187076, Self-RAG Monolith, Monolith formatter, run, end, 9340594025148988
1787221529.025861, Self-RAG Monolith, Monolith LLM, first_token, end, 9340594864030728
1787221530.170576, Self-RAG Monolith, pipeline - val, run, start, 249105429231335835291284802493627476425, 1787221530.170358, 1, 58, 9340596008665461
1787221530.170926, Self-RAG Monolith, Question dataloader, run, start, 9340596009012934
1787221530.171527, Self-RAG Monolith, Question dataloader, run, end, 9340596009599159
1787221530.172003, Self-RAG Monolith, Document retriever, run, start, 9340596010080617
1787221530.178169, Self-RAG Monolith, pipeline - val, run, start, 31313963485169070381851608934314264031, 1787221530.178077, 1, 59, 9340596016249594
1787221530.178762, Self-RAG Monolith, Question dataloader, run, start, 9340596016836492
1787221530.179450, Self-RAG Monolith, Question dataloader, run, end, 9340596017522813
1787221530.186500, Self-RAG Monolith, Document retriever, run, end, 9340596024576097
1787221530.186657, Self-RAG Monolith, Document retriever, run, start, 9340596024720306
1787221530.187107, Self-RAG Monolith, Monolith formatter, run, start, 9340596025185043
1787221530.187566, Self-RAG Monolith, Monolith formatter, run, end, 9340596025637700
1787221530.197871, Self-RAG Monolith, Document retriever, run, end, 9340596035938609
1787221530.198132, Self-RAG Monolith, Monolith formatter, run, start, 9340596036208721
1787221530.198553, Self-RAG Monolith, Monolith formatter, run, end, 9340596036622131
1787221531.108973, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340596947060485
1787221531.109864, Self-RAG Monolith, Monolith LLM, run, end, 9340596947929767
1787221531.109906, Self-RAG Monolith, Monolith LLM, run, start, 9340596947967159
1787221531.110741, Self-RAG Monolith, Monolith router, run, start, 9340596948851498
1787221531.111073, Self-RAG Monolith, Monolith router, run, end, 9340596949139739
1787221531.111186, Self-RAG Monolith, End stage, run, start, 9340596949254795
1787221531.111519, Self-RAG Monolith, End stage, run, end, 9340596949582220
1787221531.111628, Self-RAG Monolith, pipeline - val, run, end, 155020915201964871028427092688629654420, 1787221518.400264, 1, 55, 9340596949699036
1787221531.112715, Self-RAG Monolith, Monolith LLM, first_token, start, 9340596950791791
1787221531.437515, Self-RAG Monolith, pipeline - val, run, start, 136085471762207191877504792964680689543, 1787221531.436873, 1, 60, 9340597275611430
1787221531.438228, Self-RAG Monolith, Question dataloader, run, start, 9340597276314264
1787221531.438545, Self-RAG Monolith, Question dataloader, run, end, 9340597276607768
1787221531.438877, Self-RAG Monolith, Document retriever, run, start, 9340597276967193
1787221531.453724, Self-RAG Monolith, Document retriever, run, end, 9340597291815923
1787221531.454138, Self-RAG Monolith, Monolith formatter, run, start, 9340597292217316
1787221531.454678, Self-RAG Monolith, Monolith formatter, run, end, 9340597292751253
1787221531.811387, Self-RAG Monolith, Monolith LLM, first_token, end, 9340597649479685
1787221533.629420, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9340599467506051
1787221533.629779, Self-RAG Monolith, Monolith LLM, run, end, 9340599467843284
1787221533.629815, Self-RAG Monolith, Monolith LLM, run, start, 9340599467875844
1787221533.630157, Self-RAG Monolith, Monolith router, run, start, 9340599468230933
1787221533.630463, Self-RAG Monolith, Monolith router, run, end, 9340599468530406
1787221533.630563, Self-RAG Monolith, Query rewrite formatter, run, start, 9340599468634326
1787221533.630927, Self-RAG Monolith, Query rewrite formatter, run, end, 9340599468989463
1787221533.631299, Self-RAG Monolith, Query rewrite LLM, run, start, 9340599469380088
1787221533.632792, Self-RAG Monolith, Monolith LLM, first_token, start, 9340599470883100
1787221534.173803, Self-RAG Monolith, Monolith LLM, first_token, end, 9340600011903612
1787221535.853027, Self-RAG Monolith, pipeline - val, run, start, 198665946916386999505862502934092913258, 1787221535.852839, 1, 61, 9340601691113016
1787221535.853326, Self-RAG Monolith, Question dataloader, run, start, 9340601691389272
1787221535.853538, Self-RAG Monolith, Question dataloader, run, end, 9340601691598665
1787221535.853668, Self-RAG Monolith, Document retriever, run, start, 9340601691741273
1787221535.878907, Self-RAG Monolith, Document retriever, run, end, 9340601716984480
1787221535.879436, Self-RAG Monolith, Monolith formatter, run, start, 9340601717514065
1787221535.880010, Self-RAG Monolith, Monolith formatter, run, end, 9340601718080323
1787221536.190651, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340602028737250
1787221536.190879, Self-RAG Monolith, Query rewrite LLM, first_token, start, 9340602029018723
1787221536.192009, Self-RAG Monolith, Monolith LLM, run, end, 9340602030086230
1787221536.192089, Self-RAG Monolith, Monolith LLM, run, start, 9340602030150438
1787221536.192367, Self-RAG Monolith, Monolith router, run, start, 9340602030441111
1787221536.192523, Self-RAG Monolith, Monolith router, run, end, 9340602030590647
1787221536.192704, Self-RAG Monolith, End stage, run, start, 9340602030777304
1787221536.193244, Self-RAG Monolith, End stage, run, end, 9340602031313257
1787221536.193887, Self-RAG Monolith, pipeline - val, run, end, 249105429231335835291284802493627476425, 1787221530.170358, 1, 58, 9340602031958507
1787221536.629183, Self-RAG Monolith, Query rewrite LLM, first_token, end, 9340602467428837
1787221537.248590, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 12, 9340603086673727
1787221537.249062, Self-RAG Monolith, Monolith LLM, first_token, start, 9340603087174320
1787221537.250097, Self-RAG Monolith, Query rewrite LLM, run, end, 9340603088175011
1787221537.250859, Self-RAG Monolith, Document retriever, run, start, 9340603088937925
1787221537.265388, Self-RAG Monolith, Document retriever, run, end, 9340603103457101
1787221537.265655, Self-RAG Monolith, Monolith formatter, run, start, 9340603103731438
1787221537.266279, Self-RAG Monolith, Monolith formatter, run, end, 9340603104351856
1787221537.389693, Self-RAG Monolith, pipeline - val, run, start, 253347052506902003769788221202927278577, 1787221537.389479, 1, 62, 9340603227785111
1787221537.390194, Self-RAG Monolith, Question dataloader, run, start, 9340603228277320
1787221537.390500, Self-RAG Monolith, Question dataloader, run, end, 9340603228564153
1787221537.391020, Self-RAG Monolith, Document retriever, run, start, 9340603229119563
1787221537.416343, Self-RAG Monolith, Document retriever, run, end, 9340603254429329
1787221537.416930, Self-RAG Monolith, Monolith formatter, run, start, 9340603255019923
1787221537.417521, Self-RAG Monolith, Monolith formatter, run, end, 9340603255597012
1787221537.700346, Self-RAG Monolith, Monolith LLM, first_token, end, 9340603538587127
1787221538.646807, Self-RAG Monolith, pipeline - val, run, start, 195514484422716795511940122227624815586, 1787221538.646520, 1, 63, 9340604484892014
1787221538.647099, Self-RAG Monolith, Question dataloader, run, start, 9340604485182015
1787221538.647589, Self-RAG Monolith, Question dataloader, run, end, 9340604485666112
1787221538.647689, Self-RAG Monolith, Document retriever, run, start, 9340604485751008
1787221538.659111, Self-RAG Monolith, Document retriever, run, end, 9340604497178768
1787221538.659383, Self-RAG Monolith, Monolith formatter, run, start, 9340604497459649
1787221538.660004, Self-RAG Monolith, Monolith formatter, run, end, 9340604498073859
1787221539.587187, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340605425271606
1787221539.587516, Self-RAG Monolith, Monolith LLM, run, end, 9340605425579815
1787221539.587553, Self-RAG Monolith, Monolith LLM, run, start, 9340605425613671
1787221539.587882, Self-RAG Monolith, Monolith router, run, start, 9340605425956168
1787221539.588054, Self-RAG Monolith, Monolith router, run, end, 9340605426122456
1787221539.588192, Self-RAG Monolith, End stage, run, start, 9340605426267800
1787221539.588624, Self-RAG Monolith, End stage, run, end, 9340605426697258
1787221539.588937, Self-RAG Monolith, pipeline - val, run, end, 31313963485169070381851608934314264031, 1787221530.178077, 1, 59, 9340605427011499
1787221539.590413, Self-RAG Monolith, Monolith LLM, first_token, start, 9340605428487295
1787221539.858977, Self-RAG Monolith, pipeline - val, run, start, 80221176176509274838700751336386505203, 1787221539.858580, 1, 64, 9340605697144602
1787221539.859589, Self-RAG Monolith, Question dataloader, run, start, 9340605697684635
1787221539.860399, Self-RAG Monolith, Question dataloader, run, end, 9340605698461613
1787221539.860955, Self-RAG Monolith, Document retriever, run, start, 9340605699028287
1787221539.878042, Self-RAG Monolith, Document retriever, run, end, 9340605716117822
1787221539.878343, Self-RAG Monolith, Monolith formatter, run, start, 9340605716422271
1787221539.879705, Self-RAG Monolith, Monolith formatter, run, end, 9340605717782771
1787221540.300664, Self-RAG Monolith, Monolith LLM, first_token, end, 9340606138863686
1787221542.797306, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 41, 9340608635392037
1787221542.798835, Self-RAG Monolith, Monolith LLM, run, end, 9340608636917209
1787221542.798929, Self-RAG Monolith, Monolith LLM, run, start, 9340608636992681
1787221542.799369, Self-RAG Monolith, Monolith router, run, start, 9340608637453706
1787221542.799575, Self-RAG Monolith, Monolith router, run, end, 9340608637642955
1787221542.799843, Self-RAG Monolith, End stage, run, start, 9340608637917404
1787221542.800197, Self-RAG Monolith, End stage, run, end, 9340608638268077
1787221542.800954, Self-RAG Monolith, pipeline - val, run, end, 136085471762207191877504792964680689543, 1787221531.436873, 1, 60, 9340608639024911
1787221542.801281, Self-RAG Monolith, Monolith LLM, first_token, start, 9340608639378368
1787221543.257229, Self-RAG Monolith, Monolith LLM, first_token, end, 9340609095355509
1787221545.221209, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340611059293804
1787221545.222320, Self-RAG Monolith, Monolith LLM, run, end, 9340611060401487
1787221545.222415, Self-RAG Monolith, Monolith LLM, run, start, 9340611060478063
1787221545.222641, Self-RAG Monolith, Monolith router, run, start, 9340611060729920
1787221545.222852, Self-RAG Monolith, Monolith router, run, end, 9340611060919664
1787221545.223000, Self-RAG Monolith, End stage, run, start, 9340611061074657
1787221545.223716, Self-RAG Monolith, End stage, run, end, 9340611061787315
1787221545.223803, Self-RAG Monolith, pipeline - val, run, end, 198665946916386999505862502934092913258, 1787221535.852839, 1, 61, 9340611061872835
1787221545.225963, Self-RAG Monolith, Monolith LLM, first_token, start, 9340611064037513
1787221545.915890, Self-RAG Monolith, Monolith LLM, first_token, end, 9340611754053976
1787221547.597568, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9340613435674254
1787221547.598063, Self-RAG Monolith, Monolith LLM, run, end, 9340613436127584
1787221547.598103, Self-RAG Monolith, Monolith LLM, run, start, 9340613436164352
1787221547.598745, Self-RAG Monolith, Monolith router, run, start, 9340613436853442
1787221547.599072, Self-RAG Monolith, Monolith router, run, end, 9340613437139218
1787221547.599204, Self-RAG Monolith, End stage, run, start, 9340613437276403
1787221547.600566, Self-RAG Monolith, Monolith LLM, first_token, start, 9340613438632231
1787221547.601930, Self-RAG Monolith, End stage, run, end, 9340613440026826
1787221547.602216, Self-RAG Monolith, pipeline - val, run, end, 86258082375437981569821631459416053661, 1787221518.441830, 1, 56, 9340613440287163
1787221547.846100, Self-RAG Monolith, pipeline - val, run, start, 238080528015117663469507933944149904377, 1787221547.845599, 1, 65, 9340613684191074
1787221547.846720, Self-RAG Monolith, Question dataloader, run, start, 9340613684812915
1787221547.847167, Self-RAG Monolith, Question dataloader, run, end, 9340613685237461
1787221547.847609, Self-RAG Monolith, Document retriever, run, start, 9340613685691110
1787221547.875829, Self-RAG Monolith, Document retriever, run, end, 9340613713939940
1787221547.876446, Self-RAG Monolith, Monolith formatter, run, start, 9340613714521750
1787221547.877120, Self-RAG Monolith, Monolith formatter, run, end, 9340613715193704
1787221548.065214, Self-RAG Monolith, Monolith LLM, first_token, end, 9340613903335140
1787221549.905890, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9340615743977013
1787221549.906236, Self-RAG Monolith, Monolith LLM, run, end, 9340615744301094
1787221549.906276, Self-RAG Monolith, Monolith LLM, run, start, 9340615744336838
1787221549.906921, Self-RAG Monolith, Monolith router, run, start, 9340615745091176
1787221549.907311, Self-RAG Monolith, Monolith router, run, end, 9340615745378873
1787221549.907449, Self-RAG Monolith, End stage, run, start, 9340615745522633
1787221549.909211, Self-RAG Monolith, End stage, run, end, 9340615747304350
1787221549.909697, Self-RAG Monolith, Monolith LLM, first_token, start, 9340615747783472
1787221549.910035, Self-RAG Monolith, pipeline - val, run, end, 253347052506902003769788221202927278577, 1787221537.389479, 1, 62, 9340615748111633
1787221550.450939, Self-RAG Monolith, Monolith LLM, first_token, end, 9340616289133618
1787221552.659300, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 38, 9340618497402611
1787221552.660590, Self-RAG Monolith, Monolith LLM, run, end, 9340618498665942
1787221552.660668, Self-RAG Monolith, Monolith LLM, run, start, 9340618498731783
1787221552.661119, Self-RAG Monolith, Monolith router, run, start, 9340618499228584
1787221552.661442, Self-RAG Monolith, Monolith router, run, end, 9340618499509337
1787221552.661575, Self-RAG Monolith, End stage, run, start, 9340618499648137
1787221552.663220, Self-RAG Monolith, End stage, run, end, 9340618501305022
1787221552.663344, Self-RAG Monolith, pipeline - val, run, end, 195514484422716795511940122227624815586, 1787221538.646520, 1, 63, 9340618501426366
1787221552.663878, Self-RAG Monolith, Monolith LLM, first_token, start, 9340618501951679
1787221553.214032, Self-RAG Monolith, Monolith LLM, first_token, end, 9340619052171018
1787221555.342791, Self-RAG Monolith, pipeline - val, run, start, 261919721392247079524186846984577159290, 1787221555.342478, 1, 66, 9340621180878959
1787221555.343261, Self-RAG Monolith, Question dataloader, run, start, 9340621181350832
1787221555.344164, Self-RAG Monolith, Question dataloader, run, end, 9340621182234563
1787221555.345123, Self-RAG Monolith, Document retriever, run, start, 9340621183205285
1787221555.358406, Self-RAG Monolith, Document retriever, run, end, 9340621196475386
1787221555.358724, Self-RAG Monolith, Monolith formatter, run, start, 9340621196800363
1787221555.359258, Self-RAG Monolith, Monolith formatter, run, end, 9340621197326669
1787221556.918251, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 65, 9340622756353440
1787221556.919089, Self-RAG Monolith, Monolith LLM, run, end, 9340622757155058
1787221556.919130, Self-RAG Monolith, Monolith LLM, run, start, 9340622757190786
1787221556.919702, Self-RAG Monolith, Monolith router, run, start, 9340622757787364
1787221556.919910, Self-RAG Monolith, Monolith router, run, end, 9340622757977988
1787221556.920052, Self-RAG Monolith, End stage, run, start, 9340622758126949
1787221556.921249, Self-RAG Monolith, End stage, run, end, 9340622759332664
1787221556.921460, Self-RAG Monolith, Monolith LLM, first_token, start, 9340622759538601
1787221556.921972, Self-RAG Monolith, pipeline - val, run, end, 80221176176509274838700751336386505203, 1787221539.858580, 1, 64, 9340622760051754
1787221557.427255, Self-RAG Monolith, Monolith LLM, first_token, end, 9340623265534409
1787221559.914807, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 44, 9340625752889622
1787221559.915700, Self-RAG Monolith, Monolith LLM, run, end, 9340625753777832
1787221559.915786, Self-RAG Monolith, Monolith LLM, run, start, 9340625753847816
1787221559.916267, Self-RAG Monolith, Monolith router, run, start, 9340625754352362
1787221559.916475, Self-RAG Monolith, Monolith router, run, end, 9340625754542762
1787221559.916625, Self-RAG Monolith, End stage, run, start, 9340625754699115
1787221559.917727, Self-RAG Monolith, Monolith LLM, first_token, start, 9340625755794830
1787221559.918498, Self-RAG Monolith, End stage, run, end, 9340625756574672
1787221559.919046, Self-RAG Monolith, pipeline - val, run, end, 238080528015117663469507933944149904377, 1787221547.845599, 1, 65, 9340625757127682
1787221560.375982, Self-RAG Monolith, Monolith LLM, first_token, end, 9340626214113370
1787221562.846750, Self-RAG Monolith, pipeline - val, run, start, 239728454398906801528386589752929421300, 1787221562.846131, 1, 67, 9340628684839530
1787221562.847370, Self-RAG Monolith, Question dataloader, run, start, 9340628685458187
1787221562.848011, Self-RAG Monolith, Question dataloader, run, end, 9340628686082205
1787221562.848332, Self-RAG Monolith, Document retriever, run, start, 9340628686409310
1787221562.879134, Self-RAG Monolith, Document retriever, run, end, 9340628717219204
1787221562.879287, Self-RAG Monolith, Monolith formatter, run, start, 9340628717379396
1787221562.880272, Self-RAG Monolith, Monolith formatter, run, end, 9340628718353751
1787221565.970729, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 98, 9340631808818437
1787221565.971727, Self-RAG Monolith, Monolith LLM, run, end, 9340631809801416
1787221565.971803, Self-RAG Monolith, Monolith LLM, run, start, 9340631809865336
1787221565.972352, Self-RAG Monolith, Monolith router, run, start, 9340631810462025
1787221565.972619, Self-RAG Monolith, Monolith router, run, end, 9340631810685994
1787221565.972759, Self-RAG Monolith, End stage, run, start, 9340631810832714
1787221565.974454, Self-RAG Monolith, End stage, run, end, 9340631812536447
1787221565.974578, Self-RAG Monolith, pipeline - val, run, end, 261919721392247079524186846984577159290, 1787221555.342478, 1, 66, 9340631812664560
1787221565.974957, Self-RAG Monolith, Monolith LLM, first_token, start, 9340631813032513
1787221566.617485, Self-RAG Monolith, Monolith LLM, first_token, end, 9340632455589071
1787221566.939465, Self-RAG Monolith, pipeline - val, run, start, 228633034355090602211603691648959719161, 1787221566.939167, 1, 68, 9340632777554143
1787221566.940041, Self-RAG Monolith, Question dataloader, run, start, 9340632778129361
1787221566.940813, Self-RAG Monolith, Question dataloader, run, end, 9340632778887411
1787221566.941275, Self-RAG Monolith, Document retriever, run, start, 9340632779352772
1787221566.974043, Self-RAG Monolith, Document retriever, run, end, 9340632812132015
1787221566.974532, Self-RAG Monolith, Monolith formatter, run, start, 9340632812619985
1787221566.975099, Self-RAG Monolith, Monolith formatter, run, end, 9340632813169234
1787221568.581531, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9340634419623165
1787221568.582867, Self-RAG Monolith, Monolith LLM, run, end, 9340634420950049
1787221568.582976, Self-RAG Monolith, Monolith LLM, run, start, 9340634421039569
1787221568.583271, Self-RAG Monolith, Monolith router, run, start, 9340634421355666
1787221568.583536, Self-RAG Monolith, Monolith router, run, end, 9340634421604963
1787221568.583699, Self-RAG Monolith, End stage, run, start, 9340634421775107
1787221568.584048, Self-RAG Monolith, End stage, run, end, 9340634422118148
1787221568.584196, Self-RAG Monolith, pipeline - val, run, end, 239728454398906801528386589752929421300, 1787221562.846131, 1, 67, 9340634422275061
1787221568.585115, Self-RAG Monolith, Monolith LLM, first_token, start, 9340634423190135
1787221569.083268, Self-RAG Monolith, Monolith LLM, first_token, end, 9340634921392259
1787221570.876878, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340636714963672
1787221570.877543, Self-RAG Monolith, Monolith LLM, run, end, 9340636715609785
1787221570.878408, Self-RAG Monolith, Monolith router, run, start, 9340636716516348
1787221570.878713, Self-RAG Monolith, Monolith router, run, end, 9340636716780653
1787221570.878855, Self-RAG Monolith, End stage, run, start, 9340636716929613
1787221570.879603, Self-RAG Monolith, End stage, run, end, 9340636717674223
1787221570.879867, Self-RAG Monolith, pipeline - val, run, end, 228633034355090602211603691648959719161, 1787221566.939167, 1, 68, 9340636717972112
1787221575.889689, Self-RAG Monolith, pipeline - val, run, start, 4895001908336825636955745605397542973, 1787221575.889370, 1, 69, 9340641727776372
1787221575.890600, Self-RAG Monolith, Question dataloader, run, start, 9340641728712646
1787221575.891171, Self-RAG Monolith, Question dataloader, run, end, 9340641729240104
1787221575.891378, Self-RAG Monolith, Document retriever, run, start, 9340641729451160
1787221575.912832, Self-RAG Monolith, Document retriever, run, end, 9340641750917924
1787221575.912995, Self-RAG Monolith, Monolith formatter, run, start, 9340641751085381
1787221575.913742, Self-RAG Monolith, Monolith formatter, run, end, 9340641751818919
1787221575.913856, Self-RAG Monolith, Monolith LLM, run, start, 9340641751930871
1787221575.916196, Self-RAG Monolith, Monolith LLM, first_token, start, 9340641754274206
1787221576.385227, Self-RAG Monolith, Monolith LLM, first_token, end, 9340642223362681
1787221578.552042, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 38, 9340644390126639
1787221578.552492, Self-RAG Monolith, Monolith LLM, run, end, 9340644390560384
1787221578.553152, Self-RAG Monolith, Monolith router, run, start, 9340644391245042
1787221578.553401, Self-RAG Monolith, Monolith router, run, end, 9340644391469170
1787221578.553559, Self-RAG Monolith, End stage, run, start, 9340644391633635
1787221578.554602, Self-RAG Monolith, End stage, run, end, 9340644392694102
1787221578.554845, Self-RAG Monolith, pipeline - val, run, end, 4895001908336825636955745605397542973, 1787221575.889370, 1, 69, 9340644392950007
1787221594.170754, Self-RAG Monolith, pipeline - val, run, start, 81220954412503589996736468848337686855, 1787221594.170604, 1, 70, 9340660008846260
1787221594.171351, Self-RAG Monolith, Question dataloader, run, start, 9340660009443845
1787221594.172270, Self-RAG Monolith, Question dataloader, run, end, 9340660010357864
1787221594.172575, Self-RAG Monolith, Document retriever, run, start, 9340660010655337
1787221594.192790, Self-RAG Monolith, Document retriever, run, end, 9340660030871153
1787221594.192936, Self-RAG Monolith, Monolith formatter, run, start, 9340660031036466
1787221594.193680, Self-RAG Monolith, Monolith formatter, run, end, 9340660031748708
1787221594.194478, Self-RAG Monolith, Monolith LLM, run, start, 9340660032551782
1787221594.196874, Self-RAG Monolith, Monolith LLM, first_token, start, 9340660034947052
1787221594.689475, Self-RAG Monolith, Monolith LLM, first_token, end, 9340660527610011
1787221595.166001, Self-RAG Monolith, pipeline - val, run, start, 296866780442033310496950813904748844249, 1787221595.165427, 1, 71, 9340661004091452
1787221595.167093, Self-RAG Monolith, Question dataloader, run, start, 9340661005181695
1787221595.167986, Self-RAG Monolith, Question dataloader, run, end, 9340661006065937
1787221595.168244, Self-RAG Monolith, Document retriever, run, start, 9340661006321954
1787221595.207408, Self-RAG Monolith, Document retriever, run, end, 9340661045494927
1787221595.207565, Self-RAG Monolith, Monolith formatter, run, start, 9340661045658640
1787221595.208513, Self-RAG Monolith, Monolith formatter, run, end, 9340661046593650
1787221596.582303, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9340662420387163
1787221596.583038, Self-RAG Monolith, Monolith LLM, run, end, 9340662421116973
1787221596.583143, Self-RAG Monolith, Monolith LLM, run, start, 9340662421207117
1787221596.583495, Self-RAG Monolith, Monolith router, run, start, 9340662421603966
1787221596.583760, Self-RAG Monolith, Monolith router, run, end, 9340662421826559
1787221596.583886, Self-RAG Monolith, End stage, run, start, 9340662421958767
1787221596.584088, Self-RAG Monolith, End stage, run, end, 9340662422149568
1787221596.584498, Self-RAG Monolith, pipeline - val, run, end, 81220954412503589996736468848337686855, 1787221594.170604, 1, 70, 9340662422578513
1787221596.585589, Self-RAG Monolith, Monolith LLM, first_token, start, 9340662423656596
1787221597.108135, Self-RAG Monolith, Monolith LLM, first_token, end, 9340662946268597
1787221598.008660, Self-RAG Monolith, pipeline - val, run, start, 58351131847399345784804412287147853358, 1787221598.008362, 1, 72, 9340663846747925
1787221598.010348, Self-RAG Monolith, Question dataloader, run, start, 9340663848436537
1787221598.011018, Self-RAG Monolith, Question dataloader, run, end, 9340663849093867
1787221598.011189, Self-RAG Monolith, Document retriever, run, start, 9340663849267820
1787221598.057476, Self-RAG Monolith, Document retriever, run, end, 9340663895563373
1787221598.057667, Self-RAG Monolith, Monolith formatter, run, start, 9340663895760445
1787221598.058730, Self-RAG Monolith, Monolith formatter, run, end, 9340663896811072
1787221599.116312, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9340664954397958
1787221599.117563, Self-RAG Monolith, Monolith LLM, run, end, 9340664955637817
1787221599.117642, Self-RAG Monolith, Monolith LLM, run, start, 9340664955705626
1787221599.118526, Self-RAG Monolith, Monolith router, run, start, 9340664956610796
1787221599.118779, Self-RAG Monolith, Monolith router, run, end, 9340664956846509
1787221599.118909, Self-RAG Monolith, End stage, run, start, 9340664956987149
1787221599.119834, Self-RAG Monolith, Monolith LLM, first_token, start, 9340664957910992
1787221599.120763, Self-RAG Monolith, End stage, run, end, 9340664958834018
1787221599.121050, Self-RAG Monolith, pipeline - val, run, end, 296866780442033310496950813904748844249, 1787221595.165427, 1, 71, 9340664959129139
1787221599.583737, Self-RAG Monolith, Monolith LLM, first_token, end, 9340665421922110
1787221601.450363, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340667288446917
1787221601.451206, Self-RAG Monolith, Monolith LLM, run, end, 9340667289271352
1787221601.451908, Self-RAG Monolith, Monolith router, run, start, 9340667289999370
1787221601.452157, Self-RAG Monolith, Monolith router, run, end, 9340667290224794
1787221601.452492, Self-RAG Monolith, End stage, run, start, 9340667290589067
1787221601.452845, Self-RAG Monolith, End stage, run, end, 9340667290906316
1787221601.453175, Self-RAG Monolith, pipeline - val, run, end, 58351131847399345784804412287147853358, 1787221598.008362, 1, 72, 9340667291257021
1787221608.097689, Self-RAG Monolith, pipeline - val, run, start, 26509869898463742750356219771592300014, 1787221608.097160, 1, 73, 9340673935775198
1787221608.098381, Self-RAG Monolith, Question dataloader, run, start, 9340673936471455
1787221608.098792, Self-RAG Monolith, Question dataloader, run, end, 9340673936860833
1787221608.098917, Self-RAG Monolith, Document retriever, run, start, 9340673936989745
1787221608.124128, Self-RAG Monolith, Document retriever, run, end, 9340673962216695
1787221608.124563, Self-RAG Monolith, Monolith formatter, run, start, 9340673962650985
1787221608.125245, Self-RAG Monolith, Monolith formatter, run, end, 9340673963321434
1787221608.125405, Self-RAG Monolith, Monolith LLM, run, start, 9340673963478795
1787221608.127403, Self-RAG Monolith, Monolith LLM, first_token, start, 9340673965468336
1787221608.562222, Self-RAG Monolith, Monolith LLM, first_token, end, 9340674400425022
1787221610.481157, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9340676319243082
1787221610.481991, Self-RAG Monolith, Monolith LLM, run, end, 9340676320068540
1787221610.482757, Self-RAG Monolith, Monolith router, run, start, 9340676320846782
1787221610.483037, Self-RAG Monolith, Monolith router, run, end, 9340676321105343
1787221610.483212, Self-RAG Monolith, End stage, run, start, 9340676321291696
1787221610.483433, Self-RAG Monolith, End stage, run, end, 9340676321494976
1787221610.483644, Self-RAG Monolith, pipeline - val, run, end, 26509869898463742750356219771592300014, 1787221608.097160, 1, 73, 9340676321733185
1787221611.149722, Self-RAG Monolith, pipeline - val, run, start, 44646653334399547443923519948460224299, 1787221611.148989, 1, 74, 9340676987807972
1787221611.150295, Self-RAG Monolith, Question dataloader, run, start, 9340676988384758
1787221611.150708, Self-RAG Monolith, Question dataloader, run, end, 9340676988777031
1787221611.150832, Self-RAG Monolith, Document retriever, run, start, 9340676988904855
1787221611.170188, Self-RAG Monolith, Document retriever, run, end, 9340677008263085
1787221611.170765, Self-RAG Monolith, Monolith formatter, run, start, 9340677008853439
1787221611.171402, Self-RAG Monolith, Monolith formatter, run, end, 9340677009476865
1787221611.171815, Self-RAG Monolith, Monolith LLM, run, start, 9340677009889154
1787221611.173879, Self-RAG Monolith, Monolith LLM, first_token, start, 9340677011960407
1787221611.597755, Self-RAG Monolith, Monolith LLM, first_token, end, 9340677435886119
1787221613.340434, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340679178517464
1787221613.341485, Self-RAG Monolith, Monolith LLM, run, end, 9340679179560427
1787221613.341800, Self-RAG Monolith, Monolith router, run, start, 9340679179889212
1787221613.352131, Self-RAG Monolith, Monolith router, run, end, 9340679190214648
1787221613.352746, Self-RAG Monolith, End stage, run, start, 9340679190863386
1787221613.353199, Self-RAG Monolith, End stage, run, end, 9340679191261275
1787221613.353563, Self-RAG Monolith, pipeline - val, run, end, 44646653334399547443923519948460224299, 1787221611.148989, 1, 74, 9340679191648716
1787221614.587968, Self-RAG Monolith, pipeline - val, run, start, 82539124639883224250919075658286664936, 1787221614.587330, 1, 75, 9340680426054178
