1787216478.225523, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9335544064014098
1787216850.375653, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335916213857666
1787216850.523269, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335916361354633
1787216850.524192, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335916362266188
1787216850.524399, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335916362484044
1787216850.524668, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335916362735085
1787216850.525243, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335916363322015
1787216850.526384, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335916364460930
1787216850.526593, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 186781484591328794084728915688346464535, 1787216847.544076, 1, 55, 9335916364669138
1787216851.543186, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 300306929388711607884493471152562654822, 1787216851.542798, 1, 56, 9335917381275732
1787216851.543541, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335917381613013
1787216851.543931, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335917381994550
1787216851.544151, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335917382231623
1787216851.565985, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335917404068963
1787216851.566092, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335917404164739
1787216851.566817, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335917404887445
1787216851.567071, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335917405148454
1787216851.569200, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335917407268731
1787216851.932043, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335917770313156
1787216852.077557, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335917915642405
1787216852.077878, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335917915942886
1787216852.077968, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335917916053014
1787216852.078601, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335917916670808
1787216852.078892, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335917916963049
1787216852.079379, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335917917447690
1787216852.079925, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335917918023067
1787216852.082715, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335917920797011
1787216852.445306, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335918283399610
1787216852.626916, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9335918465010271
1787216852.628318, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335918466398611
1787216852.629243, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335918467331893
1787216852.629829, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335918467899287
1787216852.629943, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335918468019895
1787216852.632506, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335918470576686
1787216852.970098, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335918808340945
1787216853.125329, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335918963418845
1787216853.125636, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335918963700094
1787216853.126686, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335918964804609
1787216853.127131, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335918965199154
1787216853.127937, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335918966029780
1787216853.128678, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335918966754806
1787216853.128874, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 300306929388711607884493471152562654822, 1787216851.542798, 1, 56, 9335918966947206
1787216856.899269, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 238958448043629464840307929461321608085, 1787216856.898921, 1, 57, 9335922737359503
1787216856.899617, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335922737687840
1787216856.900046, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335922738109281
1787216856.900213, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335922738290498
1787216856.922482, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335922760566959
1787216856.922864, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335922760938736
1787216856.923233, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335922761296609
1787216856.923479, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335922761556722
1787216856.927269, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335922765354748
1787216857.423968, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335923262066005
1787216857.571663, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335923409747772
1787216857.572088, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335923410154989
1787216857.572249, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335923410327773
1787216857.572487, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335923410558958
1787216857.572877, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335923410959919
1787216857.573777, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335923411852802
1787216857.573973, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335923412048242
1787216857.576147, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335923414222616
1787216857.881984, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335923720084483
1787216858.321572, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 10, 9335924159656510
1787216858.321850, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335924159917327
1787216858.322428, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335924160515985
1787216858.343628, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335924181710699
1787216858.343743, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335924181815691
1787216858.344424, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335924182496125
1787216858.344555, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335924182634606
1787216858.348001, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335924186073303
1787216858.987813, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335924826008972
1787216859.031113, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 148727412293337103428034676233335669604, 1787216859.030936, 1, 58, 9335924869204610
1787216859.031661, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335924869735284
1787216859.032089, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335924870152341
1787216859.032269, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335924870342869
1787216859.064817, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335924902923135
1787216859.065716, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335924903794418
1787216859.066475, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335924904553860
1787216859.166661, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335925004745704
1787216859.167368, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335925005447242
1787216859.167475, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335925005553722
1787216859.167603, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335925005667194
1787216859.168002, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335925006073580
1787216859.168160, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335925006235900
1787216859.168868, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335925006932366
1787216859.169003, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335925007076814
1787216859.171012, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335925009092372
1787216859.547301, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335925385405937
1787216859.689912, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335925527998538
1787216859.690254, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335925528319851
1787216859.690367, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335925528452939
1787216859.691356, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335925529436286
1787216859.691596, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335925529664479
1787216859.691994, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335925530066480
1787216859.692746, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335925530817346
1787216860.073522, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335925911624587
1787216860.527142, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 10, 9335926365226574
1787216860.527937, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335926366005616
1787216860.527981, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335926366040896
1787216860.528346, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335926366419601
1787216860.530627, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335926368707367
1787216860.560302, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335926398392697
1787216860.560836, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335926398909194
1787216860.561464, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335926399537916
1787216860.561698, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335926399774045
1787216860.832389, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335926670497719
1787216861.192146, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 9, 9335927030232630
1787216861.192333, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335927030412855
1787216861.193123, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335927031193113
1787216861.193548, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335927031631818
1787216861.243286, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335927081374691
1787216861.243656, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335927081731204
1787216861.244563, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335927082639319
1787216861.837436, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335927675579625
1787216862.005873, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335927843958601
1787216862.006848, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335927844924363
1787216862.006919, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335927844979260
1787216862.007214, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335927845298732
1787216862.018051, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335927856127066
1787216862.018409, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335927856510603
1787216862.018731, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335927856793660
1787216862.018846, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 238958448043629464840307929461321608085, 1787216856.898921, 1, 57, 9335927856919628
1787216862.020638, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335927858712017
1787216862.688000, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335928526150449
1787216862.831478, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335928669564796
1787216862.831836, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335928669902029
1787216862.831942, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335928670041870
1787216862.832543, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335928670619295
1787216862.832676, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335928670746447
1787216862.833200, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335928671269585
1787216862.833698, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335928671807154
1787216862.837755, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335928675839982
1787216863.518316, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335929356413937
1787216863.833295, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 9335929671382661
1787216863.833627, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335929671689718
1787216863.834270, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335929672360552
1787216863.835187, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335929673256554
1787216863.835444, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335929673516539
1787216863.839165, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335929677235221
1787216864.504508, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335930342675135
1787216864.673677, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335930511761521
1787216864.674025, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335930512091538
1787216864.674599, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335930512693252
1787216864.674929, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335930512996357
1787216864.675523, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335930513627270
1787216864.676297, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335930514372489
1787216864.676836, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 148727412293337103428034676233335669604, 1787216859.030936, 1, 58, 9335930514909354
1787216876.942558, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 289953788958711495104587051105285261974, 1787216876.942094, 1, 59, 9335942780665972
1787216876.942909, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335942780979125
1787216876.943271, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335942781333814
1787216876.943440, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335942781517430
1787216876.966235, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335942804319173
1787216876.966487, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335942804560710
1787216876.966831, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335942804894135
1787216876.966984, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335942805061527
1787216876.969470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335942807547214
1787216877.344504, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335943182601063
1787216877.490972, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335943329055739
1787216877.491289, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335943329353516
1787216877.491366, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335943329445804
1787216877.492018, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335943330089342
1787216877.492144, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335943330217422
1787216877.492539, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335943330602079
1787216877.492800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335943330877200
1787216877.494866, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335943332940134
1787216877.828525, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335943666639293
1787216878.233924, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 9, 9335944072018762
1787216878.234259, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335944072323963
1787216878.234444, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335944072522652
1787216878.255997, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335944094083175
1787216878.256106, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335944094180263
1787216878.256906, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335944094979018
1787216878.257016, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335944095090298
1787216878.260412, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335944098499395
1787216878.747590, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335944585754594
1787216878.896288, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335944734372876
1787216878.896623, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335944734687453
1787216878.896714, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335944734793597
1787216878.896974, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335944735049710
1787216878.897329, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335944735402303
1787216878.897887, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335944735963184
1787216878.898096, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335944736170913
1787216878.901090, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335944739174953
1787216879.320008, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335945158192396
1787216879.942645, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 13, 9335945780734096
1787216879.943017, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335945781081360
1787216879.944191, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335945782292148
1787216879.966667, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335945804753169
1787216879.966850, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335945804924482
1787216879.967484, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335945805555204
1787216879.967603, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335945805676820
1787216879.970284, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335945808358171
1787216880.456325, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335946294417415
1787216880.640717, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335946478803395
1787216880.642576, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335946480657944
1787216880.643286, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335946481374714
1787216880.643542, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335946481609451
1787216880.644125, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335946482226636
1787216880.645400, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335946483481136
1787216880.645602, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 289953788958711495104587051105285261974, 1787216876.942094, 1, 59, 9335946483677888
1787216880.901434, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 163315820821529505957902736457659571245, 1787216880.901237, 1, 60, 9335946739518993
1787216880.901734, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335946739816290
1787216880.902377, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335946740454852
1787216880.902522, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335946740607268
1787216880.925388, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335946763477043
1787216880.925920, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335946763992933
1787216880.926650, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335946764722999
1787216880.926800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335946764873447
1787216880.928871, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335946766940077
1787216881.252379, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335947090501417
1787216881.410931, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335947249021310
1787216881.411785, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335947249865888
1787216881.411896, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335947249982672
1787216881.412495, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335947250573874
1787216881.412879, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335947250952515
1787216881.413166, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335947251228228
1787216881.413699, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335947251802389
1787216881.416356, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335947254443245
1787216881.759391, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335947597643823
1787216881.895521, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 9335947733614678
1787216881.896413, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335947734483608
1787216881.896693, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335947734801193
1787216881.897699, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335947735774012
1787216881.897928, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335947735998636
1787216881.899829, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335947737894593
1787216882.230399, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335948068535425
1787216882.377111, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335948215196709
1787216882.377439, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335948215505190
1787216882.378061, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335948216143672
1787216882.378760, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335948216834121
1787216882.379565, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335948217645228
1787216882.380100, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335948218185197
1787216882.380341, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 163315820821529505957902736457659571245, 1787216880.901237, 1, 60, 9335948218439854
1787216889.770230, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 207961765779694857819272658235077371966, 1787216889.769872, 1, 61, 9335955608315367
1787216889.770509, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335955608593096
1787216889.770906, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335955608970889
1787216889.771282, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335955609369850
1787216889.792085, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335955630163971
1787216889.792412, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335955630485076
1787216889.792831, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335955630893765
1787216889.792969, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335955631043302
1787216889.795733, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335955633816109
1787216890.269520, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335956107622182
1787216890.417164, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335956255251133
1787216890.417802, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335956255880799
1787216890.418583, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335956256673121
1787216890.418893, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335956256961698
1787216890.419174, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335956257241987
1787216890.419447, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335956257508836
1787216890.419934, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335956258026837
1787216890.423869, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335956261953920
1787216890.905833, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335956743950928
1787216891.493159, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 14, 9335957331244930
1787216891.493533, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335957331598627
1787216891.493834, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335957331920948
1787216891.494553, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335957332626054
1787216891.494778, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335957332850038
1787216891.498492, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335957336574705
1787216891.956544, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335957794730735
1787216892.103290, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335957941376723
1787216892.104362, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335957942444742
1787216892.104988, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335957943077848
