1787212845.683914, Self-RAG Decomposed, pipeline, prepare, start, 9331911522215300
1787213194.945294, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332260783461893
1787213194.949518, Self-RAG Decomposed, Hallucination LLM, run, end, 9332260787600856
1787213194.949642, Self-RAG Decomposed, Hallucination router, run, start, 9332260787721897
1787213194.950165, Self-RAG Decomposed, Hallucination router, run, end, 9332260788248171
1787213194.951036, Self-RAG Decomposed, End stage, run, start, 9332260789111487
1787213194.951302, Self-RAG Decomposed, End stage, run, end, 9332260789364048
1787213194.951426, Self-RAG Decomposed, pipeline - val, run, end, 26966218434792320279743984870093085265, 1787213192.852133, 1, 43, 9332260789501905
1787213194.970062, Self-RAG Decomposed, Grader LLM, first_token, end, 9332260808196904
1787213195.116399, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332260954486770
1787213195.116696, Self-RAG Decomposed, Grader LLM, run, end, 9332260954759171
1787213195.116867, Self-RAG Decomposed, Grade router, run, start, 9332260954954500
1787213195.117164, Self-RAG Decomposed, Grade router, run, end, 9332260955231094
1787213195.117398, Self-RAG Decomposed, Query rewrite formatter, run, start, 9332260955473799
1787213195.118120, Self-RAG Decomposed, Query rewrite formatter, run, end, 9332260956191034
1787213195.118471, Self-RAG Decomposed, Query rewrite LLM, run, start, 9332260956549004
1787213195.120367, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9332260958437621
1787213195.426663, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9332261264840856
1787213196.065468, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 16, 9332261903552648
1787213196.065782, Self-RAG Decomposed, Query rewrite LLM, run, end, 9332261903846618
1787213196.066455, Self-RAG Decomposed, Document retriever, run, start, 9332261904542205
1787213196.087517, Self-RAG Decomposed, Document retriever, run, end, 9332261925605759
1787213196.088040, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332261926152770
1787213196.088816, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332261926885221
1787213196.088962, Self-RAG Decomposed, Grader LLM, run, start, 9332261927033958
1787213196.092344, Self-RAG Decomposed, Grader LLM, first_token, start, 9332261930413957
1787213196.615569, Self-RAG Decomposed, Grader LLM, first_token, end, 9332262453697482
1787213196.768667, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332262606751842
1787213196.769137, Self-RAG Decomposed, Grader LLM, run, end, 9332262607201604
1787213196.769443, Self-RAG Decomposed, Grade router, run, start, 9332262607554470
1787213196.769806, Self-RAG Decomposed, Grade router, run, end, 9332262607873207
1787213196.769912, Self-RAG Decomposed, Query rewrite formatter, run, start, 9332262607987144
1787213196.770577, Self-RAG Decomposed, Query rewrite formatter, run, end, 9332262608646843
1787213196.771216, Self-RAG Decomposed, Query rewrite LLM, run, start, 9332262609290702
1787213196.773613, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9332262611684697
1787213197.193121, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9332263031231194
1787213198.041622, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 17, 9332263879727029
1787213198.042927, Self-RAG Decomposed, Query rewrite LLM, run, end, 9332263881018395
1787213198.043595, Self-RAG Decomposed, Document retriever, run, start, 9332263881684910
1787213198.064480, Self-RAG Decomposed, Document retriever, run, end, 9332263902565631
1787213198.064938, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332263903035937
1787213198.065614, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332263903683412
1787213198.065719, Self-RAG Decomposed, Grader LLM, run, start, 9332263903790709
1787213198.068525, Self-RAG Decomposed, Grader LLM, first_token, start, 9332263906596338
1787213198.566983, Self-RAG Decomposed, Grader LLM, first_token, end, 9332264405099935
1787213198.725815, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332264563900817
1787213198.726589, Self-RAG Decomposed, Grader LLM, run, end, 9332264564653460
1787213198.727174, Self-RAG Decomposed, Grade router, run, start, 9332264565283479
1787213198.727508, Self-RAG Decomposed, Grade router, run, end, 9332264565575081
1787213198.727699, Self-RAG Decomposed, End stage, run, start, 9332264565783466
1787213198.728207, Self-RAG Decomposed, End stage, run, end, 9332264566278284
1787213198.728647, Self-RAG Decomposed, pipeline - val, run, end, 281915039478052313006301064640945818859, 1787213194.016821, 1, 44, 9332264566719198
1787213206.870976, Self-RAG Decomposed, pipeline - val, run, start, 161791495002245197203314479452498080465, 1787213206.870547, 1, 45, 9332272709069327
1787213206.871317, Self-RAG Decomposed, Question dataloader, run, start, 9332272709393728
1787213206.871685, Self-RAG Decomposed, Question dataloader, run, end, 9332272709754882
1787213206.872263, Self-RAG Decomposed, Document retriever, run, start, 9332272710371781
1787213206.894693, Self-RAG Decomposed, Document retriever, run, end, 9332272732778044
1787213206.895179, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332272733287487
1787213206.895980, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332272734050114
1787213206.896083, Self-RAG Decomposed, Grader LLM, run, start, 9332272734154307
1787213206.899271, Self-RAG Decomposed, Grader LLM, first_token, start, 9332272737344337
1787213207.231472, Self-RAG Decomposed, Grader LLM, first_token, end, 9332273069601902
1787213207.377463, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332273215548896
1787213207.377796, Self-RAG Decomposed, Grader LLM, run, end, 9332273215860113
1787213207.377994, Self-RAG Decomposed, Grade router, run, start, 9332273216082466
1787213207.378318, Self-RAG Decomposed, Grade router, run, end, 9332273216385380
1787213207.378863, Self-RAG Decomposed, Answer generator formatter, run, start, 9332273216938822
1787213207.379173, Self-RAG Decomposed, Answer generator formatter, run, end, 9332273217234984
1787213207.379634, Self-RAG Decomposed, Generator LLM, run, start, 9332273217707530
1787213207.382156, Self-RAG Decomposed, Generator LLM, first_token, start, 9332273220227461
1787213207.711169, Self-RAG Decomposed, Generator LLM, first_token, end, 9332273549320883
1787213207.852922, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332273691013089
1787213207.853227, Self-RAG Decomposed, Generator LLM, run, end, 9332273691292114
1787213207.853445, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332273691530580
1787213207.854258, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332273692341143
1787213207.854373, Self-RAG Decomposed, Hallucination LLM, run, start, 9332273692446056
1787213207.857036, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332273695116916
1787213208.176322, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332274014462020
1787213208.323628, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332274161711819
1787213208.325113, Self-RAG Decomposed, Hallucination LLM, run, end, 9332274163196946
1787213208.325414, Self-RAG Decomposed, Hallucination router, run, start, 9332274163504611
1787213208.325756, Self-RAG Decomposed, Hallucination router, run, end, 9332274163823685
1787213208.327005, Self-RAG Decomposed, End stage, run, start, 9332274165108635
1787213208.328367, Self-RAG Decomposed, End stage, run, end, 9332274166450097
1787213208.328567, Self-RAG Decomposed, pipeline - val, run, end, 161791495002245197203314479452498080465, 1787213206.870547, 1, 45, 9332274166639490
1787213211.564905, Self-RAG Decomposed, pipeline - val, run, start, 17881132117229216658478345588714878533, 1787213211.564291, 1, 46, 9332277403046056
1787213211.565487, Self-RAG Decomposed, Question dataloader, run, start, 9332277403562538
1787213211.565861, Self-RAG Decomposed, Question dataloader, run, end, 9332277403931196
1787213211.566657, Self-RAG Decomposed, Document retriever, run, start, 9332277404743344
1787213211.587342, Self-RAG Decomposed, Document retriever, run, end, 9332277425418335
1787213211.587820, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332277425926369
1787213211.588610, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332277426680085
1787213211.589159, Self-RAG Decomposed, Grader LLM, run, start, 9332277427230935
1787213211.591180, Self-RAG Decomposed, Grader LLM, first_token, start, 9332277429250641
1787213211.841842, Self-RAG Decomposed, Grader LLM, first_token, end, 9332277679981554
1787213211.976901, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332277815018831
1787213211.978084, Self-RAG Decomposed, Grader LLM, run, end, 9332277816165700
1787213211.978322, Self-RAG Decomposed, Grade router, run, start, 9332277816418997
1787213211.988504, Self-RAG Decomposed, Grade router, run, end, 9332277826589460
1787213211.988690, Self-RAG Decomposed, Answer generator formatter, run, start, 9332277826773301
1787213211.989242, Self-RAG Decomposed, Answer generator formatter, run, end, 9332277827318695
1787213211.989994, Self-RAG Decomposed, Generator LLM, run, start, 9332277828079755
1787213211.992258, Self-RAG Decomposed, Generator LLM, first_token, start, 9332277830345045
1787213212.253315, Self-RAG Decomposed, Generator LLM, first_token, end, 9332278091405748
1787213212.419781, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332278257883761
1787213212.420881, Self-RAG Decomposed, Generator LLM, run, end, 9332278258963062
1787213212.421665, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332278259755066
1787213212.422260, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332278260329693
1787213212.422365, Self-RAG Decomposed, Hallucination LLM, run, start, 9332278260433485
1787213212.425326, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332278263415611
1787213212.666458, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332278504568159
1787213212.806082, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332278644167296
1787213212.806384, Self-RAG Decomposed, Hallucination LLM, run, end, 9332278644449889
1787213212.806979, Self-RAG Decomposed, Hallucination router, run, start, 9332278645087780
1787213212.807391, Self-RAG Decomposed, Hallucination router, run, end, 9332278645466038
1787213212.807765, Self-RAG Decomposed, End stage, run, start, 9332278645850296
1787213212.808259, Self-RAG Decomposed, End stage, run, end, 9332278646330730
1787213212.808369, Self-RAG Decomposed, pipeline - val, run, end, 17881132117229216658478345588714878533, 1787213211.564291, 1, 46, 9332278646444266
1787213225.819766, Self-RAG Decomposed, pipeline - val, run, start, 301362184119415329857260583117808117914, 1787213225.819274, 1, 47, 9332291657885418
1787213225.820983, Self-RAG Decomposed, Question dataloader, run, start, 9332291659074159
1787213225.821390, Self-RAG Decomposed, Question dataloader, run, end, 9332291659460465
1787213225.821707, Self-RAG Decomposed, Document retriever, run, start, 9332291659822403
1787213225.844185, Self-RAG Decomposed, Document retriever, run, end, 9332291682270009
1787213225.844542, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332291682650363
1787213225.845385, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332291683455342
1787213225.845984, Self-RAG Decomposed, Grader LLM, run, start, 9332291684055873
1787213225.847743, Self-RAG Decomposed, Grader LLM, first_token, start, 9332291685811929
1787213226.073872, Self-RAG Decomposed, Grader LLM, first_token, end, 9332291911962765
1787213226.204504, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332292042609055
1787213226.204884, Self-RAG Decomposed, Grader LLM, run, end, 9332292042948816
1787213226.205323, Self-RAG Decomposed, Grade router, run, start, 9332292043414914
1787213226.205562, Self-RAG Decomposed, Grade router, run, end, 9332292043628163
1787213226.205718, Self-RAG Decomposed, Answer generator formatter, run, start, 9332292043797892
1787213226.206034, Self-RAG Decomposed, Answer generator formatter, run, end, 9332292044095717
1787213226.206177, Self-RAG Decomposed, Generator LLM, run, start, 9332292044254070
1787213226.208367, Self-RAG Decomposed, Generator LLM, first_token, start, 9332292046456608
1787213226.430780, Self-RAG Decomposed, Generator LLM, first_token, end, 9332292268940931
1787213226.577984, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332292416065903
1787213226.578713, Self-RAG Decomposed, Generator LLM, run, end, 9332292416788082
1787213226.579134, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332292417221348
1787213226.579694, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332292417764935
1787213226.579803, Self-RAG Decomposed, Hallucination LLM, run, start, 9332292417874295
1787213226.581485, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332292419568767
1787213226.790437, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332292628550805
1787213226.927794, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332292765874916
1787213226.928380, Self-RAG Decomposed, Hallucination LLM, run, end, 9332292766443799
1787213226.928744, Self-RAG Decomposed, Hallucination router, run, start, 9332292766855913
1787213226.929190, Self-RAG Decomposed, Hallucination router, run, end, 9332292767256763
1787213226.929402, Self-RAG Decomposed, End stage, run, start, 9332292767490252
1787213226.930450, Self-RAG Decomposed, End stage, run, end, 9332292768535505
1787213226.930971, Self-RAG Decomposed, pipeline - val, run, end, 301362184119415329857260583117808117914, 1787213225.819274, 1, 47, 9332292769076243
1787213228.605999, Self-RAG Decomposed, pipeline - val, run, start, 262614622169344470815909651217908174389, 1787213228.605044, 1, 48, 9332294444115924
1787213228.607154, Self-RAG Decomposed, Question dataloader, run, start, 9332294445244713
1787213228.607575, Self-RAG Decomposed, Question dataloader, run, end, 9332294445643851
1787213228.608848, Self-RAG Decomposed, Document retriever, run, start, 9332294446959185
1787213228.629237, Self-RAG Decomposed, Document retriever, run, end, 9332294467312109
1787213228.629784, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332294467891776
1787213228.631083, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332294469164934
1787213228.631211, Self-RAG Decomposed, Grader LLM, run, start, 9332294469282614
1787213228.632377, Self-RAG Decomposed, Grader LLM, first_token, start, 9332294470442283
1787213228.831725, Self-RAG Decomposed, Grader LLM, first_token, end, 9332294669815876
1787213228.983872, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332294821955718
1787213228.984156, Self-RAG Decomposed, Grader LLM, run, end, 9332294822220855
1787213228.984753, Self-RAG Decomposed, Grade router, run, start, 9332294822866186
1787213228.985138, Self-RAG Decomposed, Grade router, run, end, 9332294823205403
1787213228.985468, Self-RAG Decomposed, Answer generator formatter, run, start, 9332294823547869
1787213228.985985, Self-RAG Decomposed, Answer generator formatter, run, end, 9332294824068911
1787213228.986487, Self-RAG Decomposed, Generator LLM, run, start, 9332294824574978
1787213228.988665, Self-RAG Decomposed, Generator LLM, first_token, start, 9332294826736011
1787213229.188534, Self-RAG Decomposed, Generator LLM, first_token, end, 9332295026623893
1787213229.344828, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332295182909433
1787213229.345736, Self-RAG Decomposed, Generator LLM, run, end, 9332295183801693
1787213229.345986, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332295184077343
1787213229.346552, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332295184622897
1787213229.346882, Self-RAG Decomposed, Hallucination LLM, run, start, 9332295184989203
1787213229.348598, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332295186679578
1787213229.532048, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332295370165594
1787213229.674432, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332295512515311
1787213229.674813, Self-RAG Decomposed, Hallucination LLM, run, end, 9332295512878065
1787213229.675246, Self-RAG Decomposed, Hallucination router, run, start, 9332295513325475
1787213229.675685, Self-RAG Decomposed, Hallucination router, run, end, 9332295513764101
1787213229.676842, Self-RAG Decomposed, Answer generator formatter, run, start, 9332295514955194
1787213229.677315, Self-RAG Decomposed, Answer generator formatter, run, end, 9332295515376764
1787213229.677622, Self-RAG Decomposed, Generator LLM, run, start, 9332295515708254
1787213229.679279, Self-RAG Decomposed, Generator LLM, first_token, start, 9332295517364197
1787213229.883122, Self-RAG Decomposed, Generator LLM, first_token, end, 9332295721210817
1787213230.014901, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332295852981862
1787213230.015584, Self-RAG Decomposed, Generator LLM, run, end, 9332295853655721
1787213230.016081, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332295854169707
1787213230.016630, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332295854701341
1787213230.017596, Self-RAG Decomposed, Hallucination LLM, run, start, 9332295855679586
1787213230.019256, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332295857340617
1787213230.208372, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332296046541714
1787213230.353060, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332296191146513
1787213230.353333, Self-RAG Decomposed, Hallucination LLM, run, end, 9332296191396834
1787213230.354104, Self-RAG Decomposed, Hallucination router, run, start, 9332296192211766
1787213230.354590, Self-RAG Decomposed, Hallucination router, run, end, 9332296192659608
1787213230.355216, Self-RAG Decomposed, Answer generator formatter, run, start, 9332296193317643
1787213230.355634, Self-RAG Decomposed, Answer generator formatter, run, end, 9332296193695868
1787213230.355758, Self-RAG Decomposed, Generator LLM, run, start, 9332296193830173
1787213230.357500, Self-RAG Decomposed, Generator LLM, first_token, start, 9332296195568197
1787213230.567753, Self-RAG Decomposed, Generator LLM, first_token, end, 9332296405916989
1787213230.712327, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332296550410652
1787213230.712589, Self-RAG Decomposed, Generator LLM, run, end, 9332296550652285
1787213230.713063, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332296551151439
1787213230.714638, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332296552725318
1787213230.714742, Self-RAG Decomposed, Hallucination LLM, run, start, 9332296552811846
1787213230.716511, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332296554575870
1787213230.897527, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332296735648946
1787213231.048741, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332296886824414
1787213231.050016, Self-RAG Decomposed, Hallucination LLM, run, end, 9332296888091956
1787213231.050414, Self-RAG Decomposed, Hallucination router, run, start, 9332296888501478
1787213231.050963, Self-RAG Decomposed, Hallucination router, run, end, 9332296889042312
1787213231.051143, Self-RAG Decomposed, End stage, run, start, 9332296889229081
1787213231.052015, Self-RAG Decomposed, End stage, run, end, 9332296890097533
1787213231.052167, Self-RAG Decomposed, pipeline - val, run, end, 262614622169344470815909651217908174389, 1787213228.605044, 1, 48, 9332296890243230
1787213236.158387, Self-RAG Decomposed, pipeline - val, run, start, 209423217044028623097853672601356933494, 1787213236.157647, 1, 49, 9332301996499316
1787213236.159423, Self-RAG Decomposed, Question dataloader, run, start, 9332301997513689
1787213236.169000, Self-RAG Decomposed, Question dataloader, run, end, 9332302007088868
1787213236.169627, Self-RAG Decomposed, Document retriever, run, start, 9332302007716422
1787213236.193977, Self-RAG Decomposed, Document retriever, run, end, 9332302032055908
1787213236.194490, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332302032603095
1787213236.195186, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332302033255290
1787213236.195316, Self-RAG Decomposed, Grader LLM, run, start, 9332302033392874
1787213236.197525, Self-RAG Decomposed, Grader LLM, first_token, start, 9332302035600020
1787213236.544142, Self-RAG Decomposed, Grader LLM, first_token, end, 9332302382296126
1787213236.682139, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332302520230380
1787213236.682711, Self-RAG Decomposed, Grader LLM, run, end, 9332302520781326
1787213236.683150, Self-RAG Decomposed, Grade router, run, start, 9332302521236496
1787213236.683462, Self-RAG Decomposed, Grade router, run, end, 9332302521529266
1787213236.683576, Self-RAG Decomposed, Answer generator formatter, run, start, 9332302521656322
1787213236.684009, Self-RAG Decomposed, Answer generator formatter, run, end, 9332302522079604
1787213236.684357, Self-RAG Decomposed, Generator LLM, run, start, 9332302522428646
1787213236.687186, Self-RAG Decomposed, Generator LLM, first_token, start, 9332302525257250
1787213237.023825, Self-RAG Decomposed, Generator LLM, first_token, end, 9332302861978335
1787213237.278394, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 6, 9332303116476729
1787213237.279650, Self-RAG Decomposed, Generator LLM, run, end, 9332303117724831
1787213237.279995, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332303118081872
1787213237.280600, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332303118673347
1787213237.281493, Self-RAG Decomposed, Hallucination LLM, run, start, 9332303119566055
1787213237.283738, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332303121810001
1787213237.617132, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332303455243039
1787213237.760455, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332303598538180
1787213237.761333, Self-RAG Decomposed, Hallucination LLM, run, end, 9332303599410024
1787213237.761856, Self-RAG Decomposed, Hallucination router, run, start, 9332303599944938
1787213237.762292, Self-RAG Decomposed, Hallucination router, run, end, 9332303600368908
1787213237.762761, Self-RAG Decomposed, End stage, run, start, 9332303600849678
1787213237.763122, Self-RAG Decomposed, End stage, run, end, 9332303601189440
1787213237.763303, Self-RAG Decomposed, pipeline - val, run, end, 209423217044028623097853672601356933494, 1787213236.157647, 1, 49, 9332303601379441
1787213243.776476, Self-RAG Decomposed, pipeline - val, run, start, 270541448925597359952698984214273613171, 1787213243.775472, 1, 50, 9332309614589180
1787213243.777054, Self-RAG Decomposed, Question dataloader, run, start, 9332309615124590
1787213243.777495, Self-RAG Decomposed, Question dataloader, run, end, 9332309615566608
1787213243.778135, Self-RAG Decomposed, Document retriever, run, start, 9332309616214531
1787213243.791406, Self-RAG Decomposed, Document retriever, run, end, 9332309629483887
1787213243.791689, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332309629768064
1787213243.792205, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332309630272674
1787213243.792309, Self-RAG Decomposed, Grader LLM, run, start, 9332309630381875
1787213243.793698, Self-RAG Decomposed, Grader LLM, first_token, start, 9332309631768873
1787213244.005799, Self-RAG Decomposed, Grader LLM, first_token, end, 9332309843954176
1787213244.145873, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332309983954978
1787213244.146160, Self-RAG Decomposed, Grader LLM, run, end, 9332309984224820
1787213244.146334, Self-RAG Decomposed, Grade router, run, start, 9332309984419509
1787213244.146628, Self-RAG Decomposed, Grade router, run, end, 9332309984697366
1787213244.147267, Self-RAG Decomposed, Answer generator formatter, run, start, 9332309985362009
1787213244.148110, Self-RAG Decomposed, Answer generator formatter, run, end, 9332309986185772
1787213244.149082, Self-RAG Decomposed, Generator LLM, run, start, 9332309987158097
1787213244.150431, Self-RAG Decomposed, Generator LLM, first_token, start, 9332309988497575
1787213244.349916, Self-RAG Decomposed, Generator LLM, first_token, end, 9332310188064244
1787213244.579672, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 6, 9332310417756457
1787213244.580192, Self-RAG Decomposed, Generator LLM, run, end, 9332310418267323
1787213244.580562, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332310418647437
1787213244.581201, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332310419274752
1787213244.581326, Self-RAG Decomposed, Hallucination LLM, run, start, 9332310419398496
1787213244.582568, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332310420634438
1787213244.771440, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332310609613460
1787213244.896473, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332310734559363
1787213244.896994, Self-RAG Decomposed, Hallucination LLM, run, end, 9332310735063958
1787213244.897208, Self-RAG Decomposed, Hallucination router, run, start, 9332310735294695
1787213244.897621, Self-RAG Decomposed, Hallucination router, run, end, 9332310735698536
1787213244.897961, Self-RAG Decomposed, End stage, run, start, 9332310736042714
1787213244.898587, Self-RAG Decomposed, End stage, run, end, 9332310736655853
1787213244.898671, Self-RAG Decomposed, pipeline - val, run, end, 270541448925597359952698984214273613171, 1787213243.775472, 1, 50, 9332310736745693
1787213244.966794, Self-RAG Decomposed, pipeline - val, run, start, 131261090704697583159564002273335016335, 1787213244.965827, 1, 51, 9332310804913966
1787213244.967406, Self-RAG Decomposed, Question dataloader, run, start, 9332310805476273
1787213244.968026, Self-RAG Decomposed, Question dataloader, run, end, 9332310806096628
1787213244.968596, Self-RAG Decomposed, Document retriever, run, start, 9332310806697830
1787213244.980006, Self-RAG Decomposed, Document retriever, run, end, 9332310818085289
1787213244.980325, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332310818415003
1787213244.980852, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332310818921149
1787213244.980952, Self-RAG Decomposed, Grader LLM, run, start, 9332310819021518
1787213244.982272, Self-RAG Decomposed, Grader LLM, first_token, start, 9332310820341779
1787213245.178194, Self-RAG Decomposed, Grader LLM, first_token, end, 9332311016329824
1787213245.313986, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332311152070352
1787213245.314499, Self-RAG Decomposed, Grader LLM, run, end, 9332311152574626
1787213245.314798, Self-RAG Decomposed, Grade router, run, start, 9332311152883891
1787213245.315077, Self-RAG Decomposed, Grade router, run, end, 9332311153149093
1787213245.315649, Self-RAG Decomposed, Answer generator formatter, run, start, 9332311153736839
1787213245.316631, Self-RAG Decomposed, Answer generator formatter, run, end, 9332311154713404
1787213245.316775, Self-RAG Decomposed, Generator LLM, run, start, 9332311154851740
1787213245.319082, Self-RAG Decomposed, Generator LLM, first_token, start, 9332311157159639
1787213245.519333, Self-RAG Decomposed, Generator LLM, first_token, end, 9332311357466935
1787213245.658887, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332311496968775
1787213245.659549, Self-RAG Decomposed, Generator LLM, run, end, 9332311497613658
1787213245.660170, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332311498260861
1787213245.660927, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332311499013728
1787213245.661426, Self-RAG Decomposed, Hallucination LLM, run, start, 9332311499508530
1787213245.663053, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332311501134074
1787213245.848410, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332311686593943
1787213245.982404, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332311820488654
1787213245.982684, Self-RAG Decomposed, Hallucination LLM, run, end, 9332311820748719
1787213245.983537, Self-RAG Decomposed, Hallucination router, run, start, 9332311821652675
1787213245.984025, Self-RAG Decomposed, Hallucination router, run, end, 9332311822092933
1787213245.985084, Self-RAG Decomposed, Answer generator formatter, run, start, 9332311823167786
1787213245.986055, Self-RAG Decomposed, Answer generator formatter, run, end, 9332311824135743
1787213245.986150, Self-RAG Decomposed, Generator LLM, run, start, 9332311824223551
1787213245.988253, Self-RAG Decomposed, Generator LLM, first_token, start, 9332311826318008
1787213246.191390, Self-RAG Decomposed, Generator LLM, first_token, end, 9332312029537237
1787213246.336548, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332312174633550
1787213246.337207, Self-RAG Decomposed, Generator LLM, run, end, 9332312175281920
1787213246.337749, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332312175834707
1787213246.338481, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332312176562390
1787213246.338813, Self-RAG Decomposed, Hallucination LLM, run, start, 9332312176915704
1787213246.340626, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332312178707072
1787213246.530869, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332312369066243
1787213246.673177, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332312511263934
1787213246.673454, Self-RAG Decomposed, Hallucination LLM, run, end, 9332312511516976
1787213246.674062, Self-RAG Decomposed, Hallucination router, run, start, 9332312512179891
1787213246.684314, Self-RAG Decomposed, Hallucination router, run, end, 9332312522391984
1787213246.685023, Self-RAG Decomposed, Answer generator formatter, run, start, 9332312523119523
1787213246.685577, Self-RAG Decomposed, Answer generator formatter, run, end, 9332312523647238
1787213246.685844, Self-RAG Decomposed, Generator LLM, run, start, 9332312523917895
