1787231076.877557, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 9350142715890829
1787231470.449732, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 115858341873129379507202580729158114192, 1787231470.449074, 1, 57, 9350536287821751
1787231470.450624, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350536288705880
1787231470.451010, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350536289074921
1787231470.451556, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350536289670090
1787231470.473994, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350536312077487
1787231470.474145, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350536312235631
1787231470.474699, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350536312774160
1787231470.474818, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350536312891984
1787231470.478312, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350536316387286
1787231471.274771, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350537112986623
1787231473.035345, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350538873430106
1787231473.036352, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350538874430108
1787231473.036812, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350538874902173
1787231473.037072, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350538875138845
1787231473.037191, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350538875264717
1787231473.037839, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350538875909358
1787231473.039292, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350538877406865
1787231473.041830, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350538879905637
1787231473.100088, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 211508448176130928145630548481250182733, 1787231473.099799, 1, 58, 9350538938208646
1787231473.101529, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350538939654728
1787231473.102836, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350538940916842
1787231473.103430, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350538941545963
1787231473.144788, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350538982876528
1787231473.145332, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350538983420129
1787231473.145865, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350538983936674
1787231473.146069, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350538984143858
1787231473.475270, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350539313407157
1787231474.008513, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9350539846600604
1787231474.008605, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350539846679964
1787231474.009596, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350539847670669
1787231474.009964, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350539848050398
1787231474.040063, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350539878152320
1787231474.040347, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350539878435297
1787231474.041431, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350539879503266
1787231474.613788, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350540451936362
1787231475.421580, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 11313051827055925387336541747836283226, 1787231475.421204, 1, 59, 9350541259759882
1787231475.423409, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350541261497165
1787231475.424156, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350541262235950
1787231475.424849, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350541262931648
1787231475.439265, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350541277346248
1787231475.439608, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350541277705080
1787231475.440310, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350541278382233
1787231476.591732, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 9350542429814919
1787231476.592716, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350542430796088
1787231476.592801, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350542430864552
1787231476.593329, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350542431414681
1787231476.593729, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350542431803770
1787231476.594608, Self-RAG Monolith (multi-hop), End stage, run, start, 9350542432686811
1787231476.594913, Self-RAG Monolith (multi-hop), End stage, run, end, 9350542432983036
1787231476.595503, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 211508448176130928145630548481250182733, 1787231473.099799, 1, 58, 9350542433584189
1787231476.596924, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350542435010399
1787231477.574776, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350543412953741
1787231479.319773, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350545157858540
1787231479.320725, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350545158803550
1787231479.320812, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350545158875870
1787231479.321397, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350545159482415
1787231479.321608, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350545159677455
1787231479.321745, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350545159821215
1787231479.322417, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350545160487585
1787231479.322534, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350545160608625
1787231479.323834, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350545161899987
1787231479.921372, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350545759493673
1787231481.708403, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350547546492292
1787231481.708498, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350547546574756
1787231481.709352, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350547547418213
1787231481.710322, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350547548407031
1787231481.710554, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350547548621543
1787231481.710683, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350547548758216
1787231481.712895, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350547550967755
1787231482.236436, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350548074564854
1787231482.817722, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9350548655811779
1787231482.819079, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350548657162549
1787231482.819179, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350548657242566
1787231482.819424, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350548657510086
1787231482.822748, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350548660827484
1787231482.832200, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350548670274971
1787231482.832402, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350548670482108
1787231482.832876, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350548670947596
1787231482.833256, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350548671326429
1787231483.278670, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350549116798871
1787231484.904498, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 27, 9350550742608346
1787231484.904689, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350550742794475
1787231484.906009, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350550744093581
1787231484.906823, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350550744908542
1787231484.932875, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350550770964538
1787231484.933263, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350550771342395
1787231484.933570, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350550771632571
1787231485.894980, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350551733098456
1787231487.641117, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350553479205691
1787231487.641591, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350553479655964
1787231487.641629, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350553479689500
1787231487.642587, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350553480698366
1787231487.642974, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350553481041886
1787231487.643109, Self-RAG Monolith (multi-hop), End stage, run, start, 9350553481186990
1787231487.644187, Self-RAG Monolith (multi-hop), End stage, run, end, 9350553482261280
1787231487.644274, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350553482346896
1787231487.645170, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 115858341873129379507202580729158114192, 1787231470.449074, 1, 57, 9350553483247106
1787231488.235614, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350554073731586
1787231489.275911, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 326600312528767604857484856314666595790, 1787231489.275616, 1, 60, 9350555114037782
1787231489.276759, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350555114872056
1787231489.278337, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350555116419162
1787231489.278452, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350555116535899
1787231489.292948, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350555131030691
1787231489.293288, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350555131373988
1787231489.293689, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350555131752116
1787231489.899404, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350555737492159
1787231489.900849, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350555738936130
1787231489.901452, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350555739530771
1787231489.901014, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350555739102546
1787231489.902330, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350555740411140
1787231489.903036, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350555741123893
1787231489.904455, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350555742529576
1787231489.905874, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350555743957194
1787231489.906306, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350555744381003
1787231490.442953, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350556281078146
1787231492.341694, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 32, 9350558179806001
1787231492.341908, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350558179980386
1787231492.343010, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350558181084083
1787231492.343750, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350558181861861
1787231492.344059, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350558182126197
1787231492.344336, Self-RAG Monolith (multi-hop), End stage, run, start, 9350558182418006
1787231492.345233, Self-RAG Monolith (multi-hop), End stage, run, end, 9350558183305383
1787231492.345488, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 326600312528767604857484856314666595790, 1787231489.275616, 1, 60, 9350558183567719
1787231492.797355, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350558635483953
1787231494.097598, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 111443210802380498300473239166041816124, 1787231494.097222, 1, 61, 9350559935684099
1787231494.098295, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350559936382756
1787231494.098811, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350559936874549
1787231494.099022, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350559937106853
1787231494.114753, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350559952836592
1787231494.115064, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350559953146768
1787231494.115456, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350559953519217
1787231494.115561, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350559953635745
1787231494.333688, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 27, 9350560171778242
1787231494.333782, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350560171857618
1787231494.335086, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350560173161044
1787231494.335774, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350560173867589
1787231494.352618, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 17857972658815551446301868197304577854, 1787231494.352353, 1, 62, 9350560190696561
1787231494.353932, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350560192055684
1787231494.355392, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350560193466630
1787231494.358539, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350560196642556
1787231494.358866, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350560196954860
1787231494.359226, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350560197315837
1787231494.359898, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350560197970974
1787231494.374388, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350560212489718
1787231494.374567, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350560212650135
1787231494.374951, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350560213014023
1787231495.143365, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350560981459017
1787231495.823527, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 1595384909887127899201250648706361114, 1787231495.823067, 1, 63, 9350561661613686
1787231495.824354, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350561662462631
1787231495.824911, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350561662973224
1787231495.825520, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350561663610089
1787231495.838266, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350561676345583
1787231495.838406, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350561676490879
1787231495.839163, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350561677239392
1787231497.530705, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 42, 9350563368792125
1787231497.531653, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350563369731551
1787231497.531740, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350563369801103
1787231497.532509, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350563370618320
1787231497.532766, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350563370833040
1787231497.532919, Self-RAG Monolith (multi-hop), End stage, run, start, 9350563370996321
1787231497.533435, Self-RAG Monolith (multi-hop), End stage, run, end, 9350563371509842
1787231497.534208, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 111443210802380498300473239166041816124, 1787231494.097222, 1, 61, 9350563372287571
1787231497.535076, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350563373148132
1787231498.137960, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350563976062721
1787231499.805085, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350565643172345
1787231499.805762, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350565643827338
1787231499.805803, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350565643865146
1787231499.806022, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350565644112634
1787231499.808918, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350565647009775
1787231499.816300, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350565654389995
1787231499.817330, Self-RAG Monolith (multi-hop), End stage, run, start, 9350565655409165
1787231499.820060, Self-RAG Monolith (multi-hop), End stage, run, end, 9350565658135666
1787231499.820179, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 11313051827055925387336541747836283226, 1787231475.421204, 1, 59, 9350565658256674
1787231500.381412, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350566219602937
1787231502.057448, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350567895534213
1787231502.058459, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350567896538182
1787231502.058552, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350567896615687
1787231502.058861, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350567896950247
1787231502.059115, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350567897182840
1787231502.059229, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350567897303000
1787231502.059849, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350567897919017
1787231502.061632, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350567899713612
1787231502.062463, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350567900537853
1787231502.617885, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350568456018621
1787231503.562350, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 6160936779635395959281153322359589543, 1787231503.561752, 1, 64, 9350569400436353
1787231503.563633, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350569401740211
1787231503.564123, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350569402186180
1787231503.564786, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350569402876469
1787231503.579375, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350569417457182
1787231503.579795, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350569417878703
1787231503.580183, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350569418245951
1787231504.305509, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350570143597328
1787231504.305681, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350570143752496
1787231504.306593, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350570144667314
1787231504.306665, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350570144726450
1787231504.307335, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350570145424195
1787231504.310181, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350570148285576
1787231504.310355, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350570148433768
1787231504.311580, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350570149656330
1787231504.742700, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350570580859591
1787231505.413063, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9350571251150348
1787231505.413167, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350571251242780
1787231505.413980, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350571252047294
1787231505.414026, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350571252085950
1787231505.415153, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350571253258352
1787231505.432575, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350571270649069
1787231505.432667, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350571270737805
1787231505.433251, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350571271320366
1787231505.684260, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 69228237338383272012009649277049896444, 1787231505.684082, 1, 65, 9350571522348394
1787231505.685502, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350571523622332
1787231505.687006, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350571525148286
1787231505.687488, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350571525580207
1787231505.730466, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350571568570312
1787231505.730759, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350571568844649
1787231505.731760, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350571569822570
1787231505.916904, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350571755072885
1787231506.824545, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 339215953776596128134443669978088301883, 1787231506.824200, 1, 66, 9350572662715183
1787231506.825158, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350572663245744
1787231506.826929, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350572665040915
1787231506.827376, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350572665465572
1787231506.877031, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350572715121896
1787231506.877232, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350572715307800
1787231506.877653, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350572715715833
1787231507.703018, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350573541105048
1787231507.703110, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350573541186344
1787231507.704183, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350573542250602
1787231507.705155, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350573543234027
1787231507.705294, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350573543383260
1787231507.707057, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350573545140255
1787231507.708032, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350573546123264
1787231507.709594, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350573547672403
1787231508.137560, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350573975798397
1787231508.884199, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 14, 9350574722283574
1787231508.884295, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350574722372182
1787231508.885125, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350574723197719
1787231508.885303, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350574723380055
1787231508.885494, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350574723558536
1787231508.954806, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350574792961518
1787231508.955180, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350574793269279
1787231508.956310, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350574794372992
1787231509.796015, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350575634127561
1787231511.556680, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350577394795320
1787231511.556831, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350577394906936
1787231511.557882, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350577395949194
1787231511.557924, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350577395984650
1787231511.559045, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350577397137436
1787231511.559767, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350577397843053
1787231511.560115, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350577398192110
1787231511.561592, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350577399663504
1787231511.977478, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350577815625719
1787231512.483282, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9350578321371240
1787231512.483496, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350578321585720
1787231512.484363, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350578322437242
1787231512.484437, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350578322498554
1787231512.484976, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350578323051931
1787231512.532741, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350578370893853
1787231512.533657, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350578371731422
1787231512.534045, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350578372107503
1787231512.953743, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 54374034039691624628718035113671735379, 1787231512.953377, 1, 67, 9350578791842525
1787231512.954443, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350578792548286
1787231512.956214, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350578794296673
1787231512.957307, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350578795395987
1787231513.019770, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350578857863134
1787231513.020228, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350578858300398
1787231513.020548, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350578858610623
1787231513.065668, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350578903770972
1787231514.721943, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350580560034928
1787231514.722035, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350580560110368
1787231514.722862, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350580560929105
1787231514.722902, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350580560962593
1787231514.723643, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350580561754562
1787231514.723938, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350580562023843
1787231514.724370, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350580562448116
1787231514.725009, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350580563081253
1787231515.185018, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 219664163720403931762913657726117765900, 1787231515.184820, 1, 68, 9350581023182153
1787231515.185751, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350581023843354
1787231515.186715, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350581024778956
1787231515.187270, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350581025386397
1787231515.245918, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350581084034417
1787231515.246907, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350581084987379
1787231515.247321, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350581085383220
1787231515.344100, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350581182215225
1787231516.101980, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9350581940065292
1787231516.102334, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350581940409325
1787231516.102537, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350581940605133
1787231516.103828, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350581941900256
1787231516.102990, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350581941073518
1787231516.158163, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350581996347981
1787231516.159094, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350581997168238
1787231516.160168, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350581998252848
1787231516.833993, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350582672176788
1787231517.460420, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 211805623302530823661523211656306033920, 1787231517.459690, 1, 69, 9350583298545831
1787231517.461615, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350583299732857
1787231517.462470, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350583300531723
