1787480995.151125, Self-RAG Decomposed, pipeline, prepare, start, 165340984973000
1787481625.618575, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165971450395375
1787481625.622281, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165971454100166
1787481625.622438, Self-RAG Decomposed, Hallucination LLM, run, start, 165971454256458
1787481625.753891, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1035, 165971585713458
1787481625.753955, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165971585768583
1787481628.713003, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165974544965541
1787481628.761517, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165974593338875
1787481628.761785, Self-RAG Decomposed, Hallucination LLM, run, end, 165974593592291
1787481628.761990, Self-RAG Decomposed, Hallucination router, run, start, 165974593799750
1787481628.762385, Self-RAG Decomposed, Hallucination router, run, end, 165974594192750
1787481628.762688, Self-RAG Decomposed, End stage, run, start, 165974594495250
1787481628.765616, Self-RAG Decomposed, End stage, run, end, 165974597424750
1787481628.765686, Self-RAG Decomposed, pipeline - val, run, end, 135033450698513314857577190763361477414, 1787481582.776846, 1, 17, 165974597493000
1787481628.766005, Self-RAG Decomposed, pipeline - val, run, start, 206888764895650205200565127065727336576, 1787481628.765915, 1, 18, 165974597815708
1787481628.766849, Self-RAG Decomposed, Question dataloader, run, start, 165974598665333
1787481628.785201, Self-RAG Decomposed, Question dataloader, run, end, 165974617010208
1787481628.785279, Self-RAG Decomposed, Document retriever, run, start, 165974617088333
1787481633.922005, Self-RAG Decomposed, Document retriever, run, end, 165979753820625
1787481633.922454, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165979754258125
1787481633.926794, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165979758586583
1787481633.927623, Self-RAG Decomposed, Grader LLM, run, start, 165979759414083
1787481634.084186, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 655, 165979915993791
1787481634.084271, Self-RAG Decomposed, Grader LLM, first_token, start, 165979916060041
1787481658.033000, Self-RAG Decomposed, Grader LLM, first_token, end, 166003864927208
1787481658.079403, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166003911136791
1787481658.080029, Self-RAG Decomposed, Grader LLM, run, end, 166003911753000
1787481658.080442, Self-RAG Decomposed, Grade router, run, start, 166003912163000
1787481658.084517, Self-RAG Decomposed, Grade router, run, end, 166003916242208
1787481658.085363, Self-RAG Decomposed, Answer generator formatter, run, start, 166003917085333
1787481658.088491, Self-RAG Decomposed, Answer generator formatter, run, end, 166003920212250
1787481658.089112, Self-RAG Decomposed, Generator LLM, run, start, 166003921231583
1787481658.236206, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 666, 166004067941416
1787481658.236278, Self-RAG Decomposed, Generator LLM, first_token, start, 166004067996625
1787481660.371499, Self-RAG Decomposed, Generator LLM, first_token, end, 166006203367791
1787481660.679180, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 14, 166006510923875
1787481660.679720, Self-RAG Decomposed, Generator LLM, run, end, 166006511435208
1787481660.680432, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166006512150041
1787481660.684395, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166006516110500
1787481660.684587, Self-RAG Decomposed, Hallucination LLM, run, start, 166006516299708
1787481660.776017, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 643, 166006607736000
1787481660.776068, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166006607777791
1787481662.775838, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166008607747458
1787481662.822249, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166008653968583
1787481662.822539, Self-RAG Decomposed, Hallucination LLM, run, end, 166008654246208
1787481662.822770, Self-RAG Decomposed, Hallucination router, run, start, 166008654480875
1787481662.824139, Self-RAG Decomposed, Hallucination router, run, end, 166008655846333
1787481662.824280, Self-RAG Decomposed, End stage, run, start, 166008655986666
1787481662.828094, Self-RAG Decomposed, End stage, run, end, 166008659800000
1787481662.828166, Self-RAG Decomposed, pipeline - val, run, end, 206888764895650205200565127065727336576, 1787481628.765915, 1, 18, 166008659873208
1787481662.828404, Self-RAG Decomposed, pipeline - val, run, start, 133922162989135215888760294922660441128, 1787481662.828353, 1, 19, 166008660115083
1787481662.828800, Self-RAG Decomposed, Question dataloader, run, start, 166008660513500
1787481662.841170, Self-RAG Decomposed, Question dataloader, run, end, 166008672876208
1787481662.841327, Self-RAG Decomposed, Document retriever, run, start, 166008673032416
1787481666.899552, Self-RAG Decomposed, Document retriever, run, end, 166012731261208
1787481666.900628, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166012732326666
1787481666.904155, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166012735848666
1787481666.904802, Self-RAG Decomposed, Grader LLM, run, start, 166012736494708
1787481667.064410, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1006, 166012896119041
1787481667.064481, Self-RAG Decomposed, Grader LLM, first_token, start, 166012896172541
1787481680.511829, Self-RAG Decomposed, Grader LLM, first_token, end, 166026343679083
1787481680.559894, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166026391563833
1787481680.560585, Self-RAG Decomposed, Grader LLM, run, end, 166026392240083
1787481680.561644, Self-RAG Decomposed, Grade router, run, start, 166026393302875
1787481680.562312, Self-RAG Decomposed, Grade router, run, end, 166026393965791
1787481680.562825, Self-RAG Decomposed, Answer generator formatter, run, start, 166026394478208
1787481680.566108, Self-RAG Decomposed, Answer generator formatter, run, end, 166026397764708
1787481680.566991, Self-RAG Decomposed, Generator LLM, run, start, 166026399105625
1787481680.728140, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1017, 166026559802166
1787481680.728201, Self-RAG Decomposed, Generator LLM, first_token, start, 166026559851875
1787481683.753041, Self-RAG Decomposed, Generator LLM, first_token, end, 166029584868083
1787481683.803529, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166029635184250
1787481683.804556, Self-RAG Decomposed, Generator LLM, run, end, 166029636201166
1787481683.805083, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166029636727291
1787481683.807217, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166029638863166
1787481683.807723, Self-RAG Decomposed, Hallucination LLM, run, start, 166029639366541
1787481683.912658, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 982, 166029744307250
1787481683.912705, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166029744346750
1787481686.755532, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166032587318333
1787481686.804013, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166032635665000
1787481686.804806, Self-RAG Decomposed, Hallucination LLM, run, end, 166032636444958
1787481686.805260, Self-RAG Decomposed, Hallucination router, run, start, 166032636899291
1787481686.805619, Self-RAG Decomposed, Hallucination router, run, end, 166032637254500
1787481686.806531, Self-RAG Decomposed, End stage, run, start, 166032638174250
1787481686.811538, Self-RAG Decomposed, End stage, run, end, 166032643173791
1787481686.811630, Self-RAG Decomposed, pipeline - val, run, end, 133922162989135215888760294922660441128, 1787481662.828353, 1, 19, 166032643265541
1787481686.812140, Self-RAG Decomposed, pipeline - val, run, start, 235384743962555547733442073636055789880, 1787481686.812083, 1, 20, 166032643780958
1787481686.813054, Self-RAG Decomposed, Question dataloader, run, start, 166032644696333
1787481686.831912, Self-RAG Decomposed, Question dataloader, run, end, 166032663546708
1787481686.832260, Self-RAG Decomposed, Document retriever, run, start, 166032663894166
1787481691.113732, Self-RAG Decomposed, Document retriever, run, end, 166036945388250
1787481691.114194, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166036945825541
1787481691.116763, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166036948387541
1787481691.121665, Self-RAG Decomposed, Grader LLM, run, start, 166036953289625
1787481691.225818, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1054, 166037057447083
1787481691.225868, Self-RAG Decomposed, Grader LLM, first_token, start, 166037057488416
1787481712.410528, Self-RAG Decomposed, Grader LLM, first_token, end, 166058242269750
1787481712.459415, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166058290991041
1787481712.460580, Self-RAG Decomposed, Grader LLM, run, end, 166058292141291
1787481712.461375, Self-RAG Decomposed, Grade router, run, start, 166058292934875
1787481712.462583, Self-RAG Decomposed, Grade router, run, end, 166058294141916
1787481712.463434, Self-RAG Decomposed, Answer generator formatter, run, start, 166058294992333
1787481712.465780, Self-RAG Decomposed, Answer generator formatter, run, end, 166058297338916
1787481712.466440, Self-RAG Decomposed, Generator LLM, run, start, 166058298296833
1787481712.555689, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1065, 166058387251750
1787481712.555731, Self-RAG Decomposed, Generator LLM, first_token, start, 166058387287833
1787481715.753003, Self-RAG Decomposed, Generator LLM, first_token, end, 166061588734041
1787481715.801448, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166061633011166
1787481715.802712, Self-RAG Decomposed, Generator LLM, run, end, 166061634266125
1787481715.802982, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166061634534208
1787481715.807029, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166061638580500
1787481715.807150, Self-RAG Decomposed, Hallucination LLM, run, start, 166061638700958
1787481715.879767, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1030, 166061711320541
1787481715.879809, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166061711356416
1787481718.822460, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166064654135791
1787481718.868468, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166064700019541
1787481718.868736, Self-RAG Decomposed, Hallucination LLM, run, end, 166064700276583
1787481718.868963, Self-RAG Decomposed, Hallucination router, run, start, 166064700504916
1787481718.870261, Self-RAG Decomposed, Hallucination router, run, end, 166064701801916
1787481718.870548, Self-RAG Decomposed, End stage, run, start, 166064702090416
1787481718.873084, Self-RAG Decomposed, End stage, run, end, 166064704624041
1787481718.873162, Self-RAG Decomposed, pipeline - val, run, end, 235384743962555547733442073636055789880, 1787481686.812083, 1, 20, 166064704703708
1787481718.873380, Self-RAG Decomposed, pipeline - val, run, start, 48287746850409543146375277320863440876, 1787481718.873324, 1, 21, 166064704931791
1787481718.873767, Self-RAG Decomposed, Question dataloader, run, start, 166064705313166
1787481718.884606, Self-RAG Decomposed, Question dataloader, run, end, 166064716146166
1787481718.884675, Self-RAG Decomposed, Document retriever, run, start, 166064716213416
1787481725.193066, Self-RAG Decomposed, Document retriever, run, end, 166071024605166
1787481725.194200, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166071025728291
1787481725.199927, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166071031449041
1787481725.200668, Self-RAG Decomposed, Grader LLM, run, start, 166071032189750
1787481725.300798, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1168, 166071132328291
1787481725.300855, Self-RAG Decomposed, Grader LLM, first_token, start, 166071132373833
1787481749.704021, Self-RAG Decomposed, Grader LLM, first_token, end, 166095535694250
1787481749.754395, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166095585865625
1787481749.755833, Self-RAG Decomposed, Grader LLM, run, end, 166095587283916
1787481749.756496, Self-RAG Decomposed, Grade router, run, start, 166095587949416
1787481749.757748, Self-RAG Decomposed, Grade router, run, end, 166095589198125
1787481749.759807, Self-RAG Decomposed, Answer generator formatter, run, start, 166095591256125
1787481749.763568, Self-RAG Decomposed, Answer generator formatter, run, end, 166095595017666
1787481749.764081, Self-RAG Decomposed, Generator LLM, run, start, 166095595538000
1787481749.861897, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1179, 166095693360250
1787481749.861980, Self-RAG Decomposed, Generator LLM, first_token, start, 166095693427416
1787481753.403610, Self-RAG Decomposed, Generator LLM, first_token, end, 166099235600750
1787481753.454826, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166099286656333
1787481753.455158, Self-RAG Decomposed, Generator LLM, run, end, 166099286964833
1787481753.455663, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166099287473708
1787481753.460110, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166099291922250
1787481753.460185, Self-RAG Decomposed, Hallucination LLM, run, start, 166099291994458
1787481753.530734, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1141, 166099362622291
1787481753.530966, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166099362822666
1787481756.763383, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166102597345208
1787481756.813310, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166102647147833
1787481756.813576, Self-RAG Decomposed, Hallucination LLM, run, end, 166102647396750
1787481756.813695, Self-RAG Decomposed, Hallucination router, run, start, 166102647522000
1787481756.814122, Self-RAG Decomposed, Hallucination router, run, end, 166102647944333
1787481756.814745, Self-RAG Decomposed, End stage, run, start, 166102648570750
1787481756.815938, Self-RAG Decomposed, End stage, run, end, 166102649762041
1787481756.816023, Self-RAG Decomposed, pipeline - val, run, end, 48287746850409543146375277320863440876, 1787481718.873324, 1, 21, 166102649845541
1787481756.816349, Self-RAG Decomposed, pipeline - val, run, start, 2098392214118809242979030004971314437, 1787481756.816285, 1, 22, 166102650174250
1787481756.816684, Self-RAG Decomposed, Question dataloader, run, start, 166102650518291
1787481756.828972, Self-RAG Decomposed, Question dataloader, run, end, 166102662802916
1787481756.829080, Self-RAG Decomposed, Document retriever, run, start, 166102662910291
1787481763.075409, Self-RAG Decomposed, Document retriever, run, end, 166108912000166
1787481763.075766, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166108912349666
1787481763.080558, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166108917139208
1787481763.081262, Self-RAG Decomposed, Grader LLM, run, start, 166108917842500
1787481763.294429, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1241, 166109131097708
1787481763.294492, Self-RAG Decomposed, Grader LLM, first_token, start, 166109131146333
1787481787.569639, Self-RAG Decomposed, Grader LLM, first_token, end, 166133412399375
1787481787.690339, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166133531341750
1787481787.691650, Self-RAG Decomposed, Grader LLM, run, end, 166133532636500
1787481787.693222, Self-RAG Decomposed, Grade router, run, start, 166133534207625
1787481787.695056, Self-RAG Decomposed, Grade router, run, end, 166133536041333
1787481787.695855, Self-RAG Decomposed, Answer generator formatter, run, start, 166133536844541
1787481787.710362, Self-RAG Decomposed, Answer generator formatter, run, end, 166133551349541
1787481787.710420, Self-RAG Decomposed, Generator LLM, run, start, 166133551773041
1787481787.890729, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1252, 166133731742875
1787481787.890804, Self-RAG Decomposed, Generator LLM, first_token, start, 166133731802208
1787481791.558746, Self-RAG Decomposed, Generator LLM, first_token, end, 166137400176666
1787481791.608196, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166137449446791
1787481791.608961, Self-RAG Decomposed, Generator LLM, run, end, 166137450199541
1787481791.609771, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166137451009000
1787481791.613535, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166137454775333
1787481791.613636, Self-RAG Decomposed, Hallucination LLM, run, start, 166137454874791
1787481791.720917, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1217, 166137562165291
1787481791.720959, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166137562201041
1787481795.052431, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166140894065208
1787481795.105044, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166140946477333
1787481795.105303, Self-RAG Decomposed, Hallucination LLM, run, end, 166140946718458
1787481795.105516, Self-RAG Decomposed, Hallucination router, run, start, 166140946943000
1787481795.107043, Self-RAG Decomposed, Hallucination router, run, end, 166140948461125
1787481795.107365, Self-RAG Decomposed, End stage, run, start, 166140948783583
1787481795.109920, Self-RAG Decomposed, End stage, run, end, 166140951339000
1787481795.110018, Self-RAG Decomposed, pipeline - val, run, end, 2098392214118809242979030004971314437, 1787481756.816285, 1, 22, 166140951433541
1787481795.110939, Self-RAG Decomposed, pipeline - val, run, start, 324089671858347117616523505340805362618, 1787481795.110866, 1, 23, 166140952360958
1787481795.112033, Self-RAG Decomposed, Question dataloader, run, start, 166140953689291
1787481795.127311, Self-RAG Decomposed, Question dataloader, run, end, 166140968727750
1787481795.127430, Self-RAG Decomposed, Document retriever, run, start, 166140968848041
1787481800.758279, Self-RAG Decomposed, Document retriever, run, end, 166146599926166
1787481800.759380, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166146601014250
1787481800.763129, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166146604757666
1787481800.764129, Self-RAG Decomposed, Grader LLM, run, start, 166146605756500
1787481800.841946, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 270, 166146683591625
1787481800.842026, Self-RAG Decomposed, Grader LLM, first_token, start, 166146683654625
1787481820.460113, Self-RAG Decomposed, Grader LLM, first_token, end, 166166302254791
1787481820.509582, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166166351570375
1787481820.509820, Self-RAG Decomposed, Grader LLM, run, end, 166166351795291
1787481820.510231, Self-RAG Decomposed, Grade router, run, start, 166166352210041
1787481820.510945, Self-RAG Decomposed, Grade router, run, end, 166166352922208
1787481820.511073, Self-RAG Decomposed, Answer generator formatter, run, start, 166166353047166
1787481820.512279, Self-RAG Decomposed, Answer generator formatter, run, end, 166166354254750
1787481820.512606, Self-RAG Decomposed, Generator LLM, run, start, 166166354586083
1787481820.574341, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 281, 166166416319583
1787481820.574377, Self-RAG Decomposed, Generator LLM, first_token, start, 166166416350625
1787481821.761320, Self-RAG Decomposed, Generator LLM, first_token, end, 166167603445666
1787481821.874184, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 5, 166167716188375
1787481821.874542, Self-RAG Decomposed, Generator LLM, run, end, 166167716532750
1787481821.874796, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166167716790875
1787481821.877333, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166167719324416
1787481821.877475, Self-RAG Decomposed, Hallucination LLM, run, start, 166167719463958
1787481821.929899, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 249, 166167771891875
1787481821.929947, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166167771931708
1787481823.191355, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166169033378000
1787481823.235129, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166169077141000
1787481823.235351, Self-RAG Decomposed, Hallucination LLM, run, end, 166169077349958
1787481823.235463, Self-RAG Decomposed, Hallucination router, run, start, 166169077464250
1787481823.235769, Self-RAG Decomposed, Hallucination router, run, end, 166169077765041
1787481823.235988, Self-RAG Decomposed, End stage, run, start, 166169077990333
1787481823.237103, Self-RAG Decomposed, End stage, run, end, 166169079100791
1787481823.237199, Self-RAG Decomposed, pipeline - val, run, end, 324089671858347117616523505340805362618, 1787481795.110866, 1, 23, 166169079201791
1787481823.237492, Self-RAG Decomposed, pipeline - val, run, start, 68752844296745977312000259062459849828, 1787481823.237434, 1, 24, 166169079497000
1787481823.237726, Self-RAG Decomposed, Question dataloader, run, start, 166169079730458
1787481823.250563, Self-RAG Decomposed, Question dataloader, run, end, 166169092560625
1787481823.250687, Self-RAG Decomposed, Document retriever, run, start, 166169092686291
1787481824.348680, Self-RAG Decomposed, Document retriever, run, end, 166170190739875
1787481824.348961, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166170190978750
1787481824.349820, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166170191830291
1787481824.349956, Self-RAG Decomposed, Grader LLM, run, start, 166170191962875
1787481824.413038, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 874, 166170255065333
1787481824.413133, Self-RAG Decomposed, Grader LLM, first_token, start, 166170255136708
1787481844.698294, Self-RAG Decomposed, Grader LLM, first_token, end, 166190540580166
1787481844.747156, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166190589248708
1787481844.748474, Self-RAG Decomposed, Grader LLM, run, end, 166190590555375
1787481844.748920, Self-RAG Decomposed, Grade router, run, start, 166190590998791
1787481844.750307, Self-RAG Decomposed, Grade router, run, end, 166190592388000
1787481844.750427, Self-RAG Decomposed, Answer generator formatter, run, start, 166190592509291
1787481844.753139, Self-RAG Decomposed, Answer generator formatter, run, end, 166190595218333
1787481844.753715, Self-RAG Decomposed, Generator LLM, run, start, 166190595799000
1787481844.890340, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 885, 166190732422875
1787481844.890386, Self-RAG Decomposed, Generator LLM, first_token, start, 166190732462791
1787481847.521852, Self-RAG Decomposed, Generator LLM, first_token, end, 166193364081333
1787481847.616912, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 166193459013625
1787481847.617262, Self-RAG Decomposed, Generator LLM, run, end, 166193459347250
1787481847.617586, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166193459673500
1787481847.620365, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166193462451125
1787481847.620514, Self-RAG Decomposed, Hallucination LLM, run, start, 166193462597166
1787481847.690838, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 855, 166193532925208
1787481847.690882, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166193532962583
1787481850.143455, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166195985763208
1787481850.195680, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166196037784541
1787481850.196040, Self-RAG Decomposed, Hallucination LLM, run, end, 166196038126625
1787481850.196306, Self-RAG Decomposed, Hallucination router, run, start, 166196038395416
1787481850.197042, Self-RAG Decomposed, Hallucination router, run, end, 166196039129500
1787481850.197248, Self-RAG Decomposed, End stage, run, start, 166196039333458
1787481850.198770, Self-RAG Decomposed, End stage, run, end, 166196040855958
1787481850.198818, Self-RAG Decomposed, pipeline - val, run, end, 68752844296745977312000259062459849828, 1787481823.237434, 1, 24, 166196040905291
1787481850.199137, Self-RAG Decomposed, pipeline - val, run, start, 11551207127190467880689877067672202622, 1787481850.199063, 1, 25, 166196041225166
1787481850.199575, Self-RAG Decomposed, Question dataloader, run, start, 166196041679250
1787481850.212783, Self-RAG Decomposed, Question dataloader, run, end, 166196054872416
1787481850.212933, Self-RAG Decomposed, Document retriever, run, start, 166196055019041
1787481855.877930, Self-RAG Decomposed, Document retriever, run, end, 166201720033125
1787481855.879171, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166201721270250
1787481855.888049, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166201730142458
1787481855.888677, Self-RAG Decomposed, Grader LLM, run, start, 166201730767708
1787481856.077716, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1125, 166201919833458
1787481856.077830, Self-RAG Decomposed, Grader LLM, first_token, start, 166201919920166
1787481882.777655, Self-RAG Decomposed, Grader LLM, first_token, end, 166228619971416
1787481882.826266, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166228668382375
1787481882.827419, Self-RAG Decomposed, Grader LLM, run, end, 166228669520708
1787481882.827660, Self-RAG Decomposed, Grade router, run, start, 166228669762875
1787481882.829144, Self-RAG Decomposed, Grade router, run, end, 166228671243333
1787481882.830332, Self-RAG Decomposed, Answer generator formatter, run, start, 166228672432916
1787481882.833479, Self-RAG Decomposed, Answer generator formatter, run, end, 166228675578833
1787481882.834148, Self-RAG Decomposed, Generator LLM, run, start, 166228676251875
1787481883.021035, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1136, 166228863158750
1787481883.021141, Self-RAG Decomposed, Generator LLM, first_token, start, 166228863236791
1787481886.367228, Self-RAG Decomposed, Generator LLM, first_token, end, 166232209531291
1787481886.459883, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 166232302001625
1787481886.460235, Self-RAG Decomposed, Generator LLM, run, end, 166232302334041
1787481886.460455, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166232302553208
1787481886.464683, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166232306784041
1787481886.464792, Self-RAG Decomposed, Hallucination LLM, run, start, 166232306891041
1787481886.613690, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1102, 166232455799125
1787481886.613751, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166232455846666
1787481889.740272, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166235582560916
1787481889.787176, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166235629288416
1787481889.787471, Self-RAG Decomposed, Hallucination LLM, run, end, 166235629569208
1787481889.787721, Self-RAG Decomposed, Hallucination router, run, start, 166235629822458
1787481889.788407, Self-RAG Decomposed, Hallucination router, run, end, 166235630505708
1787481889.789256, Self-RAG Decomposed, End stage, run, start, 166235631355833
1787481889.790639, Self-RAG Decomposed, End stage, run, end, 166235632737708
1787481889.790681, Self-RAG Decomposed, pipeline - val, run, end, 11551207127190467880689877067672202622, 1787481850.199063, 1, 25, 166235632778416
1787481889.790987, Self-RAG Decomposed, pipeline - val, run, start, 161061434171158779132616503083480335135, 1787481889.790921, 1, 26, 166235633092750
1787481889.791363, Self-RAG Decomposed, Question dataloader, run, start, 166235633471750
1787481889.803938, Self-RAG Decomposed, Question dataloader, run, end, 166235646036750
1787481889.804056, Self-RAG Decomposed, Document retriever, run, start, 166235646152833
1787481895.482703, Self-RAG Decomposed, Document retriever, run, end, 166241324820833
1787481895.483498, Self-RAG Decomposed, Retrieval grader formatter, run, start, 166241325602000
1787481895.491088, Self-RAG Decomposed, Retrieval grader formatter, run, end, 166241333186000
1787481895.492173, Self-RAG Decomposed, Grader LLM, run, start, 166241334269791
1787481895.606412, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1166, 166241448523208
1787481895.606484, Self-RAG Decomposed, Grader LLM, first_token, start, 166241448579125
1787481915.650461, Self-RAG Decomposed, Grader LLM, first_token, end, 166261492947250
1787481915.714997, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 166261557106708
1787481915.715878, Self-RAG Decomposed, Grader LLM, run, end, 166261557972916
1787481915.716615, Self-RAG Decomposed, Grade router, run, start, 166261558710083
1787481915.717218, Self-RAG Decomposed, Grade router, run, end, 166261559310125
1787481915.718266, Self-RAG Decomposed, Answer generator formatter, run, start, 166261560363458
1787481915.723887, Self-RAG Decomposed, Answer generator formatter, run, end, 166261565981416
1787481915.724475, Self-RAG Decomposed, Generator LLM, run, start, 166261566573708
1787481915.870111, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1177, 166261712212125
1787481915.870161, Self-RAG Decomposed, Generator LLM, first_token, start, 166261712253000
1787481919.302897, Self-RAG Decomposed, Generator LLM, first_token, end, 166265145154750
1787481919.353289, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 166265195404958
1787481919.353627, Self-RAG Decomposed, Generator LLM, run, end, 166265195722541
1787481919.354347, Self-RAG Decomposed, Hallucination grader formatter, run, start, 166265196445208
1787481919.356887, Self-RAG Decomposed, Hallucination grader formatter, run, end, 166265198982250
1787481919.357003, Self-RAG Decomposed, Hallucination LLM, run, start, 166265199101000
1787481919.415086, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1145, 166265257185208
1787481919.415129, Self-RAG Decomposed, Hallucination LLM, first_token, start, 166265257220791
1787481922.605330, Self-RAG Decomposed, Hallucination LLM, first_token, end, 166268447581250
1787481922.654081, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 166268496187291
1787481922.654348, Self-RAG Decomposed, Hallucination LLM, run, end, 166268496441875
