1787489856.905364, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 174202707299208
1787490025.193423, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174371001645541
1787490025.193632, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174371001858333
1787490025.431870, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174371240098416
1787490025.432005, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174371240226041
1787490025.432246, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174371240467958
1787490025.432377, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174371240597750
1787490025.435384, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1339, 174371243603791
1787490025.435412, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174371243629000
1787490029.034362, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174374842701250
1787490029.499826, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174375308055750
1787490029.500147, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174375308356500
1787490029.500417, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174375308638500
1787490029.500841, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174375309051750
1787490029.501063, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174375309272416
1787490029.502643, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174375310853291
1787490029.502778, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174375310996125
1787490029.507321, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 841, 174375315529458
1787490029.507356, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174375315561583
1787490031.910930, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174377719149583
1787490032.059493, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 174377867710666
1787490032.059669, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174377867873041
1787490032.059937, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174377868147083
1787490032.384812, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174378193022875
1787490032.384964, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174378193168041
1787490032.385259, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174378193461041
1787490032.385382, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174378193580916
1787490032.389736, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1740, 174378197935291
1787490032.389764, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174378197960500
1787490037.053500, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174382861712708
1787490037.520590, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174383328803708
1787490037.520813, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174383329000125
1787490037.520983, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174383329169625
1787490037.521201, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174383329386041
1787490037.521536, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174383329722500
1787490037.523329, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174383331515625
1787490037.523385, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 78475829135185289449779516199538346464, 1787490020.025008, 1, 21, 174383331569958
1787490037.523743, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 156033180863521785870785915449525669650, 1787490037.523650, 1, 22, 174383331939625
1787490037.523949, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174383332138916
1787490037.526405, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174383334593250
1787490037.526526, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174383334712583
1787490037.725607, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174383533804250
1787490037.725766, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174383533952500
1787490037.726028, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174383534215041
1787490037.726166, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174383534351416
1787490037.728867, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 939, 174383537051500
1787490037.728896, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174383537077416
1787490040.339225, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174386147445208
1787490040.857093, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 25, 174386665291083
1787490040.857272, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174386665449625
1787490040.857433, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174386665609291
1787490040.857622, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174386665801375
1787490040.857820, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174386665998083
1787490040.858709, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174386666886333
1787490040.858793, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 156033180863521785870785915449525669650, 1787490037.523650, 1, 22, 174386666970458
1787490040.859066, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 149201257539174339358239940305500303614, 1787490040.858998, 1, 23, 174386667243333
1787490040.859192, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174386667368666
1787490040.860702, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174386668878958
1787490040.860797, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174386668973166
1787490040.994707, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174386802897875
1787490040.994878, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174386803056333
1787490040.995286, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174386803462500
1787490040.995429, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174386803605458
1787490040.998371, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 919, 174386806545708
1787490040.998399, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174386806571708
1787490043.533669, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174389341858375
1787490044.238123, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 34, 174390046303583
1787490044.238292, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174390046458541
1787490044.238473, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174390046639041
1787490044.238750, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174390046915666
1787490044.238872, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174390047037791
1787490044.239851, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174390048017625
1787490044.239961, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 149201257539174339358239940305500303614, 1787490040.858998, 1, 23, 174390048127583
1787490044.240168, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 80662010355231762135244123986305798665, 1787490044.240110, 1, 24, 174390048337083
1787490044.240317, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174390048482458
1787490044.240695, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174390048861083
1787490044.240749, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174390048913625
1787490044.301201, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174390109377416
1787490044.301287, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174390109453541
1787490044.301575, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174390109742083
1787490044.301647, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174390109810791
1787490044.303902, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 901, 174390112067958
1787490044.303927, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174390112089666
1787490046.843328, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174392651509291
1787490047.302129, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174393110307291
1787490047.302308, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174393110465916
1787490047.302453, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174393110614166
1787490047.302658, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174393110816083
1787490047.302825, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174393110983166
1787490047.303308, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174393111467625
1787490047.303478, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174393111639208
1787490047.305261, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 557, 174393113419125
1787490047.305291, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174393113446458
1787490048.960279, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174394768453708
1787490049.104870, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 174394913037125
1787490049.105031, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174394913183708
1787490049.105173, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174394913328166
1787490049.178166, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174394986329208
1787490049.178245, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174394986396500
1787490049.178530, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174394986683083
1787490049.178606, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174394986756916
1787490049.182273, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1663, 174394990427708
1787490049.182308, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174394990457583
1787490053.650430, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174399458585458
1787490054.110482, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174399918641375
1787490054.110671, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174399918810958
1787490054.110858, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174399919001875
1787490054.111057, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174399919197166
1787490054.111247, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174399919386916
1787490054.111984, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174399920123833
1787490054.112070, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174399920209958
1787490054.115277, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 1016, 174399923418041
1787490054.115338, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174399923474666
1787490056.921377, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174402729527250
1787490057.069894, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 174402878048166
1787490057.070105, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174402878238500
1787490057.070331, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174402878469916
1787490057.410958, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174403219099500
1787490057.411108, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174403219240166
1787490057.411364, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174403219493708
1787490057.411491, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174403219621291
1787490057.415257, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1873, 174403223385333
1787490057.415286, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174403223412083
1787490062.421987, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174408230275083
1787490062.904388, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174408712526416
1787490062.904728, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174408712843875
1787490062.904953, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174408713084208
1787490062.905479, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174408713593541
1787490062.905729, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174408713842583
1787490062.906902, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174408715019916
1787490062.906986, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 80662010355231762135244123986305798665, 1787490044.240110, 1, 24, 174408715103583
1787490062.907394, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 157179257615125086770738654058577059368, 1787490062.907308, 1, 25, 174408715517541
1787490062.907622, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174408715735250
1787490062.910191, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174408718304458
1787490062.910360, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174408718482375
1787490063.215567, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174409023692041
1787490063.215746, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174409023863041
1787490063.216310, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174409024423583
1787490063.216430, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174409024543833
1787490063.220521, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 810, 174409028634166
1787490063.220552, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174409028661083
1787490065.531627, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174411339753958
1787490066.152041, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 30, 174411960171791
1787490066.152247, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174411960353791
1787490066.152413, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174411960518875
1787490066.152878, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174411960987833
1787490066.152988, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174411961094541
1787490066.154010, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174411962116333
1787490066.154128, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 157179257615125086770738654058577059368, 1787490062.907308, 1, 25, 174411962235333
1787490066.154395, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 81970516624023987189883180898957375278, 1787490066.154320, 1, 26, 174411962499625
1787490066.154535, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174411962639041
1787490066.154959, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174411963064583
1787490066.155066, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174411963170625
1787490066.220995, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174412029127791
1787490066.221190, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174412029294708
1787490066.221539, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174412029644041
1787490066.221676, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174412029780625
1787490066.224331, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 724, 174412032435833
1787490066.224372, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174412032473750
1787490068.288349, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174414096468958
1787490068.845885, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 174414654004333
1787490068.846073, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174414654170166
1787490068.846241, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174414654342375
1787490068.846418, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174414654515625
1787490068.846607, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174414654708000
1787490068.847554, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174414655652708
1787490068.847660, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 81970516624023987189883180898957375278, 1787490066.154320, 1, 26, 174414655758166
1787490068.847909, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 77582563644865755112686223355609632480, 1787490068.847831, 1, 27, 174414656005833
1787490068.848055, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174414656154125
1787490068.848480, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174414656577250
1787490068.848572, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174414656669541
1787490068.924682, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174414732792416
1787490068.924854, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174414732952166
1787490068.925112, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174414733207708
1787490068.925169, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174414733264250
1787490068.927985, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1217, 174414736081583
1787490068.928015, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174414736108291
1787490072.196034, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174418004164041
1787490072.661198, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174418469306458
1787490072.661433, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174418469520916
1787490072.661591, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174418469681291
1787490072.661957, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174418470047833
1787490072.662179, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174418470271208
1787490072.663278, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174418471367750
1787490072.663409, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174418471505791
1787490072.666393, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 715, 174418474481833
1787490072.666435, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174418474518833
1787490074.744241, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174420552337083
1787490074.871905, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 174420680001000
1787490074.872164, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174420680247500
1787490074.872377, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174420680467625
1787490075.177891, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174420985981416
1787490075.178070, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174420986160750
1787490075.178382, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174420986461125
1787490075.178464, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174420986541041
1787490075.183033, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1703, 174420991111666
1787490075.183064, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174420991139083
1787490079.786726, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174425594809416
1787490080.251346, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174426059439166
1787490080.251559, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174426059624583
1787490080.251724, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174426059801125
1787490080.252032, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174426060100625
1787490080.252220, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174426060285833
1787490080.252854, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174426060920041
1787490080.252990, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174426061056833
1787490080.256614, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 1029, 174426064679833
1787490080.256651, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174426064712875
1787490083.136206, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174428944303791
1787490083.264699, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 174429072783625
1787490083.264969, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174429073029250
1787490083.265242, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174429073310916
1787490083.602643, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174429410709916
1787490083.602792, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174429410850375
1787490083.603163, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174429411218708
1787490083.603269, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174429411325791
1787490083.606797, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1703, 174429414851041
1787490083.606824, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174429414875041
1787490088.198527, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174434006596375
1787490088.661726, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174434469796250
1787490088.661994, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174434470036708
1787490088.662233, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174434470281375
1787490088.662613, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174434470658458
1787490088.662839, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 174434470883791
1787490088.665288, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 174434473332625
1787490088.665415, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 77582563644865755112686223355609632480, 1787490068.847831, 1, 27, 174434473457916
1787490088.665772, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 173318115916623513552477879744508318438, 1787490088.665676, 1, 28, 174434473825583
1787490088.666000, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 174434474040875
1787490088.668605, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 174434476647500
1787490088.668704, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174434476745125
1787490088.729884, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174434537957541
1787490088.730422, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174434538480833
1787490088.731003, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174434539043833
1787490088.731142, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174434539187208
1787490088.737824, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1161, 174434545870541
1787490088.737873, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174434545910541
1787490091.943655, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174437751709041
1787490092.403181, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174438211231250
1787490092.403364, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174438211395125
1787490092.403522, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174438211552083
1787490092.403712, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174438211741791
1787490092.403845, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174438211880625
1787490092.404701, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174438212734666
1787490092.404818, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174438212848000
1787490092.406914, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 660, 174438214944625
1787490092.406949, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174438214977333
1787490094.313205, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174440121251208
1787490094.462042, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 174440270085916
1787490094.473197, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174440281224458
1787490094.473405, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174440281439041
1787490094.821324, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174440629359291
1787490094.821505, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174440629530500
1787490094.821747, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174440629770333
1787490094.821838, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174440629860375
1787490094.824709, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1392, 174440632731625
1787490094.824738, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174440632757416
1787490098.584878, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174444393013583
1787490099.050171, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174444858203583
1787490099.050472, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174444858484958
1787490099.050718, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174444858739041
1787490099.051052, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174444859064625
1787490099.051294, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 174444859306666
1787490099.052955, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 174444860966958
1787490099.053098, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 174444861119458
1787490099.056074, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_prompt_tokens, 839, 174444864085875
1787490099.056107, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 174444864115375
1787490101.460752, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 174447268776625
1787490101.587369, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 174447395390708
1787490101.587568, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 174447395579041
1787490101.587872, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 174447395893583
1787490101.816755, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 174447624772750
1787490101.816866, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 174447624869875
1787490101.817195, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 174447625200375
1787490101.817292, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 174447625296666
1787490101.820552, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_prompt_tokens, 1445, 174447628553958
1787490101.820581, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 174447628580500
1787490105.734045, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 174451542063708
1787490106.193177, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 174452001191333
1787490106.193405, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 174452001398541
1787490106.193605, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 174452001597416
1787490106.193914, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 174452001905333
