1787490230.719525, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 174576527315291
1787490569.413021, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174915219873083
1787490570.546327, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 174916353035791
1787490570.546813, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174916353489875
1787490570.547140, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174916353820750
1787490570.549577, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174916356254500
1787490570.550530, Self-RAG Monolith (multi-hop), End stage, run, start, 174916357224541
1787490570.552584, Self-RAG Monolith (multi-hop), End stage, run, end, 174916359261083
1787490570.552704, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 245551867978785898639526490689763966888, 1787490531.785158, 1, 16, 174916359380166
1787490570.553073, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 314145244571488194905175212599921281773, 1787490570.552940, 1, 17, 174916359756375
1787490570.553588, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174916360263041
1787490570.568738, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174916375413541
1787490570.568917, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174916375592208
1787490571.073651, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174916880335916
1787490571.073770, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174916880442333
1787490571.074464, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174916881137000
1787490571.074539, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174916881214083
1787490571.080569, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1014, 174916887243416
1787490571.080600, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174916887269916
1787490576.148043, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174921954870541
1787490577.264396, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 174923071093458
1787490577.264911, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174923071570750
1787490577.265277, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174923071939916
1787490577.266188, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174923072844875
1787490577.267048, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 174923073716708
1787490577.270603, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 174923077264583
1787490577.270742, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 174923077419166
1787490577.283757, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 648, 174923090415833
1787490577.283802, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 174923090455625
1787490580.705802, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 174926512468416
1787490581.520311, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 174927326991875
1787490581.520631, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 174927327280833
1787490581.520970, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174927327623291
1787490582.019517, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174927826169833
1787490582.019622, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174927826264291
1787490582.019962, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174927826604958
1787490582.020035, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174927826674958
1787490582.024809, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1600, 174927831450916
1787490582.024838, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174927831476625
1787490589.822191, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174935628930541
1787490590.831084, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 174936637747166
1787490590.831611, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174936638232958
1787490590.831965, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174936638589541
1787490590.832563, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174936639183625
1787490590.832891, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 174936639528625
1787490590.835831, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 174936642450750
1787490590.835956, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 174936642585708
1787490590.842680, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1022, 174936649299875
1787490590.842722, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 174936649337541
1787490595.914645, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 174941721267416
1787490596.738106, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 174942544742791
1787490596.738415, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 174942545023291
1787490596.738616, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174942545221125
1787490597.084311, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174942890921041
1787490597.084411, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174942891010750
1787490597.084718, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174942891316916
1787490597.084833, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174942891431083
1787490597.087789, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1600, 174942894387250
1787490597.087812, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174942894407625
1787490604.864537, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174950671243541
1787490605.872435, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 174951679048000
1787490605.873047, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174951679631250
1787490605.873315, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174951679908166
1787490605.874070, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174951680650250
1787490605.874633, Self-RAG Monolith (multi-hop), End stage, run, start, 174951681218041
1787490605.877022, Self-RAG Monolith (multi-hop), End stage, run, end, 174951683597583
1787490605.877110, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 314145244571488194905175212599921281773, 1787490570.552940, 1, 17, 174951683687000
1787490605.877624, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 126079294836710877309545960350577074898, 1787490605.877517, 1, 18, 174951684207291
1787490605.878174, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174951684750000
1787490605.893842, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174951700419500
1787490605.894012, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174951700587916
1787490606.362794, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174952169377958
1787490606.362945, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174952169519666
1787490606.363559, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174952170131625
1787490606.363650, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174952170224166
1787490606.370042, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 920, 174952176615666
1787490606.370079, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174952176648833
1787490610.967225, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174956773805041
1787490612.138917, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 174957945513666
1787490612.139214, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174957945775541
1787490612.139432, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174957945998541
1787490612.139707, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174957946266666
1787490612.139905, Self-RAG Monolith (multi-hop), End stage, run, start, 174957946465791
1787490612.141087, Self-RAG Monolith (multi-hop), End stage, run, end, 174957947649208
1787490612.141239, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 126079294836710877309545960350577074898, 1787490605.877517, 1, 18, 174957947799208
1787490612.141556, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 126605409130788497397099193430901770782, 1787490612.141475, 1, 19, 174957948116083
1787490612.141726, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174957948286541
1787490612.142373, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174957948932916
1787490612.142579, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174957949138416
1787490612.281274, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174958087855666
1787490612.281387, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174958087948083
1787490612.281699, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174958088255666
1787490612.281754, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174958088308541
1787490612.285358, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1170, 174958091915875
1787490612.285390, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174958091943583
1787490618.089771, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174963896351416
1787490619.554564, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 41, 174965361134875
1787490619.554905, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174965361445333
1787490619.555068, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174965361606833
1787490619.555491, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174965362031916
1787490619.555714, Self-RAG Monolith (multi-hop), End stage, run, start, 174965362256208
1787490619.557390, Self-RAG Monolith (multi-hop), End stage, run, end, 174965363928083
1787490619.557516, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 126605409130788497397099193430901770782, 1787490612.141475, 1, 19, 174965364053833
1787490619.557865, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 3454964572028201890703026105370208994, 1787490619.557768, 1, 20, 174965364411541
1787490619.558089, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174965364626416
1787490619.559609, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174965366147416
1787490619.559741, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174965366278250
1787490619.890674, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174965697219750
1787490619.890825, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174965697362541
1787490619.891147, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174965697682000
1787490619.891236, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174965697769708
1787490619.894036, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 905, 174965700571625
1787490619.894065, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174965700596458
1787490624.479398, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174970285941541
1787490625.731092, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 174971537653500
1787490625.731410, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174971537933000
1787490625.731683, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174971538210708
1787490625.731915, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174971538439166
1787490625.732198, Self-RAG Monolith (multi-hop), End stage, run, start, 174971538723083
1787490625.733217, Self-RAG Monolith (multi-hop), End stage, run, end, 174971539741375
1787490625.733327, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 3454964572028201890703026105370208994, 1787490619.557768, 1, 20, 174971539847291
1787490625.733706, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 51607676571149845003527184027430570738, 1787490625.733615, 1, 21, 174971540228708
1787490625.733912, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174971540435000
1787490625.734483, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174971541004333
1787490625.734652, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174971541172125
1787490626.078827, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174971885353958
1787490626.078975, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174971885495541
1787490626.079198, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174971885716291
1787490626.079310, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174971885826000
1787490626.082205, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 174971888721708
1787490626.082232, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174971888746416
1787490630.818963, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174976625519291
1787490631.922892, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 174977729435375
1787490631.923255, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174977729760583
1787490631.923547, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174977730056541
1787490631.923903, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174977730406208
1787490631.924187, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 174977730697166
1787490631.926464, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 174977732969250
1787490631.926701, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 174977733204916
1787490631.930308, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 638, 174977736812250
1787490631.930352, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 174977736851583
1787490635.195278, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 174981001790083
1787490636.022576, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 174981829090708
1787490636.022801, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 174981829290875
1787490636.023005, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174981829495583
1787490636.319011, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174982125510458
1787490636.319200, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174982125690333
1787490636.319514, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174982126002666
1787490636.319609, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174982126097041
1787490636.322098, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 174982128584666
1787490636.322122, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174982128606750
1787490641.154754, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174986961252166
1787490642.258842, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 174988065409791
1787490642.259210, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174988065686625
1787490642.259498, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174988065977833
1787490642.259769, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174988066243666
1787490642.259994, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 174988066472500
1787490642.261021, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 174988067497625
1787490642.261210, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 174988067684291
1787490642.264061, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 638, 174988070535000
1787490642.264102, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 174988070572166
1787490645.532165, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 174991338649166
1787490646.343534, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 174992150017125
1787490646.343807, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 174992150271416
1787490646.344086, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174992150558500
1787490646.467293, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174992273768500
1787490646.467483, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174992273944625
1787490646.467889, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174992274350208
1787490646.468051, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174992274512041
1787490646.470525, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 946, 174992276984166
1787490646.470554, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174992277010208
1787490651.211314, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 174997017779708
1787490652.314481, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 174998120966416
1787490652.314907, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 174998121354291
1787490652.315116, Self-RAG Monolith (multi-hop), Monolith router, run, start, 174998121566208
1787490652.315577, Self-RAG Monolith (multi-hop), Monolith router, run, end, 174998122022333
1787490652.315833, Self-RAG Monolith (multi-hop), End stage, run, start, 174998122289583
1787490652.318757, Self-RAG Monolith (multi-hop), End stage, run, end, 174998125202500
1787490652.318886, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 51607676571149845003527184027430570738, 1787490625.733615, 1, 21, 174998125331666
1787490652.319307, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 266824463464460358690306906940746069725, 1787490652.319157, 1, 22, 174998125762333
1787490652.319596, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 174998126042458
1787490652.321507, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 174998127952583
1787490652.321687, Self-RAG Monolith (multi-hop), Document retriever, run, start, 174998128132041
1787490652.561733, Self-RAG Monolith (multi-hop), Document retriever, run, end, 174998368194375
1787490652.561897, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 174998368342916
1787490652.562240, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 174998368683500
1787490652.562327, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 174998368768916
1787490652.565984, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 939, 174998372427750
1787490652.566017, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 174998372455958
1787490657.300417, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175003106910500
1787490658.404414, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175004210866666
1787490658.404747, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175004211178083
1787490658.404994, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175004211432166
1787490658.405416, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175004211845291
1787490658.405647, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175004212081916
1787490658.407778, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175004214206708
1787490658.408022, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175004214458041
1787490658.411322, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 645, 175004217751625
1787490658.411371, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175004217797083
1787490661.825144, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175007631578875
1787490662.097831, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 175007904258875
1787490662.097983, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175007904398666
1787490662.098138, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175007904554708
1787490662.415335, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175008221761083
1787490662.415435, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175008221848708
1787490662.415731, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175008222145458
1787490662.415792, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175008222203833
1787490662.420339, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1729, 175008226752916
1787490662.420371, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175008226781666
1787490670.861677, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175016668187166
1787490671.871563, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 175017677993250
1787490671.872139, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175017678535208
1787490671.872391, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175017678791791
1787490671.873177, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175017679569500
1787490671.873489, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175017679894083
1787490671.876566, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175017682956416
1787490671.876697, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175017683090541
1787490671.883951, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1054, 175017690341208
1787490671.883996, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175017690382166
1787490677.106261, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175022912658916
1787490677.391348, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 175023197749708
1787490677.391615, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175023197992458
1787490677.391895, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175023198277750
1787490677.735969, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175023542350666
1787490677.736137, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175023542510500
1787490677.736382, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175023542752500
1787490677.736512, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175023542881916
1787490677.739511, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1729, 175023545881083
1787490677.739537, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175023545904166
1787490686.105891, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175031912354500
1787490687.115205, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 175032921585916
1787490687.115745, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175032922094958
1787490687.116003, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175032922350500
1787490687.116629, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175032922975250
1787490687.117050, Self-RAG Monolith (multi-hop), End stage, run, start, 175032923402708
1787490687.118843, Self-RAG Monolith (multi-hop), End stage, run, end, 175032925188000
1787490687.118915, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 266824463464460358690306906940746069725, 1787490652.319157, 1, 22, 175032925259583
1787490687.119500, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 59933972576130832784850742783720246471, 1787490687.119212, 1, 23, 175032925852666
1787490687.119824, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175032926169708
1787490687.122130, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175032928475000
1787490687.122248, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175032928597916
1787490687.441626, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175033247981041
1787490687.441727, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175033248069458
1787490687.442363, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175033248708041
1787490687.442453, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175033248798083
1787490687.447077, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 919, 175033253420666
1787490687.447111, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175033253451750
1787490692.037319, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175037843669041
1787490693.242553, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 175039048893291
1787490693.242687, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175039049012500
1787490693.242812, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175039049141000
1787490693.242968, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175039049297166
1787490693.243072, Self-RAG Monolith (multi-hop), End stage, run, start, 175039049400708
1787490693.243755, Self-RAG Monolith (multi-hop), End stage, run, end, 175039050080791
1787490693.243799, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 59933972576130832784850742783720246471, 1787490687.119212, 1, 23, 175039050124333
1787490693.243933, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 80515198012583669561722295537011911852, 1787490693.243908, 1, 24, 175039050259208
1787490693.244028, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 175039050353250
1787490693.244279, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 175039050603916
1787490693.244323, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175039050648041
1787490693.493729, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175039300067583
1787490693.493836, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175039300161791
1787490693.494161, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175039300486875
1787490693.494274, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175039300598541
1787490693.496558, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 901, 175039302882750
1787490693.496583, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175039302906083
1787490698.075091, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175043881530916
1787490699.175885, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175044982232041
1787490699.176270, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175044982581541
1787490699.176526, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175044982840791
1787490699.176963, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175044983274583
1787490699.177191, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175044983509041
1787490699.178458, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175044984770125
1787490699.178655, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175044984969208
1787490699.182053, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 557, 175044988364125
1787490699.182089, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175044988396625
1787490702.149456, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175047955780708
1787490703.029805, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 25, 175048836146416
1787490703.030135, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 175048836439166
1787490703.030483, Self-RAG Monolith (multi-hop), Document retriever, run, start, 175048836792041
1787490703.381060, Self-RAG Monolith (multi-hop), Document retriever, run, end, 175049187370833
1787490703.381197, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 175049187496458
1787490703.381499, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 175049187799500
1787490703.381637, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 175049187935208
1787490703.385387, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1238, 175049191685083
1787490703.385420, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 175049191714625
1787490709.478571, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 175055284877750
1787490710.591447, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 175056397768500
1787490710.591745, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 175056398026416
1787490710.591910, Self-RAG Monolith (multi-hop), Monolith router, run, start, 175056398190458
1787490710.592224, Self-RAG Monolith (multi-hop), Monolith router, run, end, 175056398507708
1787490710.592409, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 175056398691291
1787490710.594189, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 175056400470416
1787490710.594376, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 175056400655625
1787490710.597636, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 728, 175056403917083
1787490710.597680, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 175056403956750
1787490714.305322, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 175060111628541
1787490714.946047, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 18, 175060752355708
